,Concept_ID,cs,ta
694,zurück::ADV,nazpět,பின்பக்கம்
695,unten::ADV,dole,கீழாக
696,hinab::ADV,dolů,கீழ் நோக்கி
697,oben::ADV,nahoře,மேலே
698,oben::ADV,navrchu,மேலே
699,hinauf::ADV,nahoru,மேலே
700,überall::ADV,všude,எல்லா இடத்திலும்
701,nicht::ADV,ne,இல்லை
702,ein wenig::ADV,trochu,கொஞ்சம்
703,kaum::ADV,sotva,அரிதாக
704,sehr::ADV,velmi,மிக்க
705,sehr::ADV,velice,மிக்க
706,so::ADV,tak,மிகவும்
707,so::ADV,takto,மிகவும்
708,noch::ADV,ještě,இப்பொழுதும்
709,nur::ADV,jen,மட்டும்
710,nur::ADV,jenom,மட்டும்
711,schon::ADV,už,ஏற்கனவே
712,schon::ADV,již,ஏற்கனவே
713,wieder::ADV,zase,மறுபடியும்
714,vergebens::ADV,marně,வீண்
715,vor::PRP,před,முன்
716,hinter::PRP,za,பின்பக்கம்
717,unter::PRP,pod,கீழே
718,durch::PRP,skrz,ஊடே
719,neben::PRP,vedle,அடுத்து
720,zwischen::PRP,mezi,இடையில்
721,wegen::PRP,pro,ஏனெனில்
722,dies::PRN,toto,இது
723,dies::PRN,tohle,இது
724,das::PRN,to,அது
725,alles::PRN,všechno,ஒவ்வொன்றும்
726,ich::PRN,já,நான்
727,du::PRN,ty,நீ
728,er::PRN,on,அவன்
729,wir::PRN,my,நாம்
730,wir::PRN,my,நாங்கள்
731,ihr::PRN,vy,நீங்கள்
732,sie::PRN,oni,அவர்கள்
733,was::FPRN,co,என்ன
734,wer::FPRN,kdo,யார்
735,wo::FADV,kde,எங்கே
736,wohin::FADV,kam,எதற்கு
737,wie::FADV,jak,எப்படி
738,warum::FADV,proč,ஏன்
739,wieviel::FNUM,kolik,எவ்வளவு
740,eins::NUM,jeden,ஒன்று
741,zwei::NUM,dva,இரண்டு
742,drei::NUM,tři,மூன்று
743,vier::NUM,čtyři,நான்கு
744,fünf::NUM,pět,ஐந்து
745,sechs::NUM,šest,ஆறு
746,sieben::NUM,sedm,ஏழு
747,acht::NUM,osm,எட்டு
748,neun::NUM,devět,ஒன்பது
749,zehn::NUM,deset,பத்து
750,elf::NUM,jedenáct,பதினொன்று
751,zwölf::NUM,dvanáct,பன்னிரண்டு
752,zwanzig::NUM,dvacet,இருபது
753,dreißig::NUM,třicet,முப்பது
754,vierzig::NUM,čtyřicet,நாற்பது
755,fünfzig::NUM,padesát,ஐமபது
756,sechzig::NUM,šedesát,அறுபது
757,siebzig::NUM,sedmdesát,எழுபது
758,achtzig::NUM,osmdesát,எண்பது
759,neunzig::NUM,devadesát,தொன்னூறு
760,hundert::NUM,sto,நூறு
761,tausend::NUM,tisíc,ஆயிரம்
762,und::CNJ,a,மற்றும்
763,oder::CNJ,nebo,அல்லது
764,stehen::V,stát,நில்
765,sitzen::V,sedět,உட்கார்
766,liegen::V,ležet,படு
767,hängen::V,viset,தொங்கச் செய்
768,werden::V,stát se,ஆகு
769,passieren::V,stát se,நிகழ்
770,beginnen::V,počít,ஆரம்பி
771,enden::V,končit,முடி
772,enden::V,skončit,முடி
773,wechseln::V,měnit se,மாற்று
774,aufgehen[Sonne]::V,vyjít,உயர எழு
775,untergehen[Sonne]::V,zapadnout,பொறுத்து
776,scheinen[Sonne]::V,svítit,பிரகாசி
777,donnern::V,hřmět,இடி
778,wehen::V,vát,வீசு
779,wehen::V,vanout,வீசு
780,strömen::V,proudit,பாயதல்
781,fließen::V,téct,நீரோட்டம் போக்கில் போ
782,sich drehen::V,točit se,சுழல்
783,schwanken::V,kolísat,தள்ளாடு
784,schwanken::V,houpat se,தள்ளாடு
785,schwingen::V,kývat se,ஆடு
786,fallen::V,padat,விழு
787,brennen::V,hořet,எரி
788,rauchen::V,kouřit,பகை பிடி
789,regnen::V,pršet,மழை பெய்
790,gefrieren::V,zamrznout,உறைந்துவிடு
791,tauen::V,tát,உருகு
792,schmelzen::V,tavit,உருகு
793,trocknen::V,schnout,உலர்த்து
794,sieden::V,vřít,கொதிக்க வை
795,faulen::V,hnít,அழுகச் செய்
796,verfaulen::V,shnít,அழுகச் செய்
797,reißen::V,roztrhat se,திடீரென அறு
798,versinken::V,topit se,மூழ்கு
799,versinken::V,ponořit se,மூழ்கு
800,vergehen::V,plynout,கடந்துசெல்
801,erscheinen::V,objevit se,தோன்றச்
802,verschwinden::V,zmizet,மறைந்து போ
803,sinken::V,klesat,பதைவுறு
804,abnehmen::V,ubýt,குறை
805,zunehmen::V,přibýt,உயர்த்து
806,steigen::V,stoupat,உயர எழு
807,wachsen::V,růst,வளர்
808,glänzen::V,lesknout se,மிளிர்
809,funkeln::V,jiskřit se,பிரகாசி
810,lärmen::V,dělat hluk,கொம்பு
811,läuten::V,zvonit,மணியொலியிசை
812,klingeln::V,zvonit,மணி அடி
813,klirren::V,řinčet,கிலுங்கு
814,brausen::V,hučet,இரைதல்
815,rauschen::V,šumět,சலசலப்பு
816,klingen::V,znít,சிலம்புதல்
817,bellen::V,štěkat,குரை
818,heulen::V,výt,ஊளையிடு
819,blasen::V,foukat,ஊது
820,pfeifen::V,pískat,சீழ்க்கை எழப்பு
821,schreien::V,křičet,கூச்சலிடு
822,stöhnen::V,sténat,வேதனை
823,zittern::V,třást se,நடுங்கு
824,leben::V,žít,உயிருடனிரு
825,geboren werden::V,rodit se,பிற
826,atmen::V,dýchat,சுவாசி
827,trinken::V,pít,குடி
828,essen::V,jíst,சாப்பிடு
829,schlucken::V,polykat,முழுங்கு
830,müde werden::V,unavit se,கையயர்தல்
831,einschlafen::V,usnout,தூங்க
832,schlafen::V,spát,தூங்கு
833,aufwachen::V,probudit se,எழுப்பு
834,aufstehen::V,vstát,எழுந்திரு
835,sich erholen::V,zotavovat se,இளைப்பாறு
836,krank werden::V,onemocnět,விழுதல்
837,krank sein::V,být nemocný,நருக்கலாயிருக்க
838,schmerzen::V,bolet,நோவுறு
839,husten::V,kašlat,இருமு
840,genesen::V,uzdravit se,குணம் அடை
841,sterben::V,umřít,மரணமடை
842,umkommen::V,zahynout,நசி
843,sich bewegen::V,pohnout se,நகர்த்து
844,sich rühren::V,hnout se,அசை
845,sich erheben::V,zdvihnout se,எழுந்து நில்
846,sich setzen::V,posadit se,உட்கார்
847,hinfallen::V,upadnout,விழு
848,laufen::V,běžet,நட
849,schreiten::V,kráčet,கவடுவைத்தல்
850,spazierengehen::V,procházet se,உலவு
851,eilen::V,spěchat,விரைந்து
852,sich beeilen::V,pospíšit si,அவசரப்படுத்து
853,sausen::V,fičet,விரைந்து செல்
854,rennen::V,pádit,ஓடு
855,springen::V,skákat,குதி
856,klettern::V,lézt,ஏறு
857,klettern::V,šplhat,ஏறு
858,schaukeln::V,houpat,தள்ளாடு
859,kriechen::V,lézt,மெதுவாக நடந்து செல்
860,kriechen::V,plazit se,மெதுவாக நடந்து செல்
861,schwimmen::V,plavat,நீந்து
862,tauchen::V,nořit se,மூழ்கி நீச்சலடி
863,rudern::V,veslovat,துடுப்புப் போடு
864,fahren::V,jet,ஓட்டு
865,fahren::V,jezdit,ஓட்டு
866,fliegen::V,létat,பற
867,gehen::V,jít,போ
868,weggehen::V,odejít,விலகிச் செல்
869,abfahren::V,odjet,புறப்பட்டுச் செல்
870,anhalten::V,zastavit se,நின்றுவிடு
871,hineingehen::V,vcházet se,மறையச் செய்
872,eintreten::V,vstoupit,நுழை
873,kommen::V,přijít,வா
874,ankommen::V,dojít,வநது சேர்
875,zurückkommen::V,vrátit se,திரும்பி வா
876,bleiben::V,zůstat,இரு
877,warten::V,čekat,தாமதி
878,erwarten::V,čekat na,எதிர்நோக்கு
879,suchen::V,hledat,தேடு
880,finden::V,najít,கண்டுபிடி
881,versuchen::V,zkoušet,முயற்சி செய்
882,vorbereiten::V,připravit,ஆயத்தம் செய்
883,lieben::V,milovat,அன்பு செலுத்து
884,mögen::V,mít rád,விரும்பு
885,lachen::V,smát se,சிரி
886,rühren::V,dojmout,இதயத்தைத் தொடு
887,weinen::V,plakat,அழு
888,schimpfen::V,nadávat,சாபமிடு
889,sich ärgern::V,pohoršit se,கோப்பபடு
890,sich fürchten::V,bát se,பயப்படு
891,fürchten::V,bát se,பயப்படுத்து
892,fliehen::V,utéct,ஓடு
893,flüchten::V,prchnout,தப்பிவிடு
894,sehen::V,vidět,பார்
895,anschauen::V,podívat se na,கூர்ந்து கவனி
896,ansehen::V,sledovat,கவனி
897,hören::V,slyšet,கேள்
898,zuhören::V,poslouchat,சுவைத்துப் பார்
899,probieren::V,ochutnávat,ருசி
900,riechen::V,cítit,முகர்ந்து பார்
901,fühlen::V,cítit,தொட்டுணர்
902,scheinen::V,zdát se,காணப்படு
903,zu sehen sein::V,moci být viděn,தோன்றுதல்
904,vernehmen::V,uslyšet,கேள்
905,frieren::V,mrznout,குதுகுதுகு
906,tun::V,dělat,செய்
907,können::V,moct,இயல்வது
908,wollen::V,chtít,விரும்பு
909,anfangen::V,začít,தொடங்கு
910,beenden::V,ukončit,முடி
911,aufhören::V,přestat,நிறுத்து
912,gelingen::V,podařit se,வெற்றி
913,geraten::V,dařit se,ஏற்படுத்து
914,öffnen::V,otevřít,திற
915,schließen::V,zavřít,மூடு
916,stellen::V,postavit,வை
917,setzen::V,posadit,வை
918,legen::V,klást,பரப்பி வை
919,legen::V,položit,பரப்பி வை
920,berühren::V,dotýkat se,பதி
921,verbinden::V,spojit,சேர்
922,bedecken::V,pokrýt,உறைபோடு
923,aufhängen::V,oběsit,தொங்கவிடு
924,aufhängen::V,pověsit,தொங்கவிடு
925,anzünden::V,zapálit,எரியூட்டு
926,anzünden::V,podpálit,எரியூட்டு
927,aufheben::V,zvednout,பொறுக்கி எடு
928,aufheben::V,zdvihnout,பொறுக்கி எடு
929,zurücklassen::V,zanechat,விட்டுச் செல்
930,verlieren::V,ztratit,இழ
931,fallen lassen::V,upustit,அளவில் குறைவு
932,machen::V,udělat,தயார்செய்
933,herstellen::V,vyrobit,உற்பத்தி செய்
934,bauen::V,stavět,கட்டு
935,bauen::V,budovat,கட்டு
936,reparieren::V,opravit,பழுது பார்
937,verbessern::V,zlepšit,மேம்படுத்து
938,ändern::V,změnit,மாற்றி அமை
939,graben::V,rýt,குழி வெட்டு
940,graben::V,kopat,குழி வெட்டு
941,beugen::V,ohnout,வனை
942,biegen::V,ohnout,வனை
943,drehen::V,točit,சுழல்
944,wenden::V,obrátit,குடைகவிழு
945,umdrehen::V,obrátit,சுற்றும் முற்றும் பார்
946,heben::V,zdvihnout,தூக்கு
947,hochheben::V,zvednout,தூக்கு
948,ergreifen::V,chopit se,பறி
949,halten::V,držet,பிடித்துக் கொள்
950,drücken::V,stisknout,அழுத்து
951,schieben::V,posouvat,தள்ளு
952,kratzen::V,škrábat,கீறு
953,lecken::V,lízat,நக்கு
954,beißen::V,kousat,கடி
955,abreißen::V,utrhat,கிழி
956,abreißen::V,odtrhat,கிழி
957,abschneiden::V,uřezat,வெட்டி எடு
958,abschneiden::V,ukrojit,வெட்டி எடு
959,binden::V,přivázat,கட்டு
960,stecken::V,strčit,பதிய வை
961,brechen::V,lomit,உடை
962,klopfen::V,ťukat,தட்டு
963,klopfen::V,klepat,தட்டு
964,hauen::V,bít,அடி
965,kleben::V,lepit,ஒட்டு
966,reiben::V,třít,தேய்
967,streichen::V,mazat,பரவச்செய்
968,schleifen::V,brousit,அரை
969,schneiden::V,řezat,துண்டாக்கு
970,schneiden::V,střihat,துண்டாக்கு
971,rütteln::V,třást,மெல்ல தள்ளு
972,rütteln::V,otřást,மெல்ல தள்ளு
973,schütteln::V,třást,குலுக்கு
974,schütteln::V,zatřást,குலுக்கு
975,schwenken::V,mávat,ஊஞ்சலாடு
976,schütten::V,nasypat,ஊற்று
977,füllen::V,naplnit,நிரப்பு
978,einwickeln::V,zavinout,சுற்று
979,tragen::V,nést,எடுத்துச் செல்
980,schleppen::V,vléct,இழுத்துச் செல்
981,ziehen::V,tahat,இழு
982,ziehen::V,táhnout,இழு
983,aufbewahren::V,schovat,வைத்துக் கொள்
984,werfen::V,házet,வீசி எறி
985,fangen::V,chytat,பிடி
986,packen::V,uchvátit,பிடித்துக்கொள்
987,verstecken::V,schovat,மறை
988,teilen::V,rozdělit,பாகங்களாகப் பிரி
989,schicken::V,posílat,அனுப்பு
990,bringen::V,přinést,கொண்டு வா
991,hinzufügen::V,připojit,சேர்
992,bekommen::V,dostat,பெறு
993,erhalten::V,uchovat,பெறு
994,nehmen::V,vzít,எடு
995,wählen::V,zvolit,தேர்ந்தெடு
996,auswählen::V,vybrat,தேர்ல்தெடு
997,bewahren::V,uchránit,கெடாது பேணு
998,behindern::V,překážet,தடங்கல் செய்
999,verderben::V,zkazit,நாசமாக்கு
1000,beschädigen::V,porušit,சேதப்படுத்து
1001,beschädigen::V,poškodit,சேதப்படுத்து
1002,zerbrechen::V,rozlámat,உடை
1003,zerreißen::V,roztrhnout,கிழி
1004,zerstören::V,zničit,அழி
1005,verbrennen::V,spálit,எரியூட்டு
1006,geben::V,dát,கொடு
1007,reichen::V,podat,வழங்கு
1008,schenken::V,darovat,மொயத்தல்
1009,versprechen::V,slíbit,உறுதியளி
1010,wünschen::V,přát,ஆசைப்படு
1011,loben::V,chválit,புகழ்ச்சி கூறு
1012,küssen::V,líbat,முத்தமிடு
1013,wiegen::V,chovat,ஆட்டுத்தல்
1014,wiegen::V,kolébat,ஆட்டுத்தல்
1015,zudecken::V,přikrýt,உறைபோடு
1016,zudecken::V,přiklopit,உறைபோடு
1017,wecken::V,vzbudit,எழுப்பு
1018,zeigen::V,ukázat,காட்டு
1019,führen::V,vést,வழிகாட்டி
1020,lehren::V,učit,சொல்லிக் கொடு
1021,unterrichten::V,vyučovat,அறிவுரை கூறு
1022,aufziehen::V,vychovat,வளர்
1023,leiten::V,vodit,அழைத்துச் செல்
1024,antreiben::V,nutit,தூண்டு
1025,lassen::V,dát,விடு
1026,einladen::V,pozvat,அழை
1027,vereinigen::V,spojit,ஒன்றாகச் சேர்
1028,besuchen::V,návštívit,வருகை புரி
1029,treffen::V,potkat,சந்தி
1030,sich versammeln::V,shromáždit se,தொகுப்பு
1031,spielen::V,hrát,விளையாடு
1032,singen::V,zpívat,பாடு
1033,tanzen::V,tančit,நடனமாடு
1034,sich trennen::V,rozejít se,தனிப்படடுத்து
1035,verlassen::V,opustit,கைவிடு
1036,retten::V,zachránit,காப்பாற்று
1037,bewachen::V,hlídat,காவல் செய்
1038,schützen::V,chránit,பாதுகாப்பு செய்
1039,verteidigen::V,obhájit,எதிர்த்து நில்
1040,sich schlagen::V,bít se,பூசலிடு
1041,schießen::V,střílet,சுட்டுக் கொல்
1042,siegen::V,zvítězit,வெற்றி பெறு
1043,ärgern::V,zlobit,எரிச்சலூட்டு
1044,ärgern::V,pohoršit,எரிச்சலூட்டு
1045,schlagen::V,udeřit,அடி
1046,schlagen::V,praštit,அடி
1047,treten::V,kopnout,உதை
1048,stechen::V,bodnout,கொட்டு
1049,stechen::V,píchnout,கொட்டு
1050,stoßen::V,strčit,நெருக்கு
1051,stehlen::V,ukrást,திருடு
1052,stören::V,vyrušit,தொல்லைகொடு
1053,belästigen::V,obtěžovat,தொல்லை கொடு
1054,verbergen::V,skrýt,மறை
1055,täuschen::V,klamat,ஏமாற்று
1056,betrügen::V,podvést,ஏமாற்று
1057,töten::V,zabít,கொல்
1058,wohnen::V,bydlit,தங்கியிரு
1059,arbeiten::V,pracovat,வேலை செய்
1060,sammeln::V,sebrat,ஒன்றுசேர்
1061,pflücken::V,česat,கொய்து எடு
1062,jagen::V,uhonit,வேட்டையாடு
1063,fischen::V,chytat ryby,மீன் பிடி
1064,fassen::V,ulovit,பிடி
1065,hüten::V,pást,காவல் செய்
1066,treiben::V,hnát,ஓட்டு
1067,anbinden::V,přivázat,கட்டு
1068,füttern::V,krmit,உணவளி
1069,melken::V,dojit,பால் கற
1070,hacken::V,seknout,வெட்டி எடு
1071,gießen::V,zalít,நீர்ப் பாய்ச்சு
1072,reifen::V,uzrát,பழு
1073,zubereiten::V,připravit,சமையல் செய்
1074,kochen::V,vařit,வேகவை
1075,backen::V,péct,வெப்பத்தில் வாட்டு
1076,braten::V,smažit,பொரியச் செய்
1077,umrühren::V,zamíchat,கலக்கு
1078,stricken::V,plést,பின்னியிழை
1079,nähen::V,šít,தையல் வேலை செய்
1080,färben::V,nabarvit,வண்ணம் பெறச் செய்
1081,reinigen::V,očistit,சுத்தம் செய்
1082,waschen::V,mýt,கழுவு
1083,abwischen::V,utřít,துடை
1084,spülen::V,spláchnout,அலசு
1085,fegen::V,zamést,பெறுக்கு
1086,kehren::V,mést,பெறுக்கு
1087,baden::V,koupat se,குளி
1088,sich waschen::V,mýt se,கழுவு
1089,ausziehen::V,svléct,கழற்று
1090,anziehen::V,obléct,புனைதல்
1091,sich anziehen::V,oblékat se,உடுத்துதல்
1092,kämmen::V,učesat,தலை வாரிக் கொள்
1093,schmücken::V,ozdobit,அழகுபடுத்து
1094,sagen::V,říct,சொல்
1095,sprechen::V,mluvit,பேசு
1096,reden::V,hovořit,பெசு
1097,sich unterhalten::V,povídat se,இயல்பாக பேசிக்கொண்டிரு
1098,fragen::V,zeptat se,கேள்
1099,bitten::V,prosit,வேண்டு
1100,erzählen::V,povídat,சொல்
1101,mitteilen::V,sdělit,சொல்
1102,mitteilen::V,oznámit,சொல்
1103,nennen::V,nazvat,பெயரிடுதல்
1104,rufen::V,volat,கூச்சலிடு
1105,rufen::V,zavolat,கூச்சலிடு
1106,prahlen::V,chlubit se,தற்பெருமை பேசு
1107,übersetzen::V,přeložit,மொழிபெயர்ப்பு செய்
1108,denken::V,myslit,யோசி
1109,glauben::V,věřit,நம்பு
1110,bemerken::V,zpozorovat,கவனி
1111,erkennen::V,poznat,அடையாளம் கண்டுகொள்
1112,begreifen::V,pochopit,பற்றிக்கொள்
1113,verstehen::V,porozumět,புரிந்து கொள்
1114,lernen::V,učit se,கற்றுக்கொள்
1115,wissen::V,vědět,தெரிந்திரு
1116,sich erinnern an::V,vzpomínat si na,நினைவு கூர்
1117,vergessen::V,zapomínat,மற
1118,messen::V,měřit,அளவிடு
1119,zählen::V,spočítat,எண்ணு
1120,rechnen::V,počítat,கணக்கிடு
1121,lesen::V,číst,படி
1122,malen::V,malovat,வண்ணச்சித்திரம்
1123,zeichnen::V,rýsovat,வரை
1124,schreiben::V,psát,எழுது
1125,besitzen::V,mít,உடைமையாகக் கொண்டிரு
1126,besitzen::V,vlastnit,உடைமையாகக் கொண்டிரு
1127,kaufen::V,koupit,வாங்கு
1128,verkaufen::V,prodat,விற்பனை செய்
1129,bezahlen::V,zaplatit,இறுத்தல்
1130,zahlen::V,platit,பணம் செலுத்து
1131,beherrschen::V,ovládat,ஆட்சிசெய்
1132,ertragen::V,snést,தாங்கு
