,Concept_ID,mhr,en
787,sitzen::V,шинча́ш,sit
788,liegen::V,кия́ш,lie
789,hängen::V,кеча́ш,hang
790,werden::V,лия́ш,become
791,passieren::V,лия́ш,happen
792,beginnen::V,тӱҥгала́ш,begin
793,enden::V,пыта́ш,end
794,wechseln::V,вашталта́ш,change
795,aufgehen[Sonne]::V,лекта́ш,rise
796,untergehen[Sonne]::V,шинча́ш,set
797,scheinen[Sonne]::V,волгалта́ш,shine
798,donnern::V,кӱдырта́ш,thunder
799,donnern::V,сургалта́ш,thunder
800,wehen::V,пуа́ш,blow
801,strömen::V,шийалтара́ш,stream
802,fließen::V,йога́ш,flow
803,sich drehen::V,пӧрда́ш,revolve
804,schwanken::V,лӱҥга́ш,sway
805,schwanken::V,тайныла́ш,sway
806,schwingen::V,рӱпшалта́ш,swing
807,fallen::V,воза́ш,fall
808,fallen::V,йӧрла́ш,fall
809,brennen::V,йӱла́ш,burn
810,rauchen::V,шикша́ш,smoke
811,regnen::V,йӱра́ш,rain
812,gefrieren::V,кылма́ш,freeze
813,gefrieren::V,ияҥа́ш,freeze
814,tauen::V,шула́ш,thaw
815,schmelzen::V,лева́ш,melt
816,trocknen::V,кошка́ш,dry
817,sieden::V,шола́ш,boil
818,faulen::V,шӱя́ш,rot
819,verfaulen::V,шӱйы́н шуа́ш,decay
820,reißen::V,кӱрла́ш,snap
821,versinken::V,пуре́н кая́ш,sink
822,vergehen::V,эрте́н кая́ш,pass
823,erscheinen::V,толы́н лекта́ш,appear
824,verschwinden::V,йома́ш,disappear
825,sinken::V,пуча́ш,drop
826,abnehmen::V,пуча́ш,decrease
827,zunehmen::V,шукема́ш,increase
828,steigen::V,нӧлталта́ш,rise
829,wachsen::V,кушка́ш,grow
830,glänzen::V,йылгыжа́ш,shine
831,funkeln::V,чолга́ш,sparkle
832,lärmen::V,рӱшка́ш,be noisy
833,läuten::V,мура́ш,chime
834,klingeln::V,йыҥгырта́ш,ring
835,klirren::V,чылдыртата́ш,tinkle
836,brausen::V,лӱшка́ш,roar
837,rauschen::V,лыжга́ш,rustle
838,klingen::V,йоҥга́ш,sound
839,bellen::V,опта́ш,bark
840,heulen::V,урмыжа́ш,howl
841,blasen::V,пуала́ш,blow
842,pfeifen::V,шӱ́шкаш,whistle
843,schreien::V,кычкыра́ш,shout
844,stöhnen::V,йыҥыса́ш,groan
845,zittern::V,чытыра́ш,tremble
846,leben::V,ила́ш,be alive
847,geboren werden::V,шоча́ш,be born
848,atmen::V,шӱла́ш,breathe
849,trinken::V,йӱа́ш,drink
850,essen::V,кочка́ш,eat
851,schlucken::V,нела́ш,swallow
852,müde werden::V,ноя́ш,get tired
853,einschlafen::V,мале́н колта́ш,fall asleep
854,schlafen::V,мала́ш,sleep
855,aufwachen::V,помыжалта́ш,wake up
856,aufstehen::V,кынела́ш,get up
857,sich erholen::V,кана́ш,relax
858,krank werden::V,черлане́н воза́ш,fall ill
859,krank sein::V,черлане́н кия́ш,be ill
860,schmerzen::V,коршта́ш,ache
861,husten::V,кокыра́ш,cough
862,genesen::V,тӱрла́ш,recover
863,genesen::V,тазаҥа́ш,recover
864,sterben::V,кола́ш,die
865,umkommen::V,вуй йома́ш,perish
866,sich bewegen::V,кошта́ш,move
867,sich rühren::V,тарвана́ш,budge
868,sich erheben::V,кынела́ш,stand up
869,sich setzen::V,шинча́ш,sit down
870,hinfallen::V,йӧрла́ш,tumble
871,laufen::V,кошта́ш,walk
872,schreiten::V,ошкыла́ш,pace
873,spazierengehen::V,гуля́яш,go for a walk
874,eilen::V,вашка́ш,rush
875,sich beeilen::V,вашкешта́ш,hurry
876,sausen::V,юлтка́ш,dash
877,rennen::V,куржтала́ш,run
878,springen::V,тӧршта́ш,jump
879,klettern::V,кӱза́ш,climb
880,schaukeln::V,лӱҥгалта́ш,seesaw
881,kriechen::V,нушка́ш,creep
882,schwimmen::V,ия́ш,swim
883,tauchen::V,шуҥгалта́ш,dive
884,rudern::V,удыра́ш,row
885,fahren::V,кудала́ш,drive
886,fliegen::V,чоҥешта́ш,fly
887,gehen::V,кая́ш,go
888,weggehen::V,кораҥа́ш,go away
889,abfahren::V,лекта́ш,depart
890,anhalten::V,чарна́ш,stop
891,hineingehen::V,пура́ш,go in
892,eintreten::V,пура́ш,enter
893,kommen::V,тола́ш,come
894,ankommen::V,шуа́ш,arrive
895,zurückkommen::V,пӧртыла́ш,come back
896,bleiben::V,кода́ш,stay
897,warten::V,вуча́ш,wait
898,erwarten::V,вуча́ш,wait for
899,suchen::V,кычала́ш,seek
900,suchen::V,кычала́ш,look for
901,finden::V,муа́ш,find
902,versuchen::V,толаша́ш,try
903,vorbereiten::V,ямдыла́ш,prepare
904,lieben::V,йӧрата́ш,love
905,mögen::V,йӧрата́ш,like
906,lachen::V,воштыла́ш,laugh
907,rühren::V,ку́мыл тарвата́ш,move
908,weinen::V,шорта́ш,weep
909,schimpfen::V,каргаша́ш,grumble
910,sich ärgern::V,сыра́ш,be annoyed
911,sich fürchten::V,лӱда́ш,be afraid
912,fürchten::V,лӱда́ш,be afraid of
913,fliehen::V,куржа́ш,flee
914,flüchten::V,куржа́ш,escape
915,sehen::V,ужа́ш,see
916,anschauen::V,онча́ш,look at
917,ansehen::V,эскера́ш,watch
918,hören::V,кола́ш,hear
919,zuhören::V,колышта́ш,listen
920,probieren::V,тамла́ш,taste
921,riechen::V,ӱпшынча́ш,smell
922,fühlen::V,шижа́ш,feel
923,scheinen::V,чуча́ш,seem
924,zu sehen sein::V,коя́ш,show
925,vernehmen::V,кола́ш,hear
926,frieren::V,кылма́ш,be cold
927,tun::V,ышта́ш,do
928,können::V,мошта́ш,can
929,wollen::V,тӱна́ш,want
930,anfangen::V,тӱҥала́ш,start
931,beenden::V,пытара́ш,finish
932,aufhören::V,чарна́ш,stop
933,gelingen::V,сай лекта́ш,succeed
934,geraten::V,лекта́ш,turn out
935,öffnen::V,поча́ш,open
936,schließen::V,петыра́ш,close
937,stellen::V,шында́ш,put
938,setzen::V,шында́ш,place
939,legen::V,опта́ш,lay
940,legen::V,пышта́ш,lay
941,berühren::V,тӱка́ш,touch
942,verbinden::V,пида́ш,connect
943,bedecken::V,леведа́ш,cover
944,aufhängen::V,сака́ш,hang up
945,anzünden::V,чӱкта́ш,light
946,aufheben::V,нӧлтала́ш,pick up
947,zurücklassen::V,кода́ш,leave
948,verlieren::V,йомдара́ш,lose
949,fallen lassen::V,воза́ш,drop
950,machen::V,ышта́ш,make
951,herstellen::V,ямдыла́ш,produce
952,bauen::V,чоҥа́ш,build
953,reparieren::V,ачала́ш,mend
954,verbessern::V,саемда́ш,improve
955,ändern::V,весемда́ш,alter
956,graben::V,кӱнча́ш,dig
957,beugen::V,пӱгырта́ш,bow
958,biegen::V,лывырта́ш,bend
959,drehen::V,пӱтыра́ш,spin
960,wenden::V,ирала́ш,turn
961,umdrehen::V,савырала́ш,turn around
962,heben::V,нӧлта́ш,raise
963,hochheben::V,нӧлта́ш,lift
964,ergreifen::V,руалта́ш,seize
965,halten::V,куча́ш,hold
966,drücken::V,иша́ш,press
967,drücken::V,темда́ш,press
968,schieben::V,шӱкала́ш,push
969,kratzen::V,удыра́ш,scrape
970,lecken::V,нула́ш,lick
971,beißen::V,пура́ш,bite
972,abreißen::V,кӱрла́ш,tear off
973,abschneiden::V,пӱчка́ш,cut off
974,binden::V,кылда́ш,tie
975,stecken::V,шуралта́ш,stick
976,brechen::V,тодышта́ш,break
977,klopfen::V,кыра́ш,knock
978,hauen::V,тӱя́ш,hit
979,kleben::V,клеитла́ш,glue
980,reiben::V,йыга́ш,rub
981,reiben::V,туржала́ш,rub
982,streichen::V,шӱра́ш,spread
983,schleifen::V,шума́ш,grind
984,schleifen::V,яна́ш,grind
985,schneiden::V,пӱчка́ш,cut
986,rütteln::V,рӱза́ш,jolt
987,schütteln::V,почка́ш,shake
988,schwenken::V,рӱза́ш,swing
989,schütten::V,опта́ш,pour
990,füllen::V,тема́ш,fill
991,einwickeln::V,вӱдыла́ш,wrap
992,tragen::V,нумала́ш,carry
993,schleppen::V,шӱдыра́ш,drag
994,ziehen::V,шупша́ш,pull
995,aufbewahren::V,арала́ш,keep
996,werfen::V,шуа́ш,throw
997,werfen::V,кышка́ш,throw
998,fangen::V,куча́ш,catch
999,packen::V,руалта́ш,grab
1000,verstecken::V,тоя́ш,hide
1001,teilen::V,пӧла́ш,divide
1002,schicken::V,колта́ш,send
1003,bringen::V,конда́ш,bring
1004,hinzufügen::V,ешара́ш,add
1005,bekommen::V,нала́ш,get
1006,erhalten::V,нала́ш,receive
1007,nehmen::V,нала́ш,take
1008,wählen::V,сайла́ш,choose
1009,auswählen::V,таҥгла́ш,select
1010,bewahren::V,сакла́ш,preserve
1011,behindern::V,чаракла́ш,hinder
1012,verderben::V,пужа́ш,spoil
1013,beschädigen::V,пужа́ш,damage
1014,zerbrechen::V,пудырта́ш,break
1015,zerreißen::V,кӱрла́ш,tear
1016,zerstören::V,шалата́ш,destroy
1017,verbrennen::V,йӱлата́ш,burn
1018,geben::V,пуа́ш,give
1019,reichen::V,пуа́ш,hand
1020,schenken::V,пӧлекла́ш,give
1021,versprechen::V,сӧра́ш,promise
1022,wünschen::V,тылана́ш,wish
1023,loben::V,мокта́ш,praise
1024,küssen::V,шупшала́ш,kiss
1025,wiegen::V,рӱпша́ш,rock
1026,zudecken::V,леведа́ш,cover
1027,wecken::V,помыжалтара́ш,wake
1028,zeigen::V,ончыкта́ш,show
1029,führen::V,вӱда́ш,guide
1030,lehren::V,туныкта́ш,teach
1031,unterrichten::V,туныкта́ш,instruct
1032,aufziehen::V,орышта́ш,bring up
1033,leiten::V,вӱда́ш,lead
1034,leiten::V,вуйлата́ш,lead
1035,antreiben::V,поктыла́ш,urge
1036,lassen::V,-та́ш,let
1037,einladen::V,ӱжа́ш,invite
1038,vereinigen::V,иктешла́ш,unite
1039,besuchen::V,то́лын кая́ш,visit
1040,treffen::V,вашлия́ш,meet
1041,sich versammeln::V,погына́ш,assemble
1042,sich versammeln::V,чумырга́ш,assemble
1043,spielen::V,мода́ш,play
1044,singen::V,мура́ш,sing
1045,tanzen::V,кушта́ш,dance
1046,sich trennen::V,ойырла́ш,separate
1047,verlassen::V,кудалта́ш,leave
1048,retten::V,утара́ш,rescue
1049,bewachen::V,орола́ш,guard
1050,schützen::V,арала́ш,protect
1051,verteidigen::V,арала́ш,defend
1052,sich schlagen::V,кредала́ш,brawl
1053,schießen::V,лӱя́ш,shoot
1054,siegen::V,сеҥа́ш,win
1055,ärgern::V,сырыкта́ш,annoy
1056,schlagen::V,пера́ш,beat
1057,treten::V,тошка́ш,kick
1058,stechen::V,кера́ш,sting
1059,stoßen::V,шӱкала́ш,shove
1060,stehlen::V,шолышта́ш,steal
1061,stören::V,мешая́ш,disturb
1062,belästigen::V,толаштара́ш,bother
1063,verbergen::V,шылта́ш,conceal
1064,täuschen::V,ондала́ш,deceive
1065,betrügen::V,ондала́ш,cheat
1066,töten::V,пушта́ш,kill
1067,wohnen::V,ила́ш,dwell
1068,arbeiten::V,пашалана́ш,work
1069,arbeiten::V,паша́м ышта́ш,work
1070,sammeln::V,пога́ш,gather
1071,pflücken::V,кӱра́ш,pick
1072,jagen::V,сонарла́ш,hunt
1073,fischen::V,кол куча́ш,fish
1074,fassen::V,куча́ш,catch
1075,hüten::V,кӱта́ш,herd
1076,treiben::V,покта́ш,drive
1077,anbinden::V,йолышта́ш,tie up
1078,füttern::V,пукша́ш,feed
1079,melken::V,лӱшта́ш,milk
1080,hacken::V,руа́ш,chop
1081,gießen::V,шава́ш,water
1082,reifen::V,кӱа́ш,ripen
1083,zubereiten::V,ямдыла́ш,cook
1084,kochen::V,шолта́ш,boil
1085,backen::V,кӱкташ,bake
1086,braten::V,пуштыла́ш,fry
1087,braten::V,жаритла́ш,fry
1088,umrühren::V,луга́ш,stir
1089,stricken::V,пида́ш,knit
1090,nähen::V,урга́ш,sew
1091,färben::V,чиялта́ш,dye
1092,reinigen::V,эрыкта́ш,clean
1093,waschen::V,мушка́ш,wash
1094,abwischen::V,ӱшта́ш,wipe
1095,spülen::V,шӱалта́ш,rinse
1096,fegen::V,ӱшта́ш,sweep
1097,kehren::V,ӱшта́ш,sweep
1098,baden::V,йӱштыла́ш,bath
1099,sich waschen::V,мушкылта́ш,wash
1100,ausziehen::V,кудаша́ш,take off
1101,anziehen::V,чия́ш,put on
1102,sich anziehen::V,чия́ш,get dressed
1103,kämmen::V,шера́ш,comb
1104,schmücken::V,тӱзата́ш,decorate
1105,schmücken::V,чеверта́ш,decorate
1106,sagen::V,ойла́ш,say
1107,sagen::V,каласа́ш,say
1108,sprechen::V,кутыра́ш,speak
1109,reden::V,мутлана́ш,talk
1110,sich unterhalten::V,кутыра́ш,chat
1111,fragen::V,йода́ш,ask
1112,bitten::V,йода́ш,request
1113,erzählen::V,ойла́ш,tell
1114,mitteilen::V,увертара́ш,convey
1115,nennen::V,лӱмда́ш,name
1116,rufen::V,ӱжа́ш,call
1117,prahlen::V,моктана́ш,brag
1118,übersetzen::V,кусара́ш,translate
1119,denken::V,шона́ш,think
1120,glauben::V,ӱшана́ш,believe
1121,bemerken::V,шижа́ш,notice
1122,erkennen::V,пала́ш,recognize
1123,begreifen::V,ыҥла́ш,grasp
1124,verstehen::V,умыла́ш,understand
1125,lernen::V,тунема́ш,learn
1126,wissen::V,шинча́ш,know
1127,sich erinnern an::V,шарна́ш,remember
1128,vergessen::V,монда́ш,forget
1129,messen::V,виса́ш,measure
1130,zählen::V,шотла́ш,count
1131,rechnen::V,шотла́ш,calculate
1132,lesen::V,луда́ш,read
1133,malen::V,сӱретла́ш,paint
1134,zeichnen::V,сӱретла́ш,draw
1135,schreiben::V,воза́ш,write
1136,besitzen::V,лия́ш,own
1137,kaufen::V,нала́ш,buy
1138,verkaufen::V,ужала́ш,sell
1139,bezahlen::V,тӱла́ш,pay for
1140,zahlen::V,тӱла́ш,pay
1141,beherrschen::V,куча́ш,rule
1142,ertragen::V,турка́ш,endure
