,Concept_ID,el,kk
719,reif::A,ώριμος,піскен
720,lecker::A,νόστιμος,дәмді
721,süß::A,γλυκός,тәтті
722,bitter::A,πικρός,ащы
723,sauer::A,ξινός,қышқыл
724,hell::A,φωτεινός,жарық
725,hell::A,φωτεινός,жарқын
726,dunkel::A,σκοτεινός,қараңғы
727,schwarz::A,μαύρος,қара
728,schwarz::A,μελανός,қара
729,weiß::A,άσπρος,ақ
730,rot::A,κόκκινος,қызыл
731,gelb::A,κίτρινος,сары
732,blau::A,μπλε,көк
733,blau::A,γαλανός,көк
734,grün::A,πράσινος,жасыл
735,grau::A,γκρίζος,бозамық
736,bunt::A,ποικιλόχρωπος,алабажак
737,billig::A,φτηνός,арзан
738,teuer::A,ακριβός,бағалы
739,wertvoll::A,πολύτιμος,құнды
740,wertvoll::A,πολύτιμος,қымбат
741,blind::A,τυφλός,көзсіз
742,blind::A,τυφλός,көр
743,blind::A,τυφλός,көр_соқыр
744,taub::A,κουφός,керең
745,taub::A,κουφός,саңырау
746,kräftig::A,δυνατός,қуатты
747,kräftig::A,δυνατός,қарымды
748,stark::A,γερός,білекті
749,schwach::A,αδύνατος,әлсіз
750,schwach::A,αδύνατος,күшсіз
751,schwach::A,αδύνατος,қайратсыз
752,fett::A,παχύς,семіз
753,schlank::A,λεπτός,ашаң
754,schlank::A,λυγερός,ашаң
755,hübsch::A,όμορφος,ажарлы
756,hübsch::A,όμορφος,шырайлы
757,hübsch::A,χαριτωμένος,ажарлы
758,hübsch::A,χαριτωμένος,шырайлы
759,böse::A,κακός,өш
760,böse::A,κακός,сұм
761,böse::A,κακός,жауыз
762,dumm::A,κουτός,көкми
763,dumm::A,κουτός,ақымақ
764,dumm::A,κουτός,миы жоқ
765,dumm::A,ανόητος,көкми
766,dumm::A,ανόητος,ақымақ
767,dumm::A,ανόητος,миы жоқ
768,faul::A,τεμπέλης,жалқау
769,faul::A,τεμπέλης,еріншек
770,fleißig::A,εργατικός,ұқыпты
771,geizig::A,τσιγγούνης,сараң
772,klug::A,έξυπνος,жетік
773,klug::A,έξυπνος,ақылды
774,geschickt::A,επιδέξιος,шебер
775,lieb::A,φίλος,абзал
776,lieb::A,φίλος,айналайын
777,lieb::A,αγαπητός,абзал
778,lieb::A,αγαπητός,айналайын
779,lustig::A,εύθυμος,көңілді
780,lustig::A,χαρούμενος,көңілді
781,sanft::A,ήπιος,жуас
782,hungrig::A,πεινασμένος,аш
783,krank::A,άρρωστος,кеселді
784,nackt::A,γυμνός,жалаңаш
785,traurig::A,λυπημένος,қапа
786,lebendig::A,ζωντανός,тірі
787,lebendig::A,ζωντανός,жанды
788,gut::A,καλός,жақсы
789,schlecht::A,κακός,жаман
790,richtig::A,σωστός,дұрыс
791,schlimm::A,άσχημος,жаман
792,wahr::A,αληθής,нағыз
793,wahr::A,αληθινός,нағыз
794,alt::A,παλιός,ескі
795,neu::A,νέος,жаңа
796,neu::A,καινούργιος,жаңа
797,ehemalig::A,παλιός,өткен
798,ehemalig::A,παλιός,бұрынғы
799,alt[Lebewesen]::A,γέρος,кексе
800,jung::A,νέος,науша
801,arm::A,φτωχός,кедей
802,arm::A,φτωχός,дәулетсіз
803,reich::A,πλούσιος,малды
804,bekannt::A,γνωστός,таныс
805,bekannt::A,γνωστός,көзтаныс
806,berühmt::A,περίφημος,атақты
807,berühmt::A,ξακουσμένος,атақты
808,fremd::A,ξένος,бөтен
809,verschieden::A,διαφορετικός,түрлі
810,nah::A,κοντινός,жуық
811,nah::A,κοντινός,етене
812,fern::A,μακριά,алыс
813,fern::A,μακριά,алыстағы
814,linker::A,αριστερός,сол
815,linker::A,αριστερός,солшыл
816,rechter::A,δεξιός,оң
817,anderer::A,άλλος,өзге
818,anderer::A,άλλος,былайғы
819,erster::A,πρώτος,алғашқы
820,zweiter::A,δεύτερος,екінші
821,dritter::A,τρίτος,үшінші
822,letzter::A,τελευταίος,артқы
823,letzter::A,τελευταίος,кейінгі
824,allein::ADV,μόνος,серіксіз
825,auf einmal::ADV,εφάπαξ,бірден
826,zusammen::ADV,μαζί,бірлесіп
827,lange::ADV,πολύν καιρό,ұзақ
828,plötzlich::ADV,έξαφνα,кенет
829,sofort::ADV,αμέσως,әне-міне дегенше
830,später::ADV,αργότερα,артынан
831,jetzt::ADV,τώρα,енді
832,jetzt::ADV,τώρα,қазір
833,heute::ADV,σήμερα,бүгін
834,morgen::ADV,αύριο,ертең
835,bald::ADV,σε λίγο,тез
836,bald::ADV,εντός ολίγου,тез
837,dann::ADV,ύστερα,онан соң
838,dann::ADV,ύστερα,сонан соң
839,gestern::ADV,χτες,кеше
840,einst::ADV,ποτέ,бірде
841,einst::ADV,ποτέ,бір кезде
842,einst::ADV,άλλοτε,бірде
843,einst::ADV,άλλοτε,бір кезде
844,damals::ADV,τότε,анада
845,danach::ADV,μετά,онан соң
846,danach::ADV,μετά,сонан соң
847,danach::ADV,ύστερα,онан соң
848,danach::ADV,ύστερα,сонан соң
849,vorher::ADV,πριν,бұрын
850,vorher::ADV,προηγουμένως,бұрын
851,zuerst::ADV,πρώτα,әуелі
852,zuerst::ADV,πρώτα,алдымен
853,einmal::ADV,μία φορά,бір жолы
854,manchmal::ADV,κάποτε,кейде
855,oft::ADV,συχνά,ылғи
856,oft::ADV,πολλές φορές,ылғи
857,immer::ADV,πάντα,өнебойы
858,immer::ADV,πάντοτε,өнебойы
859,niemals::ADV,ποτέ,ешуақытта
860,hier::ADV,εδώ,бұнда
861,hier::ADV,εδώ,осында
862,hierhin::ADV,εδώ,бермен
863,von hier::ADV,από δω,бер жақтан
864,dort::ADV,εκεί,анда
865,dorthin::ADV,προς τα κει,әрі
866,geradeaus::ADV,κατευθείαν,тура
867,vorwärts::ADV,εμπρός,ілгері
868,rückwärts::ADV,πίσω,артқа
869,zurück::ADV,πίσω,кейін қарай
870,unten::ADV,κάτω,төменде
871,hinab::ADV,προς τα κάτω,астына
872,hinab::ADV,προς τα κάτω,төмен
873,oben::ADV,πάνω,жоғарыда
874,oben::ADV,επάνω,жоғарыда
875,hinauf::ADV,προς τα πάνω,өрге
876,überall::ADV,παντού,әрқайда
877,nicht::ADV,δεν,емес
878,ein wenig::ADV,λιγάκι,азырақ
879,ein wenig::ADV,λιγάκι,аздаған
880,ein wenig::ADV,λιγάκι,азғантай
881,kaum::ADV,μόλις,зорға
882,sehr::ADV,πολύ,орасан
883,so::ADV,έτσι,бұлай
884,so::ADV,έτσι,былайша
885,noch::ADV,ακόμα,әлі
886,nur::ADV,μόνο,ғана
887,schon::ADV,ήδη,түге
888,schon::ADV,κιόλας,түге
889,wieder::ADV,ξανά,жаңа
890,wieder::ADV,ξανά,қайта
891,wieder::ADV,ξανά,жаңадан
892,vergebens::ADV,μάταια,бекер
893,vor::PRP,μπροστά σε,алды
894,vor::PRP,μπροστά από,алды
895,hinter::PRP,πίσω από ,артынан
896,unter::PRP,υπό,түп
897,unter::PRP,υπό,маңында
898,unter::PRP,κάτω από,түп
899,unter::PRP,κάτω από,маңында
900,durch::PRP,διά,арқылы
901,durch::PRP,διά μέσου,арқылы
902,neben::PRP,δίπλα σε,іргеде
903,neben::PRP,δίπλα σε,жанында
904,zwischen::PRP,μεταξύ,арада
905,zwischen::PRP,ανάμεσα σε,арада
906,wegen::PRP,για,үшін
907,wegen::PRP,λόγω,үшін
908,dies::PRN,αυτό,бұ
909,dies::PRN,αυτό,осы
910,das::PRN,το,сол
911,alles::PRN,όλα,дүйім
912,alles::PRN,όλα,күллі
913,ich::PRN,εγώ,мен
914,du::PRN,σύ,сен
915,du::PRN,εσύ,сен
916,er::PRN,αυτός,ол
917,wir::PRN,εμείς,біз
918,ihr::PRN,εσείς,сіз
919,sie::PRN,αυτοί,олар
920,was::FPRN,τι,не
921,wer::FPRN,ποιος,кім
922,wo::FADV,πού,кәні
923,wo::FADV,πού,қайда
924,wohin::FADV,πού,қайда
925,wohin::FADV,για πού,қайда
926,wie::FADV,πώς,калай
927,warum::FADV,γιατί,неғып
928,wieviel::FNUM,πόσος,неше
929,wieviel::FNUM,πόσος,қанша
930,eins::NUM,ένα,бір
931,zwei::NUM,δύο,екі
932,drei::NUM,τρία,үш
933,drei::NUM,τρεις,үш
934,vier::NUM,τέσσερα,төрт
935,vier::NUM,τέσσερις,төрт
936,fünf::NUM,πέντε,бес
937,sechs::NUM,έξι,алты
938,sieben::NUM,εφτά,жеті
939,acht::NUM,οχτώ,сегіз
940,neun::NUM,εννιά,тоғыз
941,zehn::NUM,δέκα,он
942,elf::NUM,έντεκα,он бір
943,zwölf::NUM,δώδεκα,он екі
944,zwanzig::NUM,είκοσι,жиырма
945,dreißig::NUM,τριάντα,отыз
946,vierzig::NUM,σαράντα,қырық
947,fünfzig::NUM,πενήντα,елу
948,sechzig::NUM,εξήντα,алпыс
949,siebzig::NUM,εβδομήντα,жетпіс
950,achtzig::NUM,ογδόντα,сексен
951,neunzig::NUM,ενενήντα,тоқсан
952,hundert::NUM,εκατό,жүз
953,tausend::NUM,χίλιοι,мың
954,und::CNJ,και,та
955,oder::CNJ,ή,әлде
956,oder::CNJ,ή,немесе
957,stehen::V,στέκομαι,тұру
958,stehen::V,είμαι όρθιος,тұру
959,sitzen::V,κάθομαι,отыру
960,liegen::V,είμαι ξαπλωμένος,жату
961,hängen::V,κρέμομαι,ілу
962,werden::V,γίνομαι,болу
963,werden::V,γίνομαι,түрегелу
964,passieren::V,συμβαίνω,болу
965,beginnen::V,αρχίζω,басталу
966,enden::V,τελειώνω,ада болу
967,wechseln::V,αλλάζω,құбылу
968,wechseln::V,αλλάζω,өзгеру
969,aufgehen[Sonne]::V,βγαίνω,шығу
970,aufgehen[Sonne]::V,ανατέλλω,шығу
971,untergehen[Sonne]::V,δύω,батыру
972,untergehen[Sonne]::V,βασιλεύω,батыру
973,scheinen[Sonne]::V,λάμπω,жылтырау
974,donnern::V,βροντώ,күркіреу
975,wehen::V,φυσώ,огып тур
976,strömen::V,ρέω,сорғалау
977,strömen::V,τρέχω,сорғалау
978,fließen::V,ρέω,ағу
979,sich drehen::V,γυρίζω,айналу
980,sich drehen::V,στρέφομαι,айналу
981,schwanken::V,ταλαντεύομαι,толықсу
982,schwingen::V,αιωρούμαι,тербелу
983,schwingen::V,ταλαντεύομαι,тербелу
984,fallen::V,πέφτω,құлау
985,fallen::V,πέφτω,жығылу
986,fallen::V,πέφτω,төмендеу
987,brennen::V,καίω,жану
988,rauchen::V,καπνίζω,түтету
989,regnen::V,βρέχω,жауу
990,gefrieren::V,παγώνω,мұздай қату
991,gefrieren::V,παγώνω,мұз боп қату
992,tauen::V,λειώνω,жібу
993,schmelzen::V,λειώνω,еру
994,trocknen::V,στεγνώνω,курау
995,sieden::V,βράζω,қайнау
996,faulen::V,σαπίζω,иістену
997,verfaulen::V,σαπίζω,шіру
998,reißen::V,σχίζω,жыртылу
999,versinken::V,βουλιάζω,малтығу
1000,versinken::V,βυθίζομαι,малтығу
1001,vergehen::V,περνώ,өту
1002,erscheinen::V,εμφανίζομαι,көріну
1003,erscheinen::V,εμφανίζομαι,көрініп қалу
1004,verschwinden::V,χάνομαι,ғайып_болу
1005,verschwinden::V,εξαφανίζομαι,ғайып_болу
1006,sinken::V,κατεβαίνω,ылдилау
1007,sinken::V,κατεβαίνω,төмендеу
1008,abnehmen::V,μειώνομαι ,кемітілу
1009,zunehmen::V,αυξάνω,көбею
1010,zunehmen::V,μεγαλώνω,көбею
1011,steigen::V,ανεβαίνω,қобу
1012,steigen::V,ανεβαίνω,көтерілу
1013,steigen::V,ανεβαίνω,жоғарылау
1014,wachsen::V,μεγαλώνω,өсу
1015,glänzen::V,γυαλίζω,жалтырау
1016,funkeln::V,αστράφτω,жарқырау
1017,funkeln::V,αστράφτω,нұрлану
1018,funkeln::V,αστράφτω,жылтылдау
1019,funkeln::V,σπιθοβολώ,жарқырау
1020,funkeln::V,σπιθοβολώ,нұрлану
1021,funkeln::V,σπιθοβολώ,жылтылдау
1022,lärmen::V,θορυβώ,шулау
1023,lärmen::V,θορυβώ,шуылдау
1024,läuten::V,χτυπώ ,қоңыраулату
1025,klingeln::V,κουδουνίζω,дыңғырлау
1026,klirren::V,κουδουνίζω,дыңылдату
1027,brausen::V,βουΐζω,тасу
1028,rauschen::V,βουΐζω,сусылдау
1029,rauschen::V,βουΐζω,сыбдырлау
1030,klingen::V,ηχώ,дыбыс шығару
1031,bellen::V,γαυγίζω,үру
1032,heulen::V,ουρλιάζω,ұлу
1033,blasen::V,φυσώ,үру
1034,pfeifen::V,σφυρίζω,ысқыру
1035,schreien::V,κραυγάζω,шыңғыру
1036,schreien::V,κραυγάζω,айғайлау
1037,schreien::V,κραυγάζω,байбайлау
1038,schreien::V,κραυγάζω,бажалақтау
1039,stöhnen::V,βογγώ,ыңырсу
1040,stöhnen::V,βογγώ,ыңкылдау
1041,zittern::V,τρέμω,қалш
1042,zittern::V,τρέμω,қалшылдату
1043,leben::V,ζω,жасау
1044,leben::V,ζω,күнелту
1045,leben::V,ζω,күн көру
1046,leben::V,ζω,тіршілік ету
1047,geboren werden::V,γεννιέμαι,туу
1048,atmen::V,αναπνέω,дем алу
1049,atmen::V,αναπνέω,ауа жұту
1050,trinken::V,πίνω,ішу
1051,trinken::V,πίνω,ұрттау
1052,essen::V,τρώω,жеу
1053,essen::V,τρώω,тамақтану
1054,schlucken::V,καταπίνω,жұту
1055,müde werden::V,κουράζομαι,болдыру
1056,einschlafen::V,αποκοιμιέμαι,үйыктап калу
1057,schlafen::V,κοιμάμαι,ұйықтау
1058,aufwachen::V,ξυπνώ,ояну
1059,aufstehen::V,σηκώνομαι,ояну
1060,sich erholen::V,ξεκουράζομαι,тынығу
1061,krank werden::V,αρρωσταίνω,кеселдену
1062,krank werden::V,αρρωσταίνω,сырқаттану
1063,krank werden::V,αρρωσταίνω,ауырып қалу
1064,krank werden::V,αρρωσταίνω,ауыра бастау
1065,krank werden::V,αρρωσταίνω,кеселге ұшырау
1066,krank werden::V,αρρωσταίνω,сырқаттанып қалу
1067,krank sein::V,ασθενώ,ауыру
1068,krank sein::V,ασθενώ,сырқаттану
1069,schmerzen::V,πονώ,ауырады
1070,husten::V,βήχω,жөтелу
1071,genesen::V,θεραπεύομαι,айығу
1072,sterben::V,πεθαίνω,өлу
1073,sterben::V,πεθαίνω,қайтыс
1074,sterben::V,πεθαίνω,жантапсыру
1075,umkommen::V,πεθαίνω,өлу
1076,umkommen::V,πεθαίνω,қаза табу
1077,sich bewegen::V,κουνιέμαι,жылжу
1078,sich rühren::V,σαλεύω,қыбырлау
1079,sich erheben::V,επαναστατώ,тұру
1080,sich setzen::V,κάθομαι,отыру
1081,hinfallen::V,πέφτω κάτω,жығылу
1082,laufen::V,τρέχω,жояу жүру
1083,schreiten::V,βαδίζω,кадамдау
1084,spazierengehen::V,κάνω βόλτα,қыдыру
1085,spazierengehen::V,πηγαίνω περίπατο,қыдыру
1086,eilen::V,σπεύδω,асығу
1087,eilen::V,σπεύδω,жеделдену
1088,eilen::V,σπεύδω,жедепдеу
1089,sich beeilen::V,βιάζομαι,асығу
1090,sich beeilen::V,βιάζομαι,жеделдену
1091,sausen::V,τρέχω γρήγορα,заулау
1092,rennen::V,τρέχω,жүгіру
1093,springen::V,πηδώ,секіру
1094,klettern::V,σκαρφαλώνω,өрмелеп шығу
1095,schaukeln::V,κουνιέμαι,тербелу
1096,kriechen::V,έρπω,еңбектеу
1097,kriechen::V,σέρνομαι,еңбектеу
1098,schwimmen::V,κολυμπώ,жүзу
1099,schwimmen::V,κολυμπώ,малту
1100,schwimmen::V,κολυμπώ,қалықтау
1101,tauchen::V,βουτώ,сүңгу
1102,rudern::V,κωπηλατώ,есу
1103,fahren::V,πηγαίνω,бару
1104,fliegen::V,πετώ,ұшу
1105,gehen::V,βαδίζω,бару
1106,gehen::V,πηγαίνω,бару
1107,weggehen::V,φεύγω,кету
1108,abfahren::V,ξεκινώ,жөнелу
1109,abfahren::V,αναχωρώ,жөнелу
1110,anhalten::V,σταματώ,тоқтау
1111,hineingehen::V,μπαίνω,кіру
1112,eintreten::V,μπαίνω,ену
1113,eintreten::V,εισέρχομαι,ену
1114,kommen::V,έρχομαι,жету
1115,ankommen::V,φτάνω,келу
1116,zurückkommen::V,επιστρέφω,қайту
1117,bleiben::V,μένω,қалу
1118,warten::V,περιμένω,тосу
1119,erwarten::V,αναμένω,күту
1120,erwarten::V,περιμένω,күту
1121,suchen::V,ψάχνω,іздеу
1122,finden::V,βρίσκω,табу
1123,versuchen::V,προσπαθώ,талпыну
1124,vorbereiten::V,προετοιμάζω,әзірлеу
1125,lieben::V,αγαπώ,сүю
1126,mögen::V,μου αρέσει,жарату
1127,mögen::V,μου αρέσει,жақсы_көру
1128,lachen::V,γελώ,күлу
1129,lachen::V,γελώ,күлісу
1130,rühren::V,συγκινώ,көңілін бұзу
1131,weinen::V,κλαίω,жылау
1132,schimpfen::V,βρίζω,ақырып-бақыру
1133,sich ärgern::V,θυμώνω,ашулану
1134,sich fürchten::V,φοβάμαι,сескену
1135,fürchten::V,φοβάμαι,қауіптену
1136,fürchten::V,φοβάμαι,сақсыну
1137,fliehen::V,φεύγω,қашу
1138,fliehen::V,φεύγω,қашып кету
1139,flüchten::V,δραπετεύω,қашу
1140,flüchten::V,δραπετεύω,қашып кету
1141,sehen::V,βλέπω,көру
1142,anschauen::V,κοιτάζω,назар салу
1143,ansehen::V,βλέπω,тамашалау
1144,hören::V,ακούω,есту
1145,zuhören::V,ακούω,тыңдау
1146,zuhören::V,ακούω,құлақ қою
1147,probieren::V,δοκιμάζω,тату
1148,probieren::V,δοκιμάζω,дәм тату
1149,riechen::V,μυρίζω,иіскеу
1150,riechen::V,οσφραίνομαι,иіскеу
1151,fühlen::V,αισθάνομαι,сезу
1152,fühlen::V,αισθάνομαι,сезіну
1153,scheinen::V,φαίνομαι,болып көріну
1154,zu sehen sein::V,φαίνομαι,көріну
1155,vernehmen::V,ακούω,есту
1156,vernehmen::V,ακούω,есітіп қалу
1157,vernehmen::V,μαθαίνω,есту
1158,vernehmen::V,μαθαίνω,есітіп қалу
1159,frieren::V,κρυώνω,тоңу
1160,frieren::V,κρυώνω,жаурау
1161,tun::V,κάνω,ету
1162,tun::V,κάνω,істеу
1163,können::V,ξέρω,білу
1164,können::V,μπορώ,білу
1165,wollen::V,θέλω,қалау
1166,anfangen::V,αρχίζω,бастау
1167,beenden::V,τελειώνω,бітіру
1168,beenden::V,τελειώνω,адақтау
1169,beenden::V,τελειώνω,тамамдау
1170,beenden::V,τελειώνω,аяқтап шығу
1171,aufhören::V,παύω,доғару
1172,gelingen::V,πετυχαίνω,жолы түсу
1173,geraten::V,γίνομαι,калу
1174,öffnen::V,ανοίγω,ашу
1175,öffnen::V,ανοίγω,ашып қою
1176,schließen::V,κλείνω,жабу
1177,stellen::V,θέτω,қою
1178,stellen::V,θέτω,қойдыру
1179,setzen::V,θέτω,отырғызу
1180,legen::V,θέτω,салу
1181,legen::V,θέτω,калау
1182,berühren::V,εγγίζω,тию
1183,verbinden::V,συνδέω,байлап алу
1184,verbinden::V,συνδέω,сабақтастыру
1185,bedecken::V,σκεπάζω,бүркеу
1186,aufhängen::V,κρεμώ,ілу
1187,aufhängen::V,κρεμώ,асып қою
1188,anzünden::V,ανάβω,тұтату
1189,aufheben::V,σηκώνω,көтеру
1190,zurücklassen::V,εγκαταλείπω,қалдыру
1191,verlieren::V,χάνω,жоғалту
1192,fallen lassen::V,αφήνω να πέσει,құлатып алу
1193,fallen lassen::V,αφήνω να πέσει,қолдан түсіріп алу
1194,machen::V,κάνω,ету
1195,machen::V,κάνω,жасау
1196,machen::V,κάνω,жасап шығару
1197,machen::V,φτιάχνω,ету
1198,machen::V,φτιάχνω,жасау
1199,machen::V,φτιάχνω,жасап шығару
1200,herstellen::V,κατασκευάζω,жасап шығару
1201,bauen::V,χτίζω,тұрғызу
1202,bauen::V,οικοδομώ,тұрғызу
1203,reparieren::V,επισκευάζω,оңдау
1204,reparieren::V,επιδιορθώνω,оңдау
1205,verbessern::V,βελτιώνω,дұрыстау
1206,verbessern::V,καλυτερεύω,дұрыстау
1207,ändern::V,αλλάζω,өзгерту
1208,graben::V,σκάβω,үңгу
1209,beugen::V,λυγίζω,буғу
1210,biegen::V,κάμπτω,ию
1211,biegen::V,κάμπτω,майыстыру
1212,drehen::V,στρέφω,айналдыру
1213,wenden::V,γυρίζω,екінші жағын айналдыру
1214,umdrehen::V,γυρίζω,бұру
1215,heben::V,υψώνω,көтеру
1216,heben::V,σηκώνω,көтеру
1217,hochheben::V,υψώνω,жоғарылату
1218,hochheben::V,υψώνω,көтеру
1219,hochheben::V,σηκώνω,жоғарылату
1220,hochheben::V,σηκώνω,көтеру
1221,ergreifen::V,πιάνω,бас_салу
1222,ergreifen::V,πιάνω,шап_беріп_ұстап_алу
1223,ergreifen::V,πιάνω,шап_беру
1224,ergreifen::V,πιάνω,шап_ете_түсу
1225,ergreifen::V,αρπάζω,бас_салу
1226,ergreifen::V,αρπάζω,шап_беріп_ұстап_алу
1227,ergreifen::V,αρπάζω,шап_беру
1228,ergreifen::V,αρπάζω,шап_ете_түсу
1229,halten::V,βαστώ,тұту
1230,halten::V,βαστώ,ұстау
1231,drücken::V,πιέζω,басу
1232,schieben::V,σπρώχνω,итеру
1233,kratzen::V,γρατσουνίζω,қыру
1234,lecken::V,γλείφω,жалау
1235,beißen::V,δαγκάνω,қабу
1236,beißen::V,δαγκάνω,тістеу
1237,beißen::V,δαγκάνω,қауып алу
1238,abreißen::V,κόβω,үзу
1239,abreißen::V,σχίζω,үзу
1240,abschneiden::V,αποκόπτω,қырқу
1241,binden::V,δένω,байланыстыру
1242,binden::V,δένω,байлап_алу
1243,binden::V,δένω,байластыру
1244,binden::V,δένω,байлау
1245,binden::V,δένω,буу
1246,binden::V,δένω,матау
1247,binden::V,δένω,сабақтастыру
1248,binden::V,δένω,ұштастыру
1249,stecken::V,χώνω,сұғу
1250,brechen::V,σπάζω,сындыру
1251,klopfen::V,χτυπώ,қағу
1252,klopfen::V,τινάζω,қағу
1253,hauen::V,χτυπώ,соғу
1254,kleben::V,κολλώ,желімдеу
1255,reiben::V,τρίβω,үйкеу
1256,streichen::V,αλείφω,сүйкеу
1257,schleifen::V,ακονίζω,егеу
1258,schleifen::V,ακονίζω,қайрау
1259,schleifen::V,ακονίζω,егеулеу
1260,schneiden::V,κόβω,кесу
1261,rütteln::V,σείω,қозғау
1262,rütteln::V,σείω,жұлмалау
1263,rütteln::V,τινάζω,қозғау
1264,rütteln::V,τινάζω,жұлмалау
1265,schütteln::V,σείω,дірілдету
1266,schütteln::V,σείω,селкілдету
1267,schütteln::V,κουνώ,дірілдету
1268,schütteln::V,κουνώ,селкілдету
1269,schwenken::V,κουνώ,бұлғау
1270,schwenken::V,κουνώ,сермеу
1271,schütten::V,χύνω,құю
1272,füllen::V,γεμίζω,толтыру
1273,einwickeln::V,τυλίγω,орау
1274,tragen::V,φέρνω,алып жүру
1275,schleppen::V,κουβαλώ,тарту
1276,ziehen::V,τραβώ,тарту
1277,aufbewahren::V,φυλάω,сақтау
1278,werfen::V,ρίχνω,лақтыру
1279,fangen::V,πιάνω,қармау
1280,fangen::V,πιάνω,қағып алу
1281,packen::V,τσακώνω,шап беру
1282,packen::V,τσακώνω,шап ете түсу
1283,packen::V,τσακώνω,шап беріп ұстап алу
1284,verstecken::V,κρύβω,тығу
1285,verstecken::V,κρύβω,жасыру
1286,teilen::V,μερίζω,бөлу
1287,schicken::V,στέλνω,жіберу
1288,bringen::V,φέρνω,әкелу
1289,bringen::V,φέρνω,алып келу
1290,hinzufügen::V,προσθέτω,қосу
1291,hinzufügen::V,προσθέτω,үстеу
1292,bekommen::V,προσκομίζω,алу
1293,erhalten::V,παίρνω,алмақ
1294,erhalten::V,λαμβάνω,алмақ
1295,nehmen::V,πιάνω,алу
1296,nehmen::V,πιάνω,алмақ
1297,nehmen::V,παίρνω,алу
1298,nehmen::V,παίρνω,алмақ
1299,wählen::V,εκλέγω,таңдау
1300,auswählen::V,διαλέγω,екшеу
1301,auswählen::V,διαλέγω,саралау
1302,auswählen::V,διαλέγω,сұрыптау
1303,auswählen::V,διαλέγω,сайлап алу
1304,bewahren::V,διατηρώ,сақтау
1305,behindern::V,εμποδίζω,оралғы болу
1306,verderben::V,χαλώ,бүлдіру
1307,beschädigen::V,ζημιώνω,бұзу
1308,zerbrechen::V,σπάζω,уату
1309,zerreißen::V,σχίζω,жырту
1310,zerstören::V,καταστρέφω,қирату
1311,zerstören::V,καταστρέφω,талқандау
1312,verbrennen::V,καίω,өртеу
1313,verbrennen::V,καίω,жандыру
1314,verbrennen::V,καίω,өртеп жіберу
1315,verbrennen::V,καίω,жандырып жіберу
1316,geben::V,δίνω,беру
1317,reichen::V,δίνω,беру
1318,schenken::V,χαρίζω,тарту
1319,versprechen::V,υπόσχομαι,уәде беру
1320,wünschen::V,εύχομαι,тілеу
1321,loben::V,επαινώ,мақтау
1322,loben::V,επαινώ,дәріптеу
1323,küssen::V,φιλώ,сүю
1324,wiegen::V,κουνώ,тербеу
1325,wiegen::V,νανουρίζω,тербеу
1326,zudecken::V,σκεπάζω,бүркеу
1327,wecken::V,ξυπνώ,ояту
1328,zeigen::V,δείχνω,көрсету
1329,führen::V,οδηγώ,ерту
1330,führen::V,οδηγώ,жетектеу
1331,lehren::V,διδάσκω,оқыту
1332,unterrichten::V,διδάσκω,оқыту
1333,aufziehen::V,ανατρέφω,бағу
1334,leiten::V,ηγούμαι,басқару
1335,leiten::V,ηγούμαι,жетекшілік ету
1336,leiten::V,διευθύνω,басқару
1337,leiten::V,διευθύνω,жетекшілік ету
1338,antreiben::V,σπρώχνω,асықтыру
1339,antreiben::V,παρακινώ,асықтыру
1340,lassen::V,αφήνω,-ткізу
1341,lassen::V,αφήνω,мәжбүр ету
1342,einladen::V,προσκαλώ,шақыру
1343,vereinigen::V,ενώνω,біріктіру
1344,vereinigen::V,ενώνω,біріктіріп қою
1345,besuchen::V,επισκέπτομαι,кіріп шығу
1346,besuchen::V,επισκέπτομαι,барып шығу
1347,treffen::V,συναντώ,кездесу
1348,sich versammeln::V,μαζεύομαι,топталу
1349,spielen::V,παίζω,ойнау
1350,singen::V,τραγουδώ,сайрау
1351,tanzen::V,χορεύω,билеу
1352,sich trennen::V,αποχωρίζομαι,айрылысу
1353,verlassen::V,εγκαταλείπω,тастау
1354,retten::V,σώζω,құтқару
1355,bewachen::V,φρουρώ,күзету
1356,schützen::V,προστατεύω,жақтау
1357,schützen::V,προστατεύω,жақтасу
1358,verteidigen::V,υπερασπίζω,қорғау
1359,sich schlagen::V,χτυπιέμαι,алысу
1360,schießen::V,πυροβολώ,ату
1361,siegen::V,νικώ,жеңу
1362,ärgern::V,τσαντίζω,ашуландыру
1363,schlagen::V,χτυπώ,ұру
1364,treten::V,κλοτσώ,тебу
1365,stechen::V,τρυπώ,шаншу
1366,stoßen::V,ωθώ,түрту
1367,stoßen::V,σπρώχνω,түрту
1368,stehlen::V,κλέβω,ұрлау
1369,stören::V,διαταράσσω,кесірлен
1370,belästigen::V,ενοχλώ,мазасын алу
1371,verbergen::V,κρύβω,сездірмеу
1372,täuschen::V,παραπλανώ,жалған айту
1373,betrügen::V,απατώ,алдау
1374,betrügen::V,απατώ,алдап кету
1375,betrügen::V,απατώ,ақымақ қылу
1376,töten::V,σκοτώνω,құрту
1377,töten::V,σκοτώνω,өлтіру
1378,töten::V,θανατώνω,құрту
1379,töten::V,θανατώνω,өлтіру
1380,wohnen::V,μένω,мекендеу
1381,wohnen::V,μένω,өмір сүру
1382,wohnen::V,κατοικώ,мекендеу
1383,wohnen::V,κατοικώ,өмір сүру
