,Concept_ID,mrj,mrj
702,schmutzig::A,лявӹрӓн,лявӹрӓн
703,schmutzig::A,лявӹрӓн,шорангшы
704,schmutzig::A,шорангшы,шоран
705,schmutzig::A,шорангшы,лявӹрӓн
706,schmutzig::A,шорангшы,шорангшы
707,roh::A,пеле кӱшӹ,пеле кӱшӹ
708,reif::A,кӱшӹ,кӱшӹ
709,lecker::A,тотан,тотан
710,süß::A,мӱӓн,мӱӓн
711,bitter::A,качы,качы
712,sauer::A,шапы,шапы
713,hell::A,соты,соты
714,hell::A,соты,валгыды
715,hell::A,валгыды,соты
716,hell::A,валгыды,валгыды
717,dunkel::A,пӹц,пӹц
718,dunkel::A,пӹц,пӹцкемӹш
719,dunkel::A,пӹцкемӹш,пӹц
720,dunkel::A,пӹцкемӹш,пӹцкемӹш
721,schwarz::A,шим,шим
722,weiß::A,ош,ош
723,weiß::A,ош,ошы
724,weiß::A,ошы,ош
725,weiß::A,ошы,ошы
726,rot::A,якшаргы,якшаргы
727,gelb::A,сар,сар
728,gelb::A,сар,сары
729,gelb::A,сары,сар
730,gelb::A,сары,сары
731,blau::A,симсӹ,симсӹ
732,grün::A,ыжар,ыжар
733,grau::A,луды,луды
734,bunt::A,ала,ала
735,billig::A,шулдаш,шулдаш
736,teuer::A,шергӹ,шергӹ
737,teuer::A,шергӹ,шергӓкӓн
738,teuer::A,шергӓкӓн,шергӹ
739,teuer::A,шергӓкӓн,шергӓкӓн
740,wertvoll::A,ӓкӓн,ӓкӓн
741,blind::A,слöпöй,слöпöй
742,blind::A,слöпöй,сльöпöй
743,blind::A,сльöпöй,слöпöй
744,blind::A,сльöпöй,сльöпöй
745,taub::A,тӱтӱк,тӱтӱк
746,kräftig::A,виӓн,виӓн
747,stark::A,виӓн,виӓн
748,schwach::A,шава,шава
749,schwach::A,шава,лӹпкӓ
750,schwach::A,шава,слабка
751,schwach::A,лӹпкӓ,шава
752,schwach::A,лӹпкӓ,лӹпкӓ
753,schwach::A,лӹпкӓ,слабка
754,schwach::A,слабка,шава
755,schwach::A,слабка,лӹпкӓ
756,schwach::A,слабка,слабка
757,fett::A,таза,таза
758,schlank::A,яштака,яштака
759,hübsch::A,сӹлнӹ,сӹлнӹ
760,hübsch::A,сӹлнӹ,олмыдшы
761,hübsch::A,олмыдшы,сӹлнӹ
762,hübsch::A,олмыдшы,олмыдшы
763,böse::A,шӹдӓн,шӹдӓн
764,dumm::A,окмак,окмак
765,faul::A,ялахай,ялахай
766,fleißig::A,пӓшам яратышы,пӓшам яратышы
767,geizig::A,шык,шык
768,klug::A,ышан,ышан
769,geschickt::A,мастар,мастар
770,lieb::A,тыри,тыри
771,lustig::A,мындыр,мындыр
772,lustig::A,мындыр,сусу
773,lustig::A,сусу,мындыр
774,lustig::A,сусу,сусу
775,sanft::A,йӹвӹжӓ,йӹвӹжӓ
776,hungrig::A,шужышы,шужышы
777,krank::A,церлӹ,церлӹ
778,krank::A,церлӹ,хворой
779,krank::A,хворой,церлӹ
780,krank::A,хворой,хворой
781,nackt::A,цӓрӓ,цӓрӓ
782,traurig::A,сы́лыкан,сы́лыкан
783,traurig::A,сы́лыкан,кымы́лдымы
784,traurig::A,кымы́лдымы,сы́лыкан
785,traurig::A,кымы́лдымы,кымы́лдымы
786,lebendig::A,живой,живой
787,gut::A,яжо,яжо
788,schlecht::A,уда,уда
789,schlecht::A,уда,худа
790,schlecht::A,худа,уда
791,schlecht::A,худа,худа
792,richtig::A,вургамла,вургамла
793,schlimm::A,йӹрнык,йӹрнык
794,wahr::A,настоящий,настоящий
795,wahr::A,настоящий,настояшый
796,wahr::A,настояшый,настоящий
797,wahr::A,настояшый,настояшый
798,alt::A,шонгы,шонгы
799,neu::A,у,у
800,ehemalig::A,тошты,тошты
801,alt[Lebewesen]::A,ӹлалшӹ,ӹлалшӹ
802,jung::A,нöргӹ,нöргӹ
803,jung::A,нöргӹ,молода
804,jung::A,молода,нöргӹ
805,jung::A,молода,молода
806,arm::A,укеӓн,укеӓн
807,reich::A,паян,паян
808,reich::A,паян,пурлыкан
809,reich::A,пурлыкан,паян
810,reich::A,пурлыкан,пурлыкан
811,bekannt::A,палӹмӹ,палӹмӹ
812,berühmt::A,лӹмлы,лӹмлы
813,fremd::A,эдемӹн,эдемӹн
814,verschieden::A,тӹрлӹ,тӹрлӹ
815,nah::A,лишӹл,лишӹл
816,fern::A,мӹндӹр,мӹндӹр
817,linker::A,шалахай,шалахай
818,rechter::A,вургамла,вургамла
819,anderer::A,вес,вес
820,anderer::A,вес,весӹ
821,anderer::A,весӹ,вес
822,anderer::A,весӹ,весӹ
823,erster::A,икшӹ,икшӹ
824,erster::A,икшӹ,икӹмшӹ
825,erster::A,икӹмшӹ,икшӹ
826,erster::A,икӹмшӹ,икӹмшӹ
827,zweiter::A,кокшы,кокшы
828,dritter::A,кымшы,кымшы
829,letzter::A,остатка,остатка
830,allein::ADV,иктӹ,иктӹ
831,allein::ADV,иктӹ,иктӹт
832,allein::ADV,иктӹт,иктӹ
833,allein::ADV,иктӹт,иктӹт
834,auf einmal::ADV,тöрöк,тöрöк
835,zusammen::ADV,икараш,икараш
836,zusammen::ADV,икараш,цымырын
837,zusammen::ADV,цымырын,икараш
838,zusammen::ADV,цымырын,цымырын
839,lange::ADV,кужын,кужын
840,plötzlich::ADV,трӱк,трӱк
841,sofort::ADV,полт,полт
842,sofort::ADV,полт,тöрöк
843,sofort::ADV,полт,тӹшӓкок
844,sofort::ADV,тöрöк,полт
845,sofort::ADV,тöрöк,тöрöк
846,sofort::ADV,тöрöк,тӹшӓкок
847,sofort::ADV,тӹшӓкок,полт
848,sofort::ADV,тӹшӓкок,тöрöк
849,sofort::ADV,тӹшӓкок,тӹшӓкок
850,später::ADV,вара,вара
851,heute::ADV,тагачы,тагачы
852,morgen::ADV,иргод,иргод
853,morgen::ADV,иргод,иргодым
854,morgen::ADV,иргодым,иргод
855,morgen::ADV,иргодым,иргодым
856,bald::ADV,чӹнь,чӹнь
857,bald::ADV,чӹнь,вӓшке
858,bald::ADV,чӹнь,выртышты
859,bald::ADV,вӓшке,чӹнь
860,bald::ADV,вӓшке,вӓшке
861,bald::ADV,вӓшке,выртышты
862,bald::ADV,выртышты,чӹнь
863,bald::ADV,выртышты,вӓшке
864,bald::ADV,выртышты,выртышты
865,dann::ADV,пакыла,пакыла
866,gestern::ADV,тенгечӹ,тенгечӹ
867,einst::ADV,икӓнӓ,икӓнӓ
868,damals::ADV,тӹнӓм,тӹнӓм
869,danach::ADV,пакыла,пакыла
870,vorher::ADV,перви,перви
871,zuerst::ADV,андак,андак
872,einmal::ADV,гӓнӓк,гӓнӓк
873,einmal::ADV,гӓнӓк,гӓнӓ
874,einmal::ADV,гӓнӓ,гӓнӓк
875,einmal::ADV,гӓнӓ,гӓнӓ
876,manchmal::ADV,кынамжы,кынамжы
877,oft::ADV,чӹчкӹдӹн,чӹчкӹдӹн
878,immer::ADV,со,со
879,immer::ADV,со,соок
880,immer::ADV,соок,со
881,immer::ADV,соок,соок
882,niemals::ADV,нинам,нинам
883,niemals::ADV,нинам,нигынам
884,niemals::ADV,нинам,нигынамат
885,niemals::ADV,нигынам,нинам
886,niemals::ADV,нигынам,нигынам
887,niemals::ADV,нигынам,нигынамат
888,niemals::ADV,нигынамат,нинам
889,niemals::ADV,нигынамат,нигынам
890,niemals::ADV,нигынамат,нигынамат
891,hier::ADV,тиштӹ,тиштӹ
892,hierhin::ADV,тишкӹ,тишкӹ
893,von hier::ADV,тишец,тишец
894,von hier::ADV,тишец,тишецӹн
895,von hier::ADV,тишецӹн,тишец
896,von hier::ADV,тишецӹн,тишецӹн
897,dort::ADV,тӹштӹ,тӹштӹ
898,dorthin::ADV,тӹшкӹ,тӹшкӹ
899,dorthin::ADV,тӹшкӹ,тӹшкӹлӓ
900,dorthin::ADV,тӹшкӹлӓ,тӹшкӹ
901,dorthin::ADV,тӹшкӹлӓ,тӹшкӹлӓ
902,geradeaus::ADV,вик,вик
903,geradeaus::ADV,вик,тура
904,geradeaus::ADV,тура,вик
905,geradeaus::ADV,тура,тура
906,vorwärts::ADV,анзыкы,анзыкы
907,rückwärts::ADV,мӹнгеш,мӹнгеш
908,zurück::ADV,мӹнгеш,мӹнгеш
909,unten::ADV,ӱлнӹ,ӱлнӹ
910,unten::ADV,ӱлнӹ,лӹвӓлнӹ
911,unten::ADV,лӹвӓлнӹ,ӱлнӹ
912,unten::ADV,лӹвӓлнӹ,лӹвӓлнӹ
913,hinab::ADV,ӱлӹкӹ,ӱлӹкӹ
914,hinab::ADV,ӱлӹкӹ,лӹвӓкӹ
915,hinab::ADV,лӹвӓкӹ,ӱлӹкӹ
916,hinab::ADV,лӹвӓкӹ,лӹвӓкӹ
917,oben::ADV,вӹлнӹ,вӹлнӹ
918,hinauf::ADV,кӱшкӹлӓ,кӱшкӹлӓ
919,hinauf::ADV,кӱшкӹлӓ,кӱш
920,hinauf::ADV,кӱш,кӱшкӹлӓ
921,hinauf::ADV,кӱш,кӱш
922,überall::ADV,йӹлт,йӹлт
923,überall::ADV,йӹлт,цилӓ вӓре
924,überall::ADV,цилӓ вӓре,йӹлт
925,überall::ADV,цилӓ вӓре,цилӓ вӓре
926,nicht::ADV,уке,уке
927,ein wenig::ADV,изиш,изиш
928,ein wenig::ADV,изиш,иклаштык
929,ein wenig::ADV,иклаштык,изиш
930,ein wenig::ADV,иклаштык,иклаштык
931,kaum::ADV,цылик,цылик
932,kaum::ADV,цылик,чучок-чучок
933,kaum::ADV,чучок-чучок,цылик
934,kaum::ADV,чучок-чучок,чучок-чучок
935,sehr::ADV,чоте,чоте
936,so::ADV,тенге,тенге
937,so::ADV,тенге,тенгелӓ
938,so::ADV,тенгелӓ,тенге
939,so::ADV,тенгелӓ,тенгелӓ
940,noch::ADV,мол,мол
941,noch::ADV,мол,моло
942,noch::ADV,моло,мол
943,noch::ADV,моло,моло
944,nur::ADV,веле,веле
945,schon::ADV,уже,уже
946,schon::ADV,уже,ӹнде
947,schon::ADV,ӹнде,уже
948,schon::ADV,ӹнде,ӹнде
949,wieder::ADV,уэш,уэш
950,vergebens::ADV,зря,зря
951,vergebens::ADV,зря,ӹзрӓ
952,vergebens::ADV,зря,ӹзӹрӓ
953,vergebens::ADV,ӹзрӓ,зря
954,vergebens::ADV,ӹзрӓ,ӹзрӓ
955,vergebens::ADV,ӹзрӓ,ӹзӹрӓ
956,vergebens::ADV,ӹзӹрӓ,зря
957,vergebens::ADV,ӹзӹрӓ,ӹзрӓ
958,vergebens::ADV,ӹзӹрӓ,ӹзӹрӓ
959,vor::PRP,анзыц,анзыц
960,vor::PRP,анзыц,анзыцын
961,vor::PRP,анзыцын,анзыц
962,vor::PRP,анзыцын,анзыцын
963,hinter::PRP,шайылан,шайылан
964,hinter::PRP,шайылан,шайылный
965,hinter::PRP,шайылный,шайылан
966,hinter::PRP,шайылный,шайылный
967,unter::PRP,лӹвӓкӹ,лӹвӓкӹ
968,durch::PRP,вашт,вашт
969,neben::PRP,сага,сага
970,zwischen::PRP,лош,лош
971,zwischen::PRP,лош,лошкы
972,zwischen::PRP,лошкы,лош
973,zwischen::PRP,лошкы,лошкы
974,wegen::PRP,мычыц,мычыц
975,dies::PRN,тидӹ,тидӹ
976,dies::PRN,тидӹ,ти
977,dies::PRN,ти,тидӹ
978,dies::PRN,ти,ти
979,das::PRN,тидӹ,тидӹ
980,das::PRN,тидӹ,ти
981,das::PRN,ти,тидӹ
982,das::PRN,ти,ти
983,alles::PRN,цилӓ,цилӓ
984,ich::PRN,мый,мый
985,du::PRN,тӹнь,тӹнь
986,er::PRN,тӹдӹ,тӹдӹ
987,wir::PRN,мӓ,мӓ
988,ihr::PRN,вӓ,вӓ
989,sie::PRN,нӹнӹ,нӹнӹ
990,was::FPRN,ма,ма
991,wer::FPRN,кӱ,кӱ
992,wo::FADV,кышан,кышан
993,wo::FADV,кышан,кыштакен
994,wo::FADV,кыштакен,кышан
995,wo::FADV,кыштакен,кыштакен
996,wohin::FADV,кышкы,кышкы
997,wie::FADV,кыце,кыце
998,warum::FADV,малын,малын
999,wieviel::FNUM,кынар,кынар
1000,wieviel::FNUM,кынар,кынары
1001,wieviel::FNUM,кынар,кынаркы
1002,wieviel::FNUM,кынары,кынар
1003,wieviel::FNUM,кынары,кынары
1004,wieviel::FNUM,кынары,кынаркы
1005,wieviel::FNUM,кынаркы,кынар
1006,wieviel::FNUM,кынаркы,кынары
1007,wieviel::FNUM,кынаркы,кынаркы
1008,eins::NUM,иктӹ,иктӹ
1009,eins::NUM,иктӹ,иктӹт
1010,eins::NUM,иктӹт,иктӹ
1011,eins::NUM,иктӹт,иктӹт
1012,zwei::NUM,кок,кок
1013,zwei::NUM,кок,кокты
1014,zwei::NUM,кокты,кок
1015,zwei::NUM,кокты,кокты
1016,drei::NUM,кым,кым
1017,drei::NUM,кым,кымыт
1018,drei::NUM,кымыт,кым
1019,drei::NUM,кымыт,кымыт
1020,vier::NUM,нӹл,нӹл
1021,fünf::NUM,вӹц,вӹц
1022,sechs::NUM,куд,куд
1023,sechs::NUM,куд,кудытмозн
1024,sechs::NUM,кудытмозн,куд
1025,sechs::NUM,кудытмозн,кудытмозн
1026,sieben::NUM,шӹм,шӹм
1027,sieben::NUM,шӹм,шӹмӹт
1028,sieben::NUM,шӹмӹт,шӹм
1029,sieben::NUM,шӹмӹт,шӹмӹт
1030,acht::NUM,кӓндӓкш,кӓндӓкш
1031,acht::NUM,кӓндӓкш,кӓндӓкшӹ
1032,acht::NUM,кӓндӓкшӹ,кӓндӓкш
1033,acht::NUM,кӓндӓкшӹ,кӓндӓкшӹ
1034,neun::NUM,ӹндекшшӱдӹ,ӹндекшшӱдӹ
1035,zehn::NUM,лу,лу
1036,elf::NUM,луатик,луатик
1037,elf::NUM,луатик,луатиктӹ
1038,elf::NUM,луатиктӹ,луатик
1039,elf::NUM,луатиктӹ,луатиктӹ
1040,zwölf::NUM,луаткок,луаткок
1041,zwölf::NUM,луаткок,луаткокты
1042,zwölf::NUM,луаткокты,луаткок
1043,zwölf::NUM,луаткокты,луаткокты
1044,zwanzig::NUM,коклы,коклы
1045,dreißig::NUM,кымлы,кымлы
1046,vierzig::NUM,нӹллӹ,нӹллӹ
1047,fünfzig::NUM,вӹцлӹ,вӹцлӹ
1048,sechzig::NUM,кудлу,кудлу
1049,siebzig::NUM,шӹмлу,шӹмлу
1050,achtzig::NUM,кӓндӓкшлу,кӓндӓкшлу
1051,neunzig::NUM,ӹндекшлу,ӹндекшлу
1052,hundert::NUM,шӱдӹ,шӱдӹ
1053,tausend::NUM,тӹжем,тӹжем
1054,und::CNJ,дöн,дöн
1055,oder::CNJ,льывы,льывы
1056,stehen::V,шалшаг,шалшаг
1057,sitzen::V,шӹнзӓш,шӹнзӓш
1058,liegen::V,киӓш,киӓш
1059,hängen::V,кечӓш,кечӓш
1060,werden::V,шагалаш,шагалаш
1061,passieren::V,ӹштӓ́лтӓш,ӹштӓ́лтӓш
1062,beginnen::V,тӹнгӓлӓлтӓш,тӹнгӓлӓлтӓш
1063,enden::V,пӹтӓш,пӹтӓш
1064,wechseln::V,весемӓш,весемӓш
1065,wechseln::V,весемӓш,весемӓлтӓш
1066,wechseln::V,весемӓлтӓш,весемӓш
1067,wechseln::V,весемӓлтӓш,весемӓлтӓш
1068,aufgehen[Sonne]::V,авараш,авараш
1069,untergehen[Sonne]::V,шӹ́нзӓш,шӹ́нзӓш
1070,scheinen[Sonne]::V,сотемдӓрӓш,сотемдӓрӓш
1071,donnern::V,хӹдӹртӓш,хӹдӹртӓш
1072,wehen::V,ӹфӹлӓш,ӹфӹлӓш
1073,strömen::V,йогащ,йогащ
1074,fließen::V,йогащ,йогащ
1075,sich drehen::V,пöрдӓш,пöрдӓш
1076,schwanken::V,лыпшалташ,лыпшалташ
1077,schwingen::V,кӓчӓйӓш,кӓчӓйӓш
1078,fallen::V,кенвазаш,кенвазаш
1079,fallen::V,кенвазаш,шынгалташ
1080,fallen::V,шынгалташ,кенвазаш
1081,fallen::V,шынгалташ,шынгалташ
1082,brennen::V,йылаш,йылаш
1083,rauchen::V,шыпшаш,шыпшаш
1084,regnen::V,юраш,юраш
1085,gefrieren::V,гӓш,гӓш
1086,gefrieren::V,гӓш,кӹлмаш
1087,gefrieren::V,кӹлмаш,гӓш
1088,gefrieren::V,кӹлмаш,кӹлмаш
1089,tauen::V,шылаш,шылаш
1090,schmelzen::V,шӹрӓнӓш,шӹрӓнӓш
1091,trocknen::V,кошкаш,кошкаш
1092,sieden::V,шолаш,шолаш
1093,faulen::V,шӱӓш,шӱӓш
1094,verfaulen::V,йӓнгӓрӓлтӓш,йӓнгӓрӓлтӓш
1095,reißen::V,кышкедӓлтӓш,кышкедӓлтӓш
1096,versinken::V,ва́лаш,ва́лаш
1097,vergehen::V,эртӓш,эртӓш
1098,erscheinen::V,каяш,каяш
1099,verschwinden::V,ямаш,ямаш
1100,sinken::V,пычаш,пычаш
1101,abnehmen::V,чӹдемӓш,чӹдемӓш
1102,abnehmen::V,чӹдемӓш,кöтӹргӓш
1103,abnehmen::V,кöтӹргӓш,чӹдемӓш
1104,abnehmen::V,кöтӹргӓш,кöтӹргӓш
1105,zunehmen::V,когоэмӓш,когоэмӓш
1106,steigen::V,лӱлта́лташ,лӱлта́лташ
1107,wachsen::V,кушкаш,кушкаш
1108,glänzen::V,йӹлгӹжӓш,йӹлгӹжӓш
1109,funkeln::V,валгалташ,валгалташ
1110,lärmen::V,юкланаш,юкланаш
1111,läuten::V,цоргаш,цоргаш
1112,klingeln::V,цоргаш,цоргаш
1113,klirren::V,цонгырталгаш,цонгырталгаш
1114,brausen::V,ышдымыла́наш,ышдымыла́наш
1115,rauschen::V,шу́жгаш,шу́жгаш
1116,klingen::V,йо́нгаш,йо́нгаш
1117,bellen::V,опташ,опташ
1118,heulen::V,урмыжаш,урмыжаш
1119,blasen::V,ӹфӹлӓш,ӹфӹлӓш
1120,pfeifen::V,ши́шкаш,ши́шкаш
1121,schreien::V,уташ,уташ
1122,schreien::V,уташ,саслаш
1123,schreien::V,уташ,варгынзаш
1124,schreien::V,саслаш,уташ
1125,schreien::V,саслаш,саслаш
1126,schreien::V,саслаш,варгынзаш
1127,schreien::V,варгынзаш,уташ
1128,schreien::V,варгынзаш,саслаш
1129,schreien::V,варгынзаш,варгынзаш
1130,stöhnen::V,ӹнгӹрӓш,ӹнгӹрӓш
1131,zittern::V,цӹтӹрӓш,цӹтӹрӓш
1132,leben::V,ӹлӓш,ӹлӓш
1133,geboren werden::V,шачаш,шачаш
1134,atmen::V,шӱлӓш,шӱлӓш
1135,trinken::V,йӱӓш,йӱӓш
1136,essen::V,качкаш,качкаш
1137,schlucken::V,нелӓш,нелӓш
1138,müde werden::V,янгылаш,янгылаш
1139,einschlafen::V,амален кеӓш,амален кеӓш
1140,schlafen::V,амалаш,амалаш
1141,aufwachen::V,понгыжалташ,понгыжалташ
1142,aufstehen::V,кӹньӹл шагалаш,кӹньӹл шагалаш
1143,sich erholen::V,кӓнаш,кӓнаш
1144,krank werden::V,церлӓнен вазаш,церлӓнен вазаш
1145,krank sein::V,церлӓнӓш,церлӓнӓш
1146,krank sein::V,церлӓнӓш,ясланаш
1147,krank sein::V,церлӓнӓш,ясыланаш
1148,krank sein::V,ясланаш,церлӓнӓш
1149,krank sein::V,ясланаш,ясланаш
1150,krank sein::V,ясланаш,ясыланаш
1151,krank sein::V,ясыланаш,церлӓнӓш
1152,krank sein::V,ясыланаш,ясланаш
1153,krank sein::V,ясыланаш,ясыланаш
1154,schmerzen::V,каршташ,каршташ
1155,husten::V,кахыраш,кахыраш
1156,genesen::V,паремӓш,паремӓш
1157,genesen::V,паремӓш,тöрлӓнӓш
1158,genesen::V,тöрлӓнӓш,паремӓш
1159,genesen::V,тöрлӓнӓш,тöрлӓнӓш
1160,sterben::V,вазын колаш,вазын колаш
1161,umkommen::V,пӹтӓш,пӹтӓш
1162,sich bewegen::V,кашташ,кашташ
1163,sich rühren::V,тӓрвӓнӓш,тӓрвӓнӓш
1164,sich erheben::V,кӹньӹлӓш,кӹньӹлӓш
1165,sich setzen::V,шӹнзӓш,шӹнзӓш
1166,hinfallen::V,кенвазаш,кенвазаш
1167,hinfallen::V,кенвазаш,шынгалташ
1168,hinfallen::V,шынгалташ,кенвазаш
1169,hinfallen::V,шынгалташ,шынгалташ
1170,laufen::V,кашташ,кашташ
1171,schreiten::V,ашкедӓш,ашкедӓш
1172,spazierengehen::V,мадын кашташ,мадын кашташ
1173,eilen::V,вӓшкӓш,вӓшкӓш
1174,sich beeilen::V,вӓшкӓш,вӓшкӓш
1175,sich beeilen::V,вӓшкӓш,талашаш
1176,sich beeilen::V,талашаш,вӓшкӓш
1177,sich beeilen::V,талашаш,талашаш
1178,sausen::V,хойхаланаш,хойхаланаш
1179,sausen::V,хойхаланаш,хояш
1180,sausen::V,хояш,хойхаланаш
1181,sausen::V,хояш,хояш
1182,rennen::V,кыргыжаш,кыргыжаш
1183,springen::V,тӹршештӓш,тӹршештӓш
1184,klettern::V,ку́заш,ку́заш
1185,schaukeln::V,лыпшалташ,лыпшалташ
1186,kriechen::V,авалянаш,авалянаш
1187,kriechen::V,авалянаш,ньыжиклӓш
1188,kriechen::V,ньыжиклӓш,авалянаш
1189,kriechen::V,ньыжиклӓш,ньыжиклӓш
1190,schwimmen::V,илӓш,илӓш
1191,tauchen::V,цымаш,цымаш
1192,rudern::V,шуалташ,шуалташ
1193,fahren::V,кеӓш,кеӓш
1194,fliegen::V,чонгештӓш,чонгештӓш
1195,gehen::V,кеӓш,кеӓш
1196,weggehen::V,кеӓш,кеӓш
1197,abfahren::V,кеӓш,кеӓш
1198,anhalten::V,цӓрнӓш,цӓрнӓш
1199,hineingehen::V,пыраш,пыраш
1200,eintreten::V,пыраш,пыраш
1201,kommen::V,толаш,толаш
1202,ankommen::V,шоаш,шоаш
1203,zurückkommen::V,пöртӹлӓш,пöртӹлӓш
1204,bleiben::V,кодаш,кодаш
1205,warten::V,вычаш,вычаш
1206,erwarten::V,вычаш,вычаш
1207,suchen::V,кӹчӓлӓш,кӹчӓлӓш
1208,finden::V,моаш,моаш
1209,versuchen::V,путаяш,путаяш
1210,versuchen::V,путаяш,цацаш
1211,versuchen::V,цацаш,путаяш
1212,versuchen::V,цацаш,цацаш
1213,vorbereiten::V,поспейӹктӓш,поспейӹктӓш
1214,lieben::V,яраташ,яраташ
1215,mögen::V,яраташ,яраташ
1216,lachen::V,ваштылаш,ваштылаш
1217,rühren::V,тӓрвӓтӓш,тӓрвӓтӓш
1218,weinen::V,мӓгӹрӓш,мӓгӹрӓш
1219,schimpfen::V,свырседӓлӓш,свырседӓлӓш
1220,sich ärgern::V,шӹдешкӓш,шӹдешкӓш
1221,sich fürchten::V,лӱдӓш,лӱдӓш
1222,fürchten::V,лӱдӓш,лӱдӓш
1223,fliehen::V,кыргыжаш,кыргыжаш
1224,flüchten::V,кыргыж шӹлӓш,кыргыж шӹлӓш
1225,sehen::V,ужаш,ужаш
1226,anschauen::V,анжалаш,анжалаш
1227,ansehen::V,анжаш,анжаш
1228,hören::V,колаш,колаш
1229,zuhören::V,колышташ,колышташ
1230,probieren::V,тотештӓш,тотештӓш
1231,probieren::V,тотештӓш,подыл анжаш
1232,probieren::V,подыл анжаш,тотештӓш
1233,probieren::V,подыл анжаш,подыл анжаш
1234,riechen::V,ӱпшӹнзӓш,ӱпшӹнзӓш
1235,fühlen::V,шижӓш,шижӓш
1236,scheinen::V,каяш,каяш
1237,zu sehen sein::V,каяш,каяш
1238,vernehmen::V,колын колташ,колын колташ
1239,frieren::V,кӹлмаш,кӹлмаш
1240,frieren::V,кӹлмаш,тӹнгӹргӓш
1241,frieren::V,тӹнгӹргӓш,кӹлмаш
1242,frieren::V,тӹнгӹргӓш,тӹнгӹргӓш
1243,tun::V,ӹштӓш,ӹштӓш
1244,können::V,кердӓш,кердӓш
1245,wollen::V,жалаяш,жалаяш
1246,anfangen::V,тӹнгӓлӓш,тӹнгӓлӓш
1247,beenden::V,пӹтӓрӓш,пӹтӓрӓш
1248,aufhören::V,цӓрнӓш,цӓрнӓш
1249,gelingen::V,цӓш лиӓш,цӓш лиӓш
1250,geraten::V,лиӓш,лиӓш
1251,öffnen::V,пачаш,пачаш
1252,schließen::V,чӱчӓш,чӱчӓш
1253,stellen::V,шӹндӓш,шӹндӓш
1254,setzen::V,шӹндӓш,шӹндӓш
1255,legen::V,опташ,опташ
1256,legen::V,опташ,пиштӓш
1257,legen::V,пиштӓш,опташ
1258,legen::V,пиштӓш,пиштӓш
1259,berühren::V,тӹкӓлӓш,тӹкӓлӓш
1260,verbinden::V,пидӓш,пидӓш
1261,bedecken::V,леведӓш,леведӓш
1262,aufhängen::V,сӓкӓш,сӓкӓш
1263,anzünden::V,чӱктӓш,чӱктӓш
1264,aufheben::V,кузыкташ,кузыкташ
1265,zurücklassen::V,кодаш,кодаш
1266,verlieren::V,ямдаш,ямдаш
1267,fallen lassen::V,кенвацтараш,кенвацтараш
1268,machen::V,ӹштӓш,ӹштӓш
1269,herstellen::V,йӓмдӹлӓш,йӓмдӹлӓш
1270,bauen::V,ӹштӓш,ӹштӓш
1271,reparieren::V,чиняш,чиняш
1272,reparieren::V,чиняш,алалаш
1273,reparieren::V,алалаш,чиняш
1274,reparieren::V,алалаш,алалаш
1275,verbessern::V,яжоэмден шӹндӓш,яжоэмден шӹндӓш
1276,ändern::V,вашталташ,вашталташ
1277,graben::V,капаяш,капаяш
1278,beugen::V,лывырташ,лывырташ
1279,beugen::V,лывырташ,каклярташ
1280,beugen::V,каклярташ,лывырташ
1281,beugen::V,каклярташ,каклярташ
1282,biegen::V,лывырташ,лывырташ
1283,drehen::V,сӓрӓш,сӓрӓш
1284,drehen::V,сӓрӓш,сӓрӹкӓлӓш
1285,drehen::V,сӓрӹкӓлӓш,сӓрӓш
1286,drehen::V,сӓрӹкӓлӓш,сӓрӹкӓлӓш
1287,wenden::V,сӓрӓлӓш,сӓрӓлӓш
1288,umdrehen::V,сӓрӓлӓш,сӓрӓлӓш
1289,heben::V,лӱктӓш,лӱктӓш
1290,hochheben::V,кузыкташ,кузыкташ
1291,ergreifen::V,хватяш,хватяш
1292,halten::V,кычаш,кычаш
1293,drücken::V,темдӓш,темдӓш
1294,schieben::V,шӹкӓш,шӹкӓш
1295,kratzen::V,нӹжӓш,нӹжӓш
1296,lecken::V,нылаш,нылаш
1297,beißen::V,пыралаш,пыралаш
1298,abreißen::V,кӹрӓш,кӹрӓш
1299,abreißen::V,кӹрӓш,кышкед нӓлӓш
1300,abreißen::V,кышкед нӓлӓш,кӹрӓш
1301,abreißen::V,кышкед нӓлӓш,кышкед нӓлӓш
1302,abschneiden::V,шулаш,шулаш
1303,abschneiden::V,шулаш,лаштыклаш
1304,abschneiden::V,лаштыклаш,шулаш
1305,abschneiden::V,лаштыклаш,лаштыклаш
1306,binden::V,пидӓш,пидӓш
1307,stecken::V,шыралаш,шыралаш
1308,brechen::V,тодылаш,тодылаш
1309,brechen::V,тодылаш,пыдырташ
1310,brechen::V,пыдырташ,тодылаш
1311,brechen::V,пыдырташ,пыдырташ
1312,klopfen::V,рушткаш,рушткаш
1313,hauen::V,шелӹштӓш,шелӹштӓш
1314,kleben::V,клейӓш,клейӓш
1315,reiben::V,нӹжӓш,нӹжӓш
1316,streichen::V,шӹрӓш,шӹрӓш
1317,schleifen::V,шымаш,шымаш
1318,schneiden::V,пӹчкӓш,пӹчкӓш
1319,rütteln::V,мыльгыкташ,мыльгыкташ
1320,schütteln::V,цӹтӹртӓш,цӹтӹртӓш
1321,schütteln::V,цӹтӹртӓш,мыльгыкташ
