,Concept_ID,myv,pt
831,hier::ADV,тесэ,aqui
832,hierhin::ADV,тей,para cá
833,von hier::ADV,тестэ,daqui
834,dort::ADV,тосо,lá
835,dort::ADV,тосо,ali
836,dorthin::ADV,тов,lá
837,dorthin::ADV,тов,para lá
838,geradeaus::ADV,витьстэ,em frente
839,vorwärts::ADV,икелев,avante
840,rückwärts::ADV,мекев,para trás
841,zurück::ADV,мекев,atrás
842,unten::ADV,ало,debaixo
843,unten::ADV,ало,em baixo
844,hinab::ADV,алов,para baixo
845,oben::ADV,вере,em cima
846,hinauf::ADV,верев,para cima
847,überall::ADV,эрьва косо,em toda parte
848,nicht::ADV,а,não
849,ein wenig::ADV,аламошка,um pouco
850,ein wenig::ADV,аламошка,um bocado
851,kaum::ADV,ансяк,apenas
852,sehr::ADV,пек,muito
853,sehr::ADV,вельть,muito
854,so::ADV,истя,tão
855,so::ADV,истя,assim
856,noch::ADV,таго,ainda
857,nur::ADV,ансяк,só
858,nur::ADV,ансяк,apenas
859,nur::ADV,ансяк,somente
860,schon::ADV,уш,já
861,wieder::ADV,таго,outra vez
862,vergebens::ADV,стяко,em vão
863,vor::PRP,икеле,diante de
864,hinter::PRP,вельде,atrás de
865,unter::PRP,ало,sob
866,unter::PRP,ало,debaixo de
867,durch::PRP,пачк,por
868,durch::PRP,пачк,através de
869,neben::PRP,вакссо,junto de
870,neben::PRP,вакссо,ao lado de
871,zwischen::PRP,ютксо,entre
872,wegen::PRP,кис,por
873,wegen::PRP,кис,por causa de
874,wegen::PRP,коряс,por
875,wegen::PRP,коряс,por causa de
876,wegen::PRP,кувалт,por
877,wegen::PRP,кувалт,por causa de
878,dies::PRN,те,isto
879,das::PRN,те,isso
880,das::PRN,те,aquilo
881,das::PRN,тона,isso
882,das::PRN,тона,aquilo
883,alles::PRN,весе,todo
884,alles::PRN,весемесь,todo
885,ich::PRN,мон,eu
886,du::PRN,тон,tu
887,er::PRN,сон,ele
888,wir::PRN,минь,nós
889,ihr::PRN,тынь,vós
890,ihr::PRN,тынь,vocês
891,sie::PRN,сынь,eles
892,was::FPRN,мезе,quê
893,wer::FPRN,ки,quem
894,wo::FADV,косо,onde
895,wohin::FADV,ков,aonde
896,wohin::FADV,ков,para onde
897,wohin::FADV,козо,aonde
898,wohin::FADV,козо,para onde
899,wie::FADV,кода,como
900,warum::FADV,мекс,porquê
901,warum::FADV,мекс,por que
902,wieviel::FNUM,зяро,quanto
903,eins::NUM,вейке,um
904,zwei::NUM,кавто,dois
905,drei::NUM,колмо,três
906,vier::NUM,ниле,quatro
907,fünf::NUM,вете,cinco
908,sechs::NUM,кото,seis
909,sieben::NUM,сисем,sete
910,acht::NUM,кавксо,oito
911,neun::NUM,вейксэ,nove
912,zehn::NUM,кемень,dez
913,elf::NUM,кевейкее,onze
914,zwölf::NUM,кемгавтово,doze
915,zwanzig::NUM,комсь,vinte
916,dreißig::NUM,колоньгемень,trinta
917,vierzig::NUM,ниленьгемень,quarenta
918,fünfzig::NUM,ведьгемень,cinquenta
919,sechzig::NUM,кодгемень,sessenta
920,siebzig::NUM,сизьгемень,setenta
921,achtzig::NUM,кавксоньгемень,oitenta
922,neunzig::NUM,вейксэньгемень,noventa
923,hundert::NUM,сядо,cem
924,hundert::NUM,сядо,cento
925,tausend::NUM,тыща,mil
926,und::CNJ,ды,e
927,oder::CNJ,или,ou
928,stehen::V,аштемс стядо,estar em pé
929,sitzen::V,аштемс озадо,estar sentado
930,liegen::V,мадезь аштемс,jazer
931,liegen::V,мадезь аштемс,estar deitado
932,hängen::V,нурьгемс,pender
933,hängen::V,нурьгемс,estar pendurado
934,werden::V,арамс,tornar-se
935,passieren::V,лисэмс,acontecer
936,beginnen::V,ушодомс,começar
937,enden::V,лоткамс,acabar
938,enden::V,лоткамс,terminar
939,wechseln::V,полавтнемс,variar
940,wechseln::V,полавтнемс,alternar
941,aufgehen[Sonne]::V,лисемс,nascer
942,aufgehen[Sonne]::V,стямс,nascer
943,untergehen[Sonne]::V,валгомс,pôr-se
944,scheinen[Sonne]::V,валдомтомс,brilhar
945,donnern::V,цярномс,trovejar
946,donnern::V,галдордомс,trovejar
947,wehen::V,пувамс,soprar
948,strömen::V,чудемс,correr
949,fließen::V,чудемс,fluir
950,sich drehen::V,велямс,girar
951,schwanken::V,лыкамс,oscilar
952,schwanken::V,якамс,oscilar
953,schwingen::V,нурсемс,vibrar
954,schwingen::V,лыкамс,vibrar
955,fallen::V,прамс,cair
956,fallen::V,сяворемс,cair
957,brennen::V,паломс,arder
958,rauchen::V,качадомс,fumegar
959,regnen::V,пиземс,chover
960,gefrieren::V,кельмемс,gelar
961,gefrieren::V,кельмемс,congelar
962,tauen::V,соламс,derreter
963,tauen::V,соламс,descongelar
964,schmelzen::V,соламс,fundir-se
965,trocknen::V,коськемс,secar
966,sieden::V,лакамс,ferver
967,sieden::V,пиксемс,ferver
968,faulen::V,наксадомс,estragar-se
969,verfaulen::V,наксадомс,apodrecer
970,reißen::V,сезневемс,romper-se
971,versinken::V,ваямс,afundar-se
972,vergehen::V,ютамс,passar
973,erscheinen::V,лисемс,aparecer
974,verschwinden::V,ёмамс,desaparecer
975,sinken::V,явамс,descer
976,abnehmen::V,киремемс,diminuir
977,abnehmen::V,киремемс,decrescer
978,zunehmen::V,ламолгадомс,crescer
979,zunehmen::V,ламолгадомс,aumentar
980,zunehmen::V,раштамс,crescer
981,zunehmen::V,раштамс,aumentar
982,steigen::V,куземс,subir
983,steigen::V,кепсевемс,subir
984,wachsen::V,касомс,crescer
985,glänzen::V,цитнемс,brilhar
986,funkeln::V,пиндолдомс,cintilar
987,funkeln::V,цивтёрдомс,cintilar
988,lärmen::V,шалномс,fazer barulho
989,läuten::V,гайгезевемс,chocalhar
990,klingeln::V,чавомс баягас,tocar
991,klirren::V,калдордомс,tinir
992,klirren::V,кальцяемс,tinir
993,brausen::V,лакамс,bramar
994,rauschen::V,лажномс,murmurar
995,rauschen::V,лажномс,rumorejar
996,klingen::V,гайгемс,soar
997,bellen::V,онгомс,ladrar
998,heulen::V,урномс,uivar
999,blasen::V,пувамс,soprar
1000,pfeifen::V,вешкемс,assobiar
1001,schreien::V,пижнемс,gritar
1002,stöhnen::V,кувсемс,gemer
1003,zittern::V,тарномс,tremer
1004,leben::V,эрямс,viver
1005,geboren werden::V,чачомс,nascer
1006,atmen::V,лексемс,respirar
1007,trinken::V,симемс,beber
1008,essen::V,ярсамс,comer
1009,schlucken::V,нилемс,engolir
1010,schlucken::V,порнемс,engolir
1011,müde werden::V,сиземс,cansar-se
1012,einschlafen::V,матедевемс,adormecer
1013,schlafen::V,удомс,dormir
1014,aufwachen::V,сыргоземс,acordar
1015,aufstehen::V,стямс,levantar-se
1016,sich erholen::V,оймсемс,descansar
1017,krank werden::V,сэредезевемс,adoecer
1018,krank werden::V,сэредезевемс,ficar doente
1019,krank sein::V,сэредемс,estar doente
1020,schmerzen::V,сэредемс,doer
1021,husten::V,козомс,tossir
1022,genesen::V,пичкамс,convalescer
1023,sterben::V,куломс,morrer
1024,umkommen::V,чавовомс,perecer
1025,umkommen::V,ёмамс,perecer
1026,sich bewegen::V,шаштомс,mover-se
1027,sich rühren::V,сыргамс,mexer-se
1028,sich erheben::V,куземс,levantar-se
1029,sich setzen::V,озамс,sentar-se
1030,hinfallen::V,прамс,cair
1031,hinfallen::V,сяворемс,cair
1032,laufen::V,якамс,andar
1033,laufen::V,якамс,caminhar
1034,schreiten::V,эскелямс,andar
1035,schreiten::V,эскелямс,caminhar
1036,schreiten::V,молемс,andar
1037,schreiten::V,молемс,caminhar
1038,spazierengehen::V,якамс,passear
1039,eilen::V,эрзкалемс,apressar-se
1040,eilen::V,капшамс,apressar-se
1041,sich beeilen::V,капшамс,apressar-se
1042,sich beeilen::V,капшамс,despachar-se
1043,sausen::V,ливтямс,correr
1044,rennen::V,чийнемс,correr
1045,rennen::V,ардтнемс,correr
1046,springen::V,кирнявтнемс,saltar
1047,klettern::V,куземс,trepar
1048,schaukeln::V,нурямс,baloiçar
1049,kriechen::V,ёзмолдомс,rastejar
1050,kriechen::V,ёзмолдомс,arrastar-se
1051,schwimmen::V,уемс,nadar
1052,tauchen::V,чопавтомс,mergulhar
1053,tauchen::V,чопавтнемс,mergulhar
1054,rudern::V,миледемс,remar
1055,fahren::V,ардомс,ir
1056,fliegen::V,ливтямс,voar
1057,gehen::V,туемс,ir
1058,gehen::V,туемс,andar
1059,gehen::V,молемс,ir
1060,gehen::V,молемс,andar
1061,weggehen::V,туемс,partir
1062,weggehen::V,туемс,ir-se embora
1063,abfahren::V,туемс,sair
1064,abfahren::V,туемс,partir
1065,anhalten::V,лоткамс,parar
1066,hineingehen::V,совамс,entrar
1067,eintreten::V,совамс,entrar
1068,eintreten::V,эскельдямс,entrar
1069,kommen::V,самс,vir
1070,ankommen::V,самс,chegar
1071,ankommen::V,пачкодемс,chegar
1072,zurückkommen::V,велявтомс,voltar
1073,zurückkommen::V,велявтомс,regressar
1074,bleiben::V,кадовомс,ficar
1075,bleiben::V,кадовомс,permanecer
1076,warten::V,учомс,esperar
1077,erwarten::V,учомс,esperar
1078,erwarten::V,учомс,aguardar
1079,suchen::V,вешнемс,buscar
1080,suchen::V,вешнемс,procurar
1081,finden::V,муемс,achar
1082,finden::V,муемс,encontrar
1083,versuchen::V,варштамс,tentar
1084,vorbereiten::V,анокстамс,preparar
1085,lieben::V,вечкемс,amar
1086,lieben::V,вечкемс,querer
1087,mögen::V,вечкемс,gostar de
1088,lachen::V,пейдемс,rir
1089,lachen::V,пейдемс,rir-se
1090,rühren::V,токамс седейс,comover
1091,weinen::V,авардемс,chorar
1092,schimpfen::V,сёвномс,ralhar
1093,sich ärgern::V,кежиявтнемс,zangar-se
1094,sich fürchten::V,пелемс,ter medo de
1095,sich fürchten::V,пелемс,ter receio de
1096,fürchten::V,пелемс,temer
1097,fürchten::V,пелемс,recear
1098,fliehen::V,оргодемс,fugir
1099,flüchten::V,ворьгодемс,refugiar-se
1100,flüchten::V,чадомс,refugiar-se
1101,sehen::V,неемс,ver
1102,anschauen::V,ваномс,olhar
1103,ansehen::V,ваномс,mirar
1104,hören::V,марямс,ouvir
1105,zuhören::V,кунсоломс,escutar
1106,probieren::V,варшамс,provar
1107,probieren::V,варшамс,saborear
1108,riechen::V,никсемс,cheirar
1109,fühlen::V,марямс,sentir
1110,scheinen::V,марявомс,parecer
1111,zu sehen sein::V,неявомс,estar à vista
1112,vernehmen::V,марямс,ouvir
1113,frieren::V,кельмемс,ter frio
1114,tun::V,теемс,fazer
1115,können::V,маштомс,saber
1116,wollen::V,бажамс,querer
1117,anfangen::V,кармамс,iniciar
1118,beenden::V,прядомс,acabar
1119,beenden::V,прядомс,terminar
1120,aufhören::V,лоткамс,cessar
1121,aufhören::V,лоткамс,desistir
1122,gelingen::V,удаламс,sair bem
1123,gelingen::V,удаламс,dar bom resultado
1124,geraten::V,лисемс,sair
1125,geraten::V,лисемс,dar resultado
1126,öffnen::V,панжомс,abrir
1127,schließen::V,пекстамс,fechar
1128,schließen::V,сёлгомс,fechar
1129,schließen::V,конямс,fechar
1130,stellen::V,аравтомс,pôr
1131,stellen::V,аравтомс,colocar
1132,setzen::V,ойсевтемс,pôr
1133,setzen::V,ойсевтемс,meter
1134,setzen::V,озавтнемс,pôr
1135,setzen::V,озавтнемс,meter
1136,legen::V,путомс,pôr
1137,legen::V,путомс,meter
1138,berühren::V,токамс,tocar
1139,verbinden::V,содомс,unir
1140,verbinden::V,содомс,ligar
1141,bedecken::V,вельтямс,cobrir
1142,aufhängen::V,понгавтомс,pendurar
1143,anzünden::V,кирвастемс,acender
1144,aufheben::V,кепедемс,apanhar
1145,aufheben::V,кепедемс,levantar
1146,zurücklassen::V,кадомс,deixar
1147,verlieren::V,ёмавтомс,perder
1148,fallen lassen::V,правтомс,deixar cair
1149,machen::V,теемс,fazer
1150,herstellen::V,анокстамс,produzir
1151,bauen::V,путомс,edificar
1152,bauen::V,путомс,construir
1153,reparieren::V,витемс,reparar
1154,reparieren::V,витемс,consertar
1155,verbessern::V,паролгавтомс,melhorar
1156,verbessern::V,вадрялгавтомс,melhorar
1157,ändern::V,полавтомс,mudar
1158,ändern::V,полавтомс,alterar
1159,graben::V,чувомс,cavar
1160,graben::V,таргамс,cavar
1161,beugen::V,мендемс,curvar
1162,biegen::V,комавтомс,vergar
1163,drehen::V,чаравтомс,girar
1164,drehen::V,велявтнемс,girar
1165,wenden::V,велявтомс,virar
1166,wenden::V,велявтомс,voltar
1167,umdrehen::V,велявтомс,virar
1168,umdrehen::V,велявтомс,revolver
1169,heben::V,кепедемс,levantar
1170,hochheben::V,кепедемс,erguer
1171,hochheben::V,кепедемс,levantar
1172,ergreifen::V,кундамс,apanhar
1173,halten::V,кирдемс,segurar
1174,drücken::V,нуемс,apertar
1175,schieben::V,шаштомс,empurrar
1176,kratzen::V,ангордамс,raspar
1177,lecken::V,нолсемс,lamber
1178,beißen::V,сускомс,morder
1179,abreißen::V,сеземс,arrancar
1180,abschneiden::V,печкемс,talhar
1181,binden::V,кодамс,ligar
1182,binden::V,сюлмамс,ligar
1183,stecken::V,сялгомс,meter
1184,stecken::V,сялгомс,enfiar
1185,brechen::V,синдемс,romper
1186,brechen::V,синдемс,quebrar
1187,brechen::V,калавтомс,romper
1188,brechen::V,калавтомс,quebrar
1189,klopfen::V,калтаямс,bater
1190,hauen::V,чавомс,bater
1191,kleben::V,педявтнемс,colar
1192,reiben::V,ёзамс,esfregar
1193,streichen::V,вадемс,barrar
1194,schleifen::V,човамс,afiar
1195,schneiden::V,керямс,cortar
1196,rütteln::V,чукамс,sacudir
1197,rütteln::V,лыкавтомс,sacudir
1198,schütteln::V,чукамс,abanar
1199,schütteln::V,чукамс,sacudir
1200,schwenken::V,яхолемс,agitar
1201,schütten::V,каямс,deitar
1202,füllen::V,пештямс,encher
1203,einwickeln::V,тапарямс,envolver
1204,einwickeln::V,тапарямс,embrulhar
1205,tragen::V,кандомс,levar
1206,tragen::V,кандомс,trazer
1207,schleppen::V,ускомс,arrastar
1208,ziehen::V,ускомс,puxar
1209,aufbewahren::V,ванстомс,guardar
1210,aufbewahren::V,ванстомс,conservar
1211,werfen::V,ёртомс,lançar
1212,fangen::V,кундамс,apanhar
1213,packen::V,кундамс,agarrar
1214,verstecken::V,кекшемс,esconder
1215,teilen::V,явомс,partir
1216,teilen::V,явомс,dividir
1217,schicken::V,кучомс,enviar
1218,bringen::V,кандомс,trazer
1219,hinzufügen::V,путомс,acrescentar
1220,hinzufügen::V,максомс,acrescentar
1221,bekommen::V,саемс,obter
1222,erhalten::V,саемс,receber
1223,nehmen::V,саемс,tomar
1224,wählen::V,кочкамс,eleger
1225,wählen::V,кочкамс,escolher
1226,auswählen::V,кочкамс,escolher
1227,auswählen::V,кочкамс,seleccionar
1228,bewahren::V,ванстомс,guardar
1229,bewahren::V,ванстомс,conservar
1230,behindern::V,кирдемс,impedir
1231,verderben::V,коламс,estragar
1232,verderben::V,коламс,corromper
1233,beschädigen::V,теемс зыян,danificar
1234,zerbrechen::V,коламс,romper
1235,zerbrechen::V,коламс,quebrar
1236,zerreißen::V,сеземс,rasgar
1237,zerstören::V,калавтомс,destruir
1238,verbrennen::V,пултамс,queimar
1239,geben::V,максомс,dar
1240,reichen::V,максомс,passar
1241,schenken::V,каземс,oferecer
1242,versprechen::V,алтамс,prometer
1243,wünschen::V,арсемс,desejar
1244,loben::V,шнамс,louvar
1245,küssen::V,палсемс,beijar
1246,wiegen::V,нурсемс,embalar
1247,zudecken::V,тавадомс,tapar
1248,zudecken::V,тавадомс,cobrir
1249,zudecken::V,вельтямс,tapar
1250,zudecken::V,вельтямс,cobrir
1251,wecken::V,стявтомс,acordar
1252,wecken::V,стявтомс,despertar
1253,zeigen::V,невтемс,mostrar
1254,führen::V,ветямс,guiar
1255,führen::V,ветямс,conduzir
1256,lehren::V,тонавтомс,ensinar
1257,unterrichten::V,тонавтомс,instruir
1258,aufziehen::V,трямс,criar
1259,aufziehen::V,кастомс,criar
1260,leiten::V,ветямс,dirigir
1261,leiten::V,ветямс,conduzir
1262,leiten::V,азоркстамс,dirigir
1263,leiten::V,азоркстамс,conduzir
1264,antreiben::V,ветямс,impelir
1265,lassen::V,кармавтомс,fazer
1266,einladen::V,тердемс,convidar
1267,vereinigen::V,вейсэндямс,unir
1268,vereinigen::V,вейсэндямс,reunir
1269,vereinigen::V,вейс путомс,unir
1270,vereinigen::V,вейс путомс,reunir
1271,vereinigen::V,вейс пурнамс,unir
1272,vereinigen::V,вейс пурнамс,reunir
1273,besuchen::V,варштамс,ir ver
1274,besuchen::V,варштамс,visitar
1275,treffen::V,вастомс,encontrar
1276,sich versammeln::V,промокшномс,reunir-se
1277,spielen::V,налксемс,jogar
1278,spielen::V,налксемс,brincar
1279,singen::V,морамс,cantar
1280,tanzen::V,киштемс,bailar
1281,sich trennen::V,явомс,apartar-se
1282,verlassen::V,кадомс,deixar
1283,verlassen::V,кадомс,abandonar
1284,retten::V,идемс,salvar
1285,bewachen::V,ванстомс,vigiar
1286,bewachen::V,ванстомс,guardar
1287,schützen::V,аштемс,proteger
1288,verteidigen::V,ваномс,defender
1289,sich schlagen::V,тюремс,brigar
1290,sich schlagen::V,тюремс,bater-se
1291,schießen::V,ледемс,disparar
1292,siegen::V,изнямс,vencer
1293,ärgern::V,кежейгавтомс,irritar
1294,ärgern::V,кежейгавтомс,aborrecer
1295,schlagen::V,токамс,bater
1296,treten::V,тапамс,pisar
1297,stechen::V,пупамс,picar
1298,stoßen::V,тулкадемс,empurrar
1299,stehlen::V,саламс,furtar
1300,stören::V,пирямс ки,perturbar
1301,belästigen::V,а максомс,incomodar
1302,belästigen::V,а максомс,importunar
1303,belästigen::V,а кадомс оймамо,incomodar
1304,belästigen::V,а кадомс оймамо,importunar
1305,verbergen::V,сёпомс,ocultar
1306,verbergen::V,сёпомс,esconder
1307,verbergen::V,кекшемс,ocultar
1308,verbergen::V,кекшемс,esconder
1309,täuschen::V,манямс,iludir
1310,täuschen::V,манямс,enganar
1311,betrügen::V,манчемс,burlar
1312,betrügen::V,манчемс,enganar
1313,töten::V,чавномс,matar
1314,töten::V,маштнемс,matar
1315,wohnen::V,эрямс,morar
1316,arbeiten::V,важодемс,trabalhar
1317,sammeln::V,пурнамс,recolher
1318,sammeln::V,пурнамс,coleccionar
1319,pflücken::V,ноцковтнемс,colher
1320,jagen::V,кундамс,caçar
1321,fischen::V,калонь кундамс,pescar
1322,fassen::V,кундамс,apanhar
1323,hüten::V,ваномс,guardar
1324,treiben::V,панемс,conduzir
1325,anbinden::V,сюлмамс,atar
1326,füttern::V,андомс,dar de comer a
1327,melken::V,потявтомс,ordenhar
1328,hacken::V,лазномс,rachar
1329,gießen::V,валомс,regar
1330,reifen::V,кенеремс,amadurecer
1331,zubereiten::V,анокстамс,preparar
1332,kochen::V,пидемс,cozer
1333,backen::V,пидемс,cozer
1334,braten::V,пуштамс,assar
1335,braten::V,пуштамс,fritar
1336,umrühren::V,човорямс,remexer
1337,stricken::V,кодамс,tricotar
1338,stricken::V,кодамс,fazer malha
1339,nähen::V,стамс,coser
1340,nähen::V,стамс,costurar
1341,färben::V,артомс,tingir
1342,färben::V,артомс,colorir
1343,reinigen::V,урядамс,limpar
1344,reinigen::V,урядамс,purificar
1345,waschen::V,муськемс,lavar
1346,abwischen::V,нардамс,limpar
1347,abwischen::V,нардамс,esfregar
1348,spülen::V,ёрвалдомс,lavar
1349,spülen::V,ёрвалдомс,enxaguar
1350,fegen::V,тенсемс,varrer
1351,kehren::V,тенсемс,varrer
1352,baden::V,экшелямс,banhar
1353,baden::V,экшелямс,tomar banho
1354,sich waschen::V,шлямс,lavar-se
1355,ausziehen::V,кайсевтемс,despir
1356,anziehen::V,оршамс,vestir
1357,sich anziehen::V,оршамс,vestir-se
1358,kämmen::V,судрямс,pentear
1359,schmücken::V,мазылгавтомс,adornar
1360,schmücken::V,наряжамс,adornar
1361,sagen::V,меремс,dizer
1362,sprechen::V,кортамс,falar
1363,reden::V,кортамс,falar
1364,sich unterhalten::V,кортнемс,conversar
1365,fragen::V,кевкстемс,perguntar
1366,bitten::V,вешемс,pedir
1367,erzählen::V,ёвтнемс,contar
1368,mitteilen::V,ёвтамс,comunicar
1369,mitteilen::V,ёвтамс,participar
1370,nennen::V,лемдемс,nomear
1371,nennen::V,лемдемс,apelidar
1372,nennen::V,путомс лем,nomear
1373,nennen::V,путомс лем,apelidar
1374,rufen::V,тердемс,chamar
1375,rufen::V,серьгедемс,chamar
1376,prahlen::V,шнамс пря,gabar-se
1377,prahlen::V,шнамс пря,vangloriar-se
1378,übersetzen::V,ютавтомс,traduzir
1379,denken::V,арсемс,pensar
1380,glauben::V,кемемс,crer
1381,bemerken::V,неемс,notar
1382,bemerken::V,неемс,observar
1383,erkennen::V,содамс,reconhecer
1384,begreifen::V,пачкодемс,apreender
1385,begreifen::V,пачкодемс,compreender
1386,verstehen::V,чарькодемс,entender
1387,verstehen::V,чарькодемс,compreender
1388,lernen::V,тонавтнемс,aprender
1389,wissen::V,содамс,saber
1390,sich erinnern an::V,ледстямс,lembrar-se de
1391,sich erinnern an::V,ледстямс,recordar-se de
1392,vergessen::V,стувтомс,esquecer
1393,messen::V,онкстнемс,medir
1394,zählen::V,ловомс,contar
1395,rechnen::V,ловомс,calcular
1396,lesen::V,ловномс,ler
1397,malen::V,рисовамс,pintar
1398,zeichnen::V,рисовамс,desenhar
1399,schreiben::V,сёрмадомс,escrever
1400,besitzen::V,улемс,possuir
1401,besitzen::V,улемс азорокс,possuir
1402,kaufen::V,рамамс,comprar
1403,verkaufen::V,миемс,vender
1404,bezahlen::V,пандомс,pagar
1405,zahlen::V,пандомс,pagar
1406,beherrschen::V,азоркстамс,imperar
1407,ertragen::V,кирдемс,suportar
