,Concept_ID,eu,sv
851,vorher::ADV,lehenago,före
852,vorher::ADV,lehenago,förut
853,zuerst::ADV,aurrena,först
854,zuerst::ADV,lehenbizi,först
855,einmal::ADV,behin,en gång
856,einmal::ADV,aldi bat,en gång
857,manchmal::ADV,batzuetan,ibland
858,manchmal::ADV,zenbaitetan,ibland
859,oft::ADV,maiz,ofta
860,oft::ADV,askotan,ofta
861,immer::ADV,beti,alltid
862,niemals::ADV,inoiz ez,aldrig
863,niemals::ADV,sekula ez,aldrig
864,hier::ADV,hemen,här
865,hierhin::ADV,hona,hit
866,von hier::ADV,hemendik,härifrån
867,von hier::ADV,honetatik,härifrån
868,dort::ADV,han,där
869,dorthin::ADV,hara,dit
870,geradeaus::ADV,artez,rätt fram
871,vorwärts::ADV,aurrera,fram
872,vorwärts::ADV,aurrera,framåt
873,rückwärts::ADV,atzera,baklänges
874,rückwärts::ADV,atzerantz,baklänges
875,zurück::ADV,atzera,tillbaka
876,unten::ADV,behean,nere
877,unten::ADV,behean,nedanför
878,hinab::ADV,behera,ned
879,hinab::ADV,behera,nedåt
880,hinab::ADV,beherantz,ned
881,hinab::ADV,beherantz,nedåt
882,oben::ADV,goian,ovan
883,oben::ADV,goian,ovanpå
884,hinauf::ADV,gora,upp
885,hinauf::ADV,gora,uppåt
886,hinauf::ADV,gorantz,upp
887,hinauf::ADV,gorantz,uppåt
888,überall::ADV,edonon,överallt
889,nicht::ADV,ez,ej
890,nicht::ADV,ez,inte
891,ein wenig::ADV,apur bat,litet
892,ein wenig::ADV,pixka bat,litet
893,kaum::ADV,ozta,knappt
894,kaum::ADV,ozta,knappast
895,kaum::ADV,nekez,knappt
896,kaum::ADV,nekez,knappast
897,sehr::ADV,oso,mycket
898,so::ADV,hala,så
899,so::ADV,honela,så
900,noch::ADV,oraindik,än
901,noch::ADV,oraindik,ännu
902,nur::ADV,bakarrik,bara
903,nur::ADV,bakarrik,endast
904,schon::ADV,ja,redan
905,schon::ADV,jada,redan
906,wieder::ADV,berriro,åter
907,vergebens::ADV,alferrik,förgäves
908,vor::PRP,aurrean,utanför
909,hinter::PRP,ostean,bakom
910,hinter::PRP,gibelean,bakom
911,unter::PRP,pean,under
912,unter::PRP,azpian,under
913,durch::PRP,zehar,genom
914,durch::PRP,zehar,igenom
915,neben::PRP,ondoan,bredvid
916,neben::PRP,ondoan,vid sidan av
917,neben::PRP,aldamenean,bredvid
918,neben::PRP,aldamenean,vid sidan av
919,zwischen::PRP,artean,mellan
920,wegen::PRP,-gatik,på grund av
921,dies::PRN,hau,detta
922,das::PRN,hura,det
923,alles::PRN,dena,allt
924,ich::PRN,ni,jag
925,du::PRN,zu,du
926,er::PRN,bera,han
927,wir::PRN,gu,vi
928,ihr::PRN,zuek,ni
929,sie::PRN,berak,de
930,was::FPRN,zer,vad
931,wer::FPRN,nor,vem
932,wo::FADV,non,var
933,wohin::FADV,nora,vart
934,wie::FADV,nola,hur
935,wie::FADV,zelan,hur
936,warum::FADV,zeren,varför
937,warum::FADV,zergatik,varför
938,wieviel::FNUM,zenbat,hur mycket
939,eins::NUM,bat,en
940,eins::NUM,bat,ett
941,zwei::NUM,bi,två
942,zwei::NUM,biga,två
943,drei::NUM,hiru,tre
944,vier::NUM,lau,fyra
945,fünf::NUM,bost,fem
946,sechs::NUM,sei,sex
947,sieben::NUM,zazpi,sju
948,acht::NUM,zortzi,åtta
949,neun::NUM,bederatzi,nio
950,zehn::NUM,hamar,tio
951,elf::NUM,hamaika,elva
952,zwölf::NUM,hamabi,tolv
953,zwanzig::NUM,hogei,tjugo
954,dreißig::NUM,hogeita hamar,trettio
955,vierzig::NUM,berrogei,fyrtio
956,fünfzig::NUM,berrogeita hamar,femtio
957,sechzig::NUM,hirurogei,sextio
958,siebzig::NUM,hirurogeita hamar,sjuttio
959,achtzig::NUM,laurogei,åttio
960,neunzig::NUM,laurogeita hamar,nittio
961,hundert::NUM,ehun,hundra
962,tausend::NUM,mila,tusen
963,und::CNJ,eta,och
964,oder::CNJ,edo,eller
965,stehen::V,zutik egon,stå
966,sitzen::V,eserita egon,sitta
967,liegen::V,etzan,ligga
968,hängen::V,eskegita egon,hänga
969,hängen::V,zintzilik egon,hänga
970,werden::V,bihurtu,bli
971,werden::V,bilakatu,bli
972,passieren::V,pasatu,ske
973,passieren::V,pasatu,hända
974,passieren::V,gertatu,ske
975,passieren::V,gertatu,hända
976,beginnen::V,hasi,börja
977,enden::V,bukatu,ända
978,wechseln::V,aldatu,växla
979,aufgehen[Sonne]::V,ilki,gå upp
980,aufgehen[Sonne]::V,sortu,gå upp
981,untergehen[Sonne]::V,sartu,gå ned
982,scheinen[Sonne]::V,eguzkia egon,skina
983,donnern::V,trumoia jo,dundra
984,wehen::V,haizea ibili,blåsa
985,strömen::V,zorrotadaka isuri,forsa
986,strömen::V,zorrotadaka isuri,strömma
987,fließen::V,isuri,flyta
988,sich drehen::V,biratu,snurra
989,schwanken::V,zabuka ibili,vackla
990,schwingen::V,kulunkatu,svinga
991,fallen::V,erori,falla
992,brennen::V,sutan egon,brinna
993,rauchen::V,kea bota,ryka
994,regnen::V,euria ari izan,regna
995,gefrieren::V,izoztu,frysa
996,gefrieren::V,hormatu,frysa
997,tauen::V,gesaldu,töa
998,schmelzen::V,urtu,smälta
999,trocknen::V,idortu,torka
1000,trocknen::V,lehortu,torka
1001,sieden::V,irakin,koka
1002,sieden::V,irakin,sjuda
1003,faulen::V,hirotu,ruttna
1004,faulen::V,usteldu,ruttna
1005,verfaulen::V,hirotu,ruttna
1006,verfaulen::V,usteldu,ruttna
1007,reißen::V,eten,brista
1008,reißen::V,tarrat egin,brista
1009,versinken::V,urperatu,sjunka
1010,vergehen::V,iragan,förgå
1011,erscheinen::V,agertu,synas
1012,erscheinen::V,agertu,visa sig
1013,verschwinden::V,desagertu,försvinna
1014,sinken::V,beheititu,sjunka
1015,abnehmen::V,gutxitu,avta
1016,abnehmen::V,gutxitu,minskas
1017,abnehmen::V,beheratu,avta
1018,abnehmen::V,beheratu,minskas
1019,zunehmen::V,gora egin,tilltaga
1020,steigen::V,igo,stiga
1021,wachsen::V,hazi,växa
1022,glänzen::V,distiratu,glimma
1023,funkeln::V,izarniatu,tindra
1024,funkeln::V,izarniatu,gnistra
1025,lärmen::V,zarata atera,bråka
1026,lärmen::V,zarata atera,väsnas
1027,läuten::V,jo,ringa
1028,läuten::V,hots egin,ringa
1029,klingeln::V,txirrina jo,ringa
1030,klirren::V,tintin egin,klirra
1031,brausen::V,marru egin,brusa
1032,rauschen::V,fir-fir egin,susa
1033,klingen::V,soinu egin,låta
1034,klingen::V,soinu egin,klinga
1035,bellen::V,zaunkatu,skälla
1036,heulen::V,ulu egin,yla
1037,heulen::V,ulu egin,tjuta
1038,heulen::V,uhuri egin,yla
1039,heulen::V,uhuri egin,tjuta
1040,blasen::V,ufa egin,blåsa
1041,blasen::V,putz egin,blåsa
1042,pfeifen::V,txistu egin,vissla
1043,schreien::V,oihu egin,skrika
1044,schreien::V,garrasi egin,skrika
1045,stöhnen::V,intziri egin,stöna
1046,zittern::V,ikara egin,darra
1047,zittern::V,ikara egin,skälva
1048,zittern::V,dar-dar egin,darra
1049,zittern::V,dar-dar egin,skälva
1050,leben::V,bizi izan,leva
1051,geboren werden::V,jaio,födas
1052,atmen::V,hats egin,andas
1053,atmen::V,arnasa egin,andas
1054,trinken::V,edan,dricka
1055,essen::V,jan,äta
1056,schlucken::V,irentsi,svälja
1057,müde werden::V,unatu,tröttna
1058,müde werden::V,nekatu,tröttna
1059,einschlafen::V,lokartu,somna
1060,schlafen::V,lo egin,sova
1061,aufwachen::V,esnatu,vakna
1062,aufwachen::V,atzarri,vakna
1063,aufstehen::V,jaiki,stiga upp
1064,sich erholen::V,atseden egin,repa sig
1065,sich erholen::V,atseden egin,hämta sig
1066,krank werden::V,gaixotu,insjukna
1067,krank sein::V,eri izan,vara sjuk
1068,krank sein::V,gaixo izan,vara sjuk
1069,schmerzen::V,min egin,smärta
1070,schmerzen::V,min egin,göra ont
1071,husten::V,eztul egin,hosta
1072,genesen::V,osatu,tillfriskna
1073,sterben::V,hil,dö
1074,sterben::V,zendu,dö
1075,umkommen::V,istripuz hil,omkomma
1076,sich bewegen::V,higitu,röra sig
1077,sich rühren::V,zirkin egin,röra på sig
1078,sich erheben::V,zutitu,resa sig
1079,sich erheben::V,altxatu,resa sig
1080,sich setzen::V,eseri,sätta sig
1081,sich setzen::V,jesarri,sätta sig
1082,hinfallen::V,erori,falla omkull
1083,laufen::V,ibili,löpa
1084,schreiten::V,oinkatu,skrida
1085,spazierengehen::V,paseatu,promenera
1086,spazierengehen::V,ostera bat egin,promenera
1087,eilen::V,lasterkatu,ila
1088,sich beeilen::V,lehiatu,skynda sig
1089,sausen::V,ziztu bizian joan,susa
1090,rennen::V,lasterka egin,löpa
1091,rennen::V,lasterka egin,springa
1092,springen::V,jauzi egin,hoppa
1093,klettern::V,igo,klättra
1094,schaukeln::V,zabu egin,gunga
1095,schaukeln::V,zanbulu egin,gunga
1096,kriechen::V,narras egin,kräla
1097,schwimmen::V,igerikatu,simma
1098,schwimmen::V,igeri egin,simma
1099,tauchen::V,murgildu,dyka
1100,tauchen::V,pulunpatu,dyka
1101,rudern::V,bogatu,ro
1102,rudern::V,arraun egin,ro
1103,fahren::V,joan,köra
1104,fliegen::V,hegaldatu,flyga
1105,fliegen::V,hegan egin,flyga
1106,gehen::V,joan,gå
1107,weggehen::V,alde egin,gå bort
1108,abfahren::V,abiatu,resa
1109,abfahren::V,abiatu,avresa
1110,anhalten::V,geratu,stanna
1111,anhalten::V,gelditu,stanna
1112,hineingehen::V,sartu,gå in
1113,eintreten::V,sartu,träda in
1114,kommen::V,etorri,komma
1115,ankommen::V,heldu,ankomma
1116,ankommen::V,iritsi,ankomma
1117,zurückkommen::V,itzuli,återkomma
1118,bleiben::V,gelditu,bli
1119,bleiben::V,gelditu,förbli
1120,warten::V,itxaron,vänta
1121,warten::V,zain egon,vänta
1122,erwarten::V,iguriki,vänta
1123,suchen::V,bilatu,leta
1124,finden::V,idoro,finna
1125,finden::V,aurkitu,finna
1126,versuchen::V,saiatu,försöka
1127,versuchen::V,ahalegindu,försöka
1128,vorbereiten::V,gertatu,förbereda
1129,lieben::V,maitatu,älska
1130,lieben::V,maite izan,älska
1131,mögen::V,laket izan,tycka om
1132,mögen::V,atsegin izan,tycka om
1133,lachen::V,irri egin,skratta
1134,lachen::V,barre egin,skratta
1135,rühren::V,hunkitu,röra
1136,weinen::V,negar egin,gråta
1137,schimpfen::V,erneguka ari izan,skälla
1138,sich ärgern::V,ernegatu,förargas
1139,sich ärgern::V,haserretu,förargas
1140,sich fürchten::V,beldur izan,vara rädd
1141,fürchten::V,beldur izan,frukta
1142,fliehen::V,ihes egin,fly
1143,fliehen::V,ihes egin,rymma
1144,flüchten::V,ihes egin,fly
1145,sehen::V,ikusi,se
1146,anschauen::V,begietsi,se på
1147,anschauen::V,begietsi,betrakta
1148,ansehen::V,begiratu,åse
1149,hören::V,aditu,höra
1150,zuhören::V,entzun,höra på
1151,zuhören::V,entzun,lyssna till
1152,probieren::V,dastatu,smaka
1153,probieren::V,dastatu,smaka på
1154,riechen::V,usnatu,lukta
1155,riechen::V,usaindu,lukta
1156,fühlen::V,sentitu,känna
1157,scheinen::V,iruditu,verka
1158,scheinen::V,iruditu,tyckas
1159,scheinen::V,begitandu,verka
1160,scheinen::V,begitandu,tyckas
1161,zu sehen sein::V,azaldu,synas
1162,zu sehen sein::V,azaldu,kunna ses
1163,vernehmen::V,aditu,få veta
1164,vernehmen::V,aditu,förnimma
1165,frieren::V,hotz izan,frysa
1166,tun::V,egin,göra
1167,können::V,ahal izan,kunna
1168,wollen::V,nahi izan,vilja
1169,anfangen::V,hasi,börja
1170,beenden::V,bukatu,avsluta
1171,aufhören::V,utzi,sluta
1172,aufhören::V,utzi,upphöra
1173,gelingen::V,lortu,lyckas
1174,geraten::V,heldu,bli
1175,öffnen::V,ireki,öppna
1176,öffnen::V,zabaldu,öppna
1177,schließen::V,itxi,låsa
1178,schließen::V,itxi,stänga
1179,stellen::V,ipini,ställa
1180,setzen::V,jesarri,sätta
1181,legen::V,jarri,lägga
1182,berühren::V,ukitu,beröra
1183,verbinden::V,uztartu,förbinda
1184,bedecken::V,estali,täcka
1185,bedecken::V,estali,betäcka
1186,aufhängen::V,eseki,hänga
1187,aufhängen::V,eseki,hänga upp
1188,aufhängen::V,eskegi,hänga
1189,aufhängen::V,eskegi,hänga upp
1190,anzünden::V,piztu,tända
1191,anzünden::V,piztu,antända
1192,anzünden::V,piztu,tända på
1193,aufheben::V,jaso,lyfta
1194,zurücklassen::V,atzean utzi,lämna
1195,zurücklassen::V,atzean utzi,efterlämna
1196,verlieren::V,galdu,mista
1197,verlieren::V,galdu,förlora
1198,fallen lassen::V,erortzen utzi,tappa
1199,fallen lassen::V,erortzen utzi,släppa
1200,machen::V,egin,göra
1201,herstellen::V,ekoiztu,tillverka
1202,herstellen::V,ekoiztu,framställa
1203,bauen::V,eraiki,bygga
1204,reparieren::V,konpondu,reparera
1205,verbessern::V,hobetu,rätta
1206,verbessern::V,hobetu,förbättra
1207,ändern::V,mudatu,ändra
1208,ändern::V,mudatu,förändra
1209,graben::V,aitzurtu,gräva
1210,beugen::V,makurtu,böja
1211,biegen::V,malgutu,böja
1212,biegen::V,malgutu,kröka
1213,biegen::V,makolatu,böja
1214,biegen::V,makolatu,kröka
1215,drehen::V,jiratu,vrida
1216,wenden::V,bihurtu,vända
1217,umdrehen::V,biratu,vrida om
1218,umdrehen::V,alderantzikatu,vrida om
1219,heben::V,jaso,häva
1220,heben::V,goratu,häva
1221,hochheben::V,goratu,lyfta
1222,hochheben::V,altxatu,lyfta
1223,ergreifen::V,oratu,gripa
1224,halten::V,eutsi,hålla
1225,drücken::V,sakatu,trycka
1226,schieben::V,bultzatu,skjuta
1227,kratzen::V,hatz egin,riva
1228,kratzen::V,hatz egin,skrapa
1229,kratzen::V,hazka egin,riva
1230,kratzen::V,hazka egin,skrapa
1231,lecken::V,miaztu,slicka
1232,lecken::V,lamikatu,slicka
1233,beißen::V,hozka egin,bita
1234,beißen::V,ausiki egin,bita
1235,abreißen::V,kendu,slita_av
1236,abreißen::V,kendu,riva_av
1237,abschneiden::V,moztu,skära av
1238,abschneiden::V,pikatu,skära av
1239,binden::V,lotu,binda
1240,binden::V,estekatu,binda
1241,stecken::V,sartu,sticka
1242,brechen::V,apurtu,bryta
1243,brechen::V,apurtu,brista
1244,klopfen::V,jo,banka
1245,klopfen::V,jo,klappa
1246,hauen::V,jo,hugga
1247,kleben::V,itsatsi,klistra
1248,reiben::V,igurtzi,gnida
1249,streichen::V,igurtzi,smörja
1250,schleifen::V,zorroztu,slipa
1251,schneiden::V,moztu,skära
1252,schneiden::V,moztu,klippa
1253,rütteln::V,astindu,skaka
1254,rütteln::V,inarrosi,skaka
1255,schütteln::V,astindu,rista
1256,schütteln::V,inarrosi,rista
1257,schwenken::V,zabukatu,svänga
1258,schütten::V,isuri,hälla
1259,füllen::V,bete,fylla
1260,einwickeln::V,bildu,slå in
1261,einwickeln::V,bildu,veckla in
1262,tragen::V,eroan,bära
1263,tragen::V,eraman,bära
1264,schleppen::V,narrastu,släpa
1265,schleppen::V,herrestatu,släpa
1266,ziehen::V,tira egin,dra
1267,aufbewahren::V,gorde,förvara
1268,aufbewahren::V,gorde,ta vara på
1269,werfen::V,jaurti,kasta
1270,werfen::V,aurtiki,kasta
1271,fangen::V,atzeman,fånga
1272,packen::V,heldu,gripa
1273,packen::V,heldu,gripa tag
1274,verstecken::V,ostendu,gömma
1275,verstecken::V,ezkutatu,gömma
1276,teilen::V,zatitu,dela
1277,schicken::V,bidali,skicka
1278,bringen::V,ekarri,bringa
1279,hinzufügen::V,eratxiki,tillägga
1280,hinzufügen::V,gaineratu,tillägga
1281,bekommen::V,jaso,få
1282,bekommen::V,jaso,erhålla
1283,erhalten::V,jaso,få
1284,erhalten::V,jaso,erhålla
1285,nehmen::V,hartu,ta
1286,nehmen::V,hartu,taga
1287,wählen::V,hautatu,välja
1288,wählen::V,aukeratu,välja
1289,auswählen::V,hautatu,utvälja
1290,auswählen::V,aukeratu,utvälja
1291,bewahren::V,begiratu,bevara
1292,behindern::V,oztopatu,hindra
1293,behindern::V,oztopatu,förhindra
1294,verderben::V,hondatu,förstöra
1295,beschädigen::V,akastu,skada
1296,zerbrechen::V,apurtu,bryta isär
1297,zerbrechen::V,apurtu,bryta sönder
1298,zerreißen::V,zarratatu,riva sönder
1299,zerreißen::V,zarratatu,slita sönder
1300,zerstören::V,suntsitu,förstöra
1301,verbrennen::V,erre,bränna
1302,verbrennen::V,erre,bränna upp
1303,verbrennen::V,kiskali,bränna
1304,verbrennen::V,kiskali,bränna upp
1305,geben::V,eman,ge
1306,reichen::V,luzatu,räcka
1307,reichen::V,helarazi,räcka
1308,schenken::V,oparitu,skänka
1309,versprechen::V,agindu,lova
1310,wünschen::V,opatu,önska
1311,wünschen::V,opetsi,önska
1312,loben::V,laudatu,lova
1313,loben::V,laudatu,beröma
1314,loben::V,goraipatu,lova
1315,loben::V,goraipatu,beröma
1316,küssen::V,musu eman,pussa
1317,wiegen::V,kulunkatu,vagga
1318,zudecken::V,estali,täcka
1319,wecken::V,esnatu,väcka
1320,wecken::V,iratzartu,väcka
1321,zeigen::V,erakutsi,visa
1322,führen::V,gidatu,föra
1323,lehren::V,irakatsi,lära
1324,unterrichten::V,eskolak eman,undervisa
1325,aufziehen::V,hazi,uppfostra
1326,leiten::V,arteztu,leda
1327,antreiben::V,bulkatu,driva på
1328,lassen::V,-arazi,få att
1329,einladen::V,gonbidatu,bjuda
1330,einladen::V,gonbidatu,inbjuda
1331,vereinigen::V,batu,förena
1332,vereinigen::V,bateratu,förena
1333,besuchen::V,ikustatu,besöka
1334,treffen::V,topatu,möta
1335,treffen::V,topatu,träffa
1336,sich versammeln::V,bildu,församla sig
1337,spielen::V,jolastu,leka
1338,spielen::V,jolastu,spela
1339,singen::V,abestu,sjunga
1340,singen::V,kantatu,sjunga
1341,tanzen::V,dantzatu,dansa
1342,tanzen::V,dantzan egin,dansa
1343,sich trennen::V,banandu,skiljas
1344,verlassen::V,utzietsi,lämna
1345,verlassen::V,utzietsi,överge
1346,retten::V,salbatu,rädda
1347,retten::V,gaizkatu,rädda
1348,bewachen::V,jagon,bevaka
1349,bewachen::V,zaindu,bevaka
1350,schützen::V,babestu,skydda
1351,schützen::V,babestu,beskydda
1352,schützen::V,gerizatu,skydda
1353,schützen::V,gerizatu,beskydda
1354,verteidigen::V,aldeztu,försvara
1355,sich schlagen::V,elkar jo,slåss
1356,sich schlagen::V,elkar borrokatu,slåss
1357,schießen::V,tiro egin,skjuta
1358,siegen::V,irabazi,segra
1359,ärgern::V,ernegatu,förarga
1360,ärgern::V,haserretu,förarga
1361,schlagen::V,jo,slå
1362,schlagen::V,erauntsi,slå
1363,treten::V,zapaldu,sparka
1364,treten::V,ostiaktu,sparka
1365,stechen::V,sastatu,sticka
1366,stoßen::V,bultzatu,stöta
1367,stehlen::V,ostu,stjäla
1368,stehlen::V,lapurtu,stjäla
1369,stören::V,galarazi,störa
1370,belästigen::V,gohaindu,genera
1371,belästigen::V,gohaindu,besvära
1372,belästigen::V,alamena eman,genera
1373,belästigen::V,alamena eman,besvära
1374,verbergen::V,ezkutatu,dölja
1375,täuschen::V,tronpatu,vilseleda
1376,täuschen::V,engainatu,vilseleda
1377,betrügen::V,iruzurtu,bedra
1378,töten::V,hil,döda
1379,töten::V,heriotza eman,döda
1380,wohnen::V,bizi izan,bo
1381,arbeiten::V,lan egin,arbeta
1382,arbeiten::V,behar egin,arbeta
1383,sammeln::V,bildu,samla
1384,sammeln::V,bildumatu,samla
1385,pflücken::V,batu,plocka
1386,pflücken::V,bildu,plocka
1387,jagen::V,ehizatu,jaga
1388,fischen::V,arrantzatu,fiska
1389,fischen::V,arrantza egin,fiska
1390,fassen::V,harrapatu,fånga
1391,hüten::V,begiratu,vakta
1392,treiben::V,bultza egin,driva
1393,anbinden::V,estekatu,binda fast
1394,füttern::V,bazkatu,fodra
1395,melken::V,jetzi,mjölka
1396,hacken::V,xehatu,hacka
1397,gießen::V,isuri,hälla
1398,gießen::V,isuri,vattna
1399,reifen::V,heldu,mogna
1400,reifen::V,zoritu,mogna
1401,zubereiten::V,prestatu,tillaga
1402,zubereiten::V,prestatu,tillreda
1403,kochen::V,egosi,koka
1404,backen::V,labean egin,baka
1405,braten::V,erregosi,steka
1406,umrühren::V,eragin,röra om
1407,stricken::V,trikotatu,sticka
1408,stricken::V,puntu egin,sticka
1409,nähen::V,josi,sy
1410,färben::V,tindatu,färga
1411,reinigen::V,ikuzi,rensa
1412,reinigen::V,ikuzi,rengöra
1413,reinigen::V,garbitu,rensa
1414,reinigen::V,garbitu,rengöra
1415,waschen::V,xahutu,tvätta
1416,waschen::V,garbitu,tvätta
1417,abwischen::V,xukatu,torka av
1418,spülen::V,irakutzi,spola
1419,spülen::V,irakutzi,skölja
1420,fegen::V,erraztatu,feja
1421,kehren::V,isastu,sopa
1422,baden::V,bainatu,bada
1423,baden::V,bainua hartu,bada
1424,sich waschen::V,burua garbitu,tvätta sig
1425,ausziehen::V,erantzi,ta av
1426,anziehen::V,jantzi,ta på
1427,sich anziehen::V,jantzi,klä på sig
1428,kämmen::V,orraztu,kamma
1429,schmücken::V,apaindu,pynta
1430,schmücken::V,apaindu,smycka
1431,sagen::V,esan,säga
1432,sprechen::V,mintzatu,tala
1433,sprechen::V,hitz egin,tala
1434,reden::V,hitz egin,tala
1435,reden::V,hitz egin,prata
1436,sich unterhalten::V,solastu,prata
1437,sich unterhalten::V,solas egin,prata
1438,fragen::V,galdetu,fråga
1439,fragen::V,galdetu,spörja
1440,bitten::V,eskatu,be
1441,bitten::V,galdegin,be
1442,erzählen::V,edestu,berätta
1443,erzählen::V,kontatu,berätta
1444,mitteilen::V,jakinarazi,meddela
1445,nennen::V,izena eman,kalla
1446,rufen::V,dei egin,ropa
1447,prahlen::V,harrokerian ibili,pråla
1448,prahlen::V,harrokerian ibili,skryta
1449,prahlen::V,ahoberokeriak esan,pråla
1450,prahlen::V,ahoberokeriak esan,skryta
1451,übersetzen::V,itzuli,tolka
1452,übersetzen::V,itzuli,översätta
1453,denken::V,pentsatu,tänka
1454,denken::V,gogoeta egin,tänka
1455,glauben::V,sinetsi,tro
1456,bemerken::V,ohartu,uppmärksamma
1457,bemerken::V,ohartu,lägga märke till
1458,bemerken::V,konturatu,uppmärksamma
1459,bemerken::V,konturatu,lägga märke till
1460,erkennen::V,ezagutu,känna igen
1461,erkennen::V,antzeman,känna igen
1462,begreifen::V,ulertu,begripa
1463,verstehen::V,aditu,förstå
1464,lernen::V,ikasi,lära sig
1465,wissen::V,jakin,veta
1466,sich erinnern an::V,gogoratu,minnas
1467,sich erinnern an::V,gogoratu,komma ihåg
1468,sich erinnern an::V,gogoan izan,minnas
1469,sich erinnern an::V,gogoan izan,komma ihåg
1470,vergessen::V,ahaztu,glömma
1471,vergessen::V,ahantzi,glömma
1472,messen::V,neurtu,mäta
1473,zählen::V,zenbatu,räkna
1474,zählen::V,kopuratu,räkna
1475,rechnen::V,kalkulatu,räkna
1476,lesen::V,irakurri,läsa
1477,malen::V,margotu,måla
1478,zeichnen::V,marraztu,teckna
1479,schreiben::V,idatzi,skriva
1480,besitzen::V,ukan,äga
1481,besitzen::V,ukan,besitta
1482,besitzen::V,eduki,äga
1483,besitzen::V,eduki,besitta
1484,kaufen::V,erosi,köpa
1485,verkaufen::V,saldu,sälja
1486,bezahlen::V,ordaindu,betala
1487,zahlen::V,ordaindu,betala
1488,beherrschen::V,menpean izan,behärska
1489,ertragen::V,jasan,tåla
1490,ertragen::V,jasan,uthärda
1491,ertragen::V,pairatu,tåla
1492,ertragen::V,pairatu,uthärda
