,Concept_ID,ce,ps
765,hinter::PRP,тӏехьа,شاته
766,unter::PRP,кIелахь,لاندي
767,durch::PRP,чекх,د مینځ نه
768,neben::PRP,юххе,نژدې
769,zwischen::PRP,юккъехь,ترمینځ
770,wegen::PRP,дуьхьа,د ... له لاسه
771,dies::PRN,и,دا
772,dies::PRN,иза,دا
773,das::PRN,и,دا
774,das::PRN,иза,دا
775,alles::PRN,дерриг,هرڅهٔ
776,ich::PRN,cо,زه
777,du::PRN,хьо,ته
778,er::PRN,и,دی
779,er::PRN,иза,دی
780,wir::PRN,тхо,مونږ
781,wir::PRN,вай,مونږ
782,ihr::PRN,шу,تاسې
783,sie::PRN,уьш,هغوی
784,was::FPRN,хӏун,څهٔ
785,wer::FPRN,мила,چا
786,wer::FPRN,мила,څوک
787,wo::FADV,мичaхь,چيری
788,wo::FADV,мичaхь,چېرته
789,wohin::FADV,мича,چېرته
790,wie::FADV,муха,څنګه
791,warum::FADV,хӏунда,ولې
792,wieviel::FNUM,мел,څو
793,wieviel::FNUM,мел,څومره
794,wieviel::FNUM,маса,څو
795,wieviel::FNUM,маса,څومره
796,eins::NUM,цхьаъ,یو
797,zwei::NUM,шиъ,دوه
798,drei::NUM,кхоъ,درې
799,vier::NUM,диъ,څلور
800,fünf::NUM,пхиъ,پنځه
801,sechs::NUM,ялх,شپږ
802,sieben::NUM,ворхӏ,اوه
803,acht::NUM,бархӏ,اته
804,neun::NUM,исс,نهه
805,zehn::NUM,итт,لس
806,elf::NUM,цхьайтта,یوولس
807,zwölf::NUM,шийтта,دولس
808,zwanzig::NUM,ткъа,شل
809,dreißig::NUM,ткъе итт,دېرش
810,vierzig::NUM,шовзткъа,څلوېښت
811,fünfzig::NUM,шовзткъе итт,پنځوس
812,sechzig::NUM,кхузткъа,شپېته
813,siebzig::NUM,кхузткъе итт,اویا
814,achtzig::NUM,дезткъа,اتیا
815,neunzig::NUM,дезткъе итт,نوي
816,hundert::NUM,бӏе,سل
817,tausend::NUM,эзар,زر
818,und::CNJ,a,او
819,oder::CNJ,я,ېا
820,stehen::V,латта,درېدل
821,sitzen::V,хиъна ӏан,کښېنستل
822,liegen::V,ӏилла,ملاستل
823,hängen::V,кхаза,ځړېدل
824,werden::V,хила,کېدل
825,passieren::V,хила,پېښېدل
826,beginnen::V,доло,شروع کېدل
827,enden::V,дӏадерза,خلاصدل
828,enden::V,дӏадерза,تمامېدل
829,wechseln::V,хийца,تغییر موندل
830,aufgehen[Sonne]::V,кхета,ختل
831,untergehen[Sonne]::V,чубуза,لوېدل
832,untergehen[Sonne]::V,чубуза,پرېوتل
833,scheinen[Sonne]::V,серло яла,رڼا کول
834,donnern::V,къекъа,تنېدل
835,donnern::V,къекъа,غړمبېدل
836,wehen::V,хьекха,چلېدل
837,strömen::V,эха,بهېدل
838,fließen::V,охьаэха,بهېدل
839,fließen::V,охьаэха,تویېدل
840,sich drehen::V,хьийза,ګرځېدل
841,sich drehen::V,хьийза,چورلېدل
842,schwanken::V,леста,زنګېدل
843,schwingen::V,лесто,زنګېدل
844,fallen::V,охьакхета,ولېدل
845,brennen::V,дага,سوځېدل
846,rauchen::V,оза,لوګی کول
847,regnen::V,догlа догlу,باران اورېدل
848,gefrieren::V,гӏоро,کنګل نيول
849,tauen::V,даша,وېلې کېدل
850,schmelzen::V,лала,وېلې کېدل
851,trocknen::V,дакъо,وچېدل
852,sieden::V,кхехка,اېشېدل
853,faulen::V,дахкадала,خرابېدل
854,verfaulen::V,дахкадала,ورستېدل
855,reißen::V,хеда,شلېدل
856,versinken::V,хичудаха,ډوېېدل
857,vergehen::V,дlаэха,تېرېدل
858,erscheinen::V,схьадала,ښکارېدل
859,erscheinen::V,ӏоттадала,ښکارېدل
860,verschwinden::V,къайладала,ورکېدل
861,sinken::V,лахдала,ښکته کېدل
862,zunehmen::V,лакхадала,زیاتېدل
863,steigen::V,хьаладала,جګېدل
864,steigen::V,хьаладала,پورته کېدل
865,wachsen::V,кхиа,وده کول
866,glänzen::V,лепа,ځلېدل
867,funkeln::V,къега,پړکېدل
868,lärmen::V,гӏовгӏаян,غال و غول کول
869,läuten::V,детта,زنګ وهل
870,klingeln::V,дека,زنګ وهل
871,klirren::V,дека,کړنګېدل
872,brausen::V,хьаьдда даха,تلاطم کول
873,rauschen::V,леста,شڼهار کول
874,klingen::V,дека,آواز کول
875,bellen::V,лета,غپېدل
876,heulen::V,угӏа,انګلل
877,blasen::V,хӏуп баха,پو کول
878,pfeifen::V,шок етта,شپېلک وهل
879,schreien::V,мохь бетта,ناره کول
880,stöhnen::V,узарш дан,زګېروی کول
881,zittern::V,дега,لړزېدل
882,leben::V,даха,ژوند کول
883,geboren werden::V,хила,زېږېدل
884,atmen::V,садеӏа,ساه کښل
885,atmen::V,садеӏа,تنفس کول
886,trinken::V,мала,څښل
887,essen::V,кхалла,خوړل
888,schlucken::V,къурдбан,غړپول
889,müde werden::V,кӏаддала,ستړی کېدل
890,einschlafen::V,наб кхета,ویده کېدل
891,schlafen::V,вижа,خوب کول
892,schlafen::V,наб ян,خوب کول
893,schlafen::V,дижина хила,خوب کول
894,aufwachen::V,самадала,ویښېدل
895,aufstehen::V,гӏатта,پاڅېدل
896,sich erholen::V,садаӏа,استراحت کول
897,krank werden::V,цомгуш хила,رنځورېدل
898,krank sein::V,цомгуш хила,ناجوړېدل
899,schmerzen::V,лаза,خوږېدل
900,schmerzen::V,лаза,درد کول
901,schmerzen::V,ӏийжа,خوږېدل
902,schmerzen::V,ӏийжа,درد کول
903,husten::V,йовхарш етта,ټوخېدل
904,genesen::V,тадала,رغېدل
905,sterben::V,дала,مړل
906,umkommen::V,хӏаллакхила,تلفېدل
907,sich bewegen::V,лела,چلېدل
908,sich bewegen::V,лела,حرکت کول
909,sich rühren::V,меттахъхьен,ښورېدل
910,sich erheben::V,хьалагlатта,درېدل
911,sich setzen::V,хаа,کښېنستل
912,hinfallen::V,дожа,لوېدل
913,hinfallen::V,охьакхета,لوېدل
914,laufen::V,вада,منډې وهل
915,laufen::V,хьада,منډې وهل
916,schreiten::V,болар дан,قدم ایښودل
917,schreiten::V,ког баккха,قدم ایښودل
918,spazierengehen::V,доладала,چکر وهل
919,eilen::V,сихдала,بېړه کول
920,sich beeilen::V,сихдала,عجله کول
921,rennen::V,дада,زغلېدل
922,springen::V,ирхкхийсадала,ټوپ وهل
923,klettern::V,тӏедийла,ختل
924,schaukeln::V,техко,زنګېدل
925,kriechen::V,такха,خاپوړی وهل
926,schwimmen::V,некадан,لامبو وهل
927,tauchen::V,чулелха,غوټه وهل
928,rudern::V,дига лело,پارو وهل
929,rudern::V,кема лело,پارو وهل
930,fahren::V,хахка,تلل
931,fliegen::V,тӏемадала,الوتل
932,gehen::V,лeла,تلل
933,weggehen::V,дӏадаха,بهر وتل
934,abfahren::V,дӏадаха,تلل
935,anhalten::V,саца,ودرېدل
936,hineingehen::V,чудала,داخلېدل
937,eintreten::V,чудала,ننوتل
938,kommen::V,кхача,راتلل
939,kommen::V,дӏакхача,راتلل
940,kommen::V,схьакхача,راتلل
941,ankommen::V,кхача,رسېدل
942,ankommen::V,схьакхача,رسېدل
943,zurückkommen::V,юхада,بېرته راتلل
944,bleiben::V,диса,پاتې کېدل
945,warten::V,хьежа,انتظار وېستل
946,warten::V,cобар дан,انتظار وېستل
947,erwarten::V,хьоьжуш ӏан,انتظار کول
948,suchen::V,леха,لټول
949,finden::V,каро,میندل
950,finden::V,каро,پیدا کول
951,versuchen::V,дан хьажа,هڅه کول
952,vorbereiten::V,кечъян,چمتوکول
953,lieben::V,деза,مینه لرل
954,mögen::V,безамхила,خوښول
955,mögen::V,безамхила,علاقه لرل
956,lachen::V,дела,خندېدل
957,rühren::V,хьедан,اغېزه کول
958,weinen::V,делха,ژړل
959,schimpfen::V,чехо,ښکنځا کول
960,sich ärgern::V,оьгӏазъэха,قهر راتلل
961,sich fürchten::V,кхера,ډارېدل
962,fürchten::V,кхера,ډارېدل
963,fliehen::V,дӏадада,تښتېدل
964,flüchten::V,дӏадада,تښتېدل
965,sehen::V,ган,لیدل
966,anschauen::V,хьажа,کتل
967,anschauen::V,хьежа,کتل
968,ansehen::V,хьовса,ننداره کول
969,hören::V,хаза,اورېدل
970,zuhören::V,ладогӏа,غوږ نیول
971,probieren::V,хьажа,څکه کول
972,probieren::V,хьажа,چاشنی کول
973,riechen::V,хьожа яха,بويول
974,fühlen::V,хаадала,حسول
975,scheinen::V,мотта,ښکارېدل
976,zu sehen sein::V,гуш хила,ښکارېدل
977,vernehmen::V,бартхатта,خبرېدل
978,frieren::V,гӏоро,ساړه کېتل
979,tun::V,дан,کول
980,können::V,дадала,کولای شول
981,können::V,дадала,د لاسه کېدل
982,wollen::V,тӏергӏа,غوښتل
983,anfangen::V,доло,شروع کول
984,beenden::V,довла,ختمول
985,beenden::V,довла,پای ته رسول
986,aufhören::V,саца,بس کول
987,gelingen::V,кадала,موفق کېدل
988,gelingen::V,кадала,بریالی کېدل
989,geraten::V,хила,کېدل
990,öffnen::V,дӏаделла,خلاصول
991,öffnen::V,дӏаделла,پرانیستل
992,öffnen::V,схьаделла,خلاصول
993,öffnen::V,схьаделла,پرانیستل
994,schließen::V,къовла,تړل
995,schließen::V,дӏачӏагӏа,تړل
996,stellen::V,хlотто,ایښودل
997,setzen::V,дийгӏа,کښېنول
998,legen::V,охьадилла,ایښودل
999,berühren::V,хьедан,لاس وهل
1000,verbinden::V,вовшахтаса,تړل
1001,bedecken::V,тилла,پوښول
1002,bedecken::V,тӏетаса,پوښول
1003,aufhängen::V,хьалаолла,ځوړندول
1004,anzünden::V,лато,بلول
1005,aufheben::V,айа,پورته کول
1006,zurücklassen::V,дита,پرېښودل
1007,verlieren::V,дайа,ورکول
1008,fallen lassen::V,охьадожо,له لاسه لوېدل
1009,machen::V,дан,کول
1010,herstellen::V,дан,جوړول
1011,herstellen::V,дан,توليدول
1012,bauen::V,гӏишлоян,جوړول
1013,reparieren::V,тадан,ترمیمول
1014,verbessern::V,нисдан,اصلاح کول
1015,ändern::V,хийца,تغیر ورکول
1016,graben::V,ахка,کيندل
1017,beugen::V,сатто,ټیټول
1018,biegen::V,сатто,کږول
1019,drehen::V,хьовзо,ګرځول
1020,umdrehen::V,хьовзo,اړول
1021,heben::V,айа,جګول
1022,heben::V,айа,پورته کول
1023,heben::V,хьалаайа,جګول
1024,heben::V,хьалаайа,پورته کول
1025,hochheben::V,хьалаайа,جګول
1026,ergreifen::V,дӏалаца,نیول
1027,halten::V,латто,نیول
1028,drücken::V,тӏетаӏо,کښېکښل
1029,schieben::V,татта,پوری وهل
1030,kratzen::V,мӏараш тийса,ګرول
1031,lecken::V,мотт хьекха,څټل
1032,beißen::V,катoха,چیچل
1033,abreißen::V,схьадаккха,شکول
1034,abschneiden::V,кхада,پرېکول
1035,binden::V,дӏадехка,تړل
1036,binden::V,вовшахтаса,تړل
1037,stecken::V,чудахийта,ټومبل
1038,brechen::V,кагдан,ماتول
1039,klopfen::V,детта,ټکول
1040,hauen::V,етта,ټکول
1041,kleben::V,тӏелато,نښلول
1042,kleben::V,тӏелато,سرېښول
1043,reiben::V,хьекхо,مږل
1044,streichen::V,тlехьакха,مښل
1045,schleifen::V,ирдан,تېره کول
1046,schneiden::V,ларга,غوڅول
1047,schneiden::V,ларга,پرېکول
1048,rütteln::V,лесто,خوڅول
1049,schütteln::V,лесто,ښورول
1050,schwenken::V,лесто,خوڅول
1051,schütten::V,дотта,اچول
1052,schütten::V,дотта,تویول
1053,füllen::V,дуза,ډکول
1054,einwickeln::V,хьарчо,پېچل
1055,einwickeln::V,хьарчо,نغښتل
1056,tragen::V,дахьа,وړل
1057,schleppen::V,ийзо,وړل
1058,ziehen::V,озо,کښل
1059,aufbewahren::V,ӏалашдан,ساتل
1060,werfen::V,кхосса,اچول
1061,werfen::V,кхосса,غورځول
1062,fangen::V,леца,نیول
1063,fangen::V,леца,ګیرول
1064,packen::V,леца,نیول
1065,verstecken::V,къайладаккха,پټول
1066,teilen::V,декъа,وېشل
1067,teilen::V,декъа,تقسیمول
1068,schicken::V,дӏадахьийта,لېږل
1069,schicken::V,дӏадахьийта,استول
1070,bringen::V,дан,راوړل
1071,hinzufügen::V,тӏетоха,زیاتول
1072,bekommen::V,даккха,حاصلول
1073,erhalten::V,даккха,اخیستل
1074,nehmen::V,схьаэца,نیول
1075,nehmen::V,схьаэца,اخيستل
1076,wählen::V,харжа,خوښول
1077,auswählen::V,харжа,چنده کول
1078,bewahren::V,lалашдан,ساتل
1079,behindern::V,новкъарло ян,مانع کېدل
1080,behindern::V,новкъарло ян,ممانعت کول
1081,verderben::V,талхо,خرابېدل
1082,beschädigen::V,дохо,ورانول
1083,zerbrechen::V,дохо,ماتول
1084,zerbrechen::V,кагдан,ماتول
1085,zerreißen::V,хадо,څیرې کول
1086,zerstören::V,дохо,ړنګول
1087,zerstören::V,дохо,ورانول
1088,zerstören::V,кагдан,ړنګول
1089,zerstören::V,кагдан,ورانول
1090,verbrennen::V,даго,سوځول
1091,geben::V,яла,ورکول
1092,reichen::V,дӏадала,ورکول
1093,reichen::V,дӏакховдо,ورکول
1094,schenken::V,совгӏат дан,بښل
1095,versprechen::V,ваӏда дан,لوز کول
1096,wünschen::V,лаа,غوښتل
1097,loben::V,хасто,ستایل
1098,loben::V,хасто,تمجید کول
1099,küssen::V,оба яккха,ښکلول
1100,wiegen::V,тахка,زنګول
1101,zudecken::V,тӏетаса,پوښول
1102,wecken::V,самадаккха,ويښول
1103,zeigen::V,гайта,ښودل
1104,führen::V,дига,بیول
1105,lehren::V,ӏамо,درس ورکول
1106,lehren::V,ӏамо,تعلیم ورکول
1107,unterrichten::V,хьеха,درس ورکول
1108,aufziehen::V,кхио,روزل
1109,leiten::V,урхалла дан,رهبری کول
1110,leiten::V,урхалла дан,لارښوونه کول
1111,antreiben::V,сихдан,چټک کول
1112,lassen::V,-йта,اړکول
1113,einladen::V,кхайкха,بلل
1114,vereinigen::V,цхьаьнатоха,متحد کول
1115,vereinigen::V,цхьаьнатоха,یوځای کول
1116,besuchen::V,хьажахIотта,کتنه کول
1117,treffen::V,дуьхьалкхета,ليدل
1118,treffen::V,дуьхьалкхета,تلقی کول
1119,sich versammeln::V,гулдан,راغونډېدل
1120,spielen::V,ловза,لوبه کول
1121,singen::V,лакха,سندرې وېل
1122,tanzen::V,хелхадала,ګډېدل
1123,sich trennen::V,къаста,بېلېدل
1124,verlassen::V,дита,ترک کول
1125,retten::V,кӏелхьардаккха,نجات ورکول
1126,bewachen::V,ха дан,ساتل
1127,bewachen::V,ха дан,حفاظت کول
1128,schützen::V,лардан,ژغورل
1129,verteidigen::V,лардан,دفاع کول
1130,sich schlagen::V,етта,جنګېدل
1131,schießen::V,детта,ویشتل
1132,siegen::V,тола,غالبېدل
1133,ärgern::V,оьгӏаздахийта,خپه کول
1134,schlagen::V,тоха,وهل
1135,treten::V,мийра тоха,په لغته وهل
1136,stechen::V,ӏотта,ټومبل
1137,stechen::V,къовзо,ټومبل
1138,stoßen::V,татта,ټېل وهل
1139,stoßen::V,татта,پوری وهل
1140,stehlen::V,лачкъо,تښتول
1141,stehlen::V,лачкъо,غلا کول
1142,stören::V,новкъарло ян,ماتول
1143,belästigen::V,сагатдан,ځورول
1144,belästigen::V,сагатдан,تکلیف ورکول
1145,verbergen::V,къайладаккха,پټول
1146,täuschen::V,ӏexo,تېرایستل
1147,täuschen::V,ӏexo,خطا ایستل
1148,betrügen::V,ледан,غولول
1149,töten::V,ден,وژل
1150,töten::V,ден,مړ کول
1151,wohnen::V,даха,اوسېدل
1152,arbeiten::V,къахьега,کار کول
1153,sammeln::V,гулдан,راټولول
1154,sammeln::V,гулдан,راغونډول
1155,pflücken::V,даха,شکول
1156,jagen::V,талла,ښکار کول
1157,fischen::V,чӏерий леца,کب نيول
1158,fassen::V,лаца,نیول
1159,fassen::V,лаца,ګیرول
1160,fassen::V,схьалаца,نیول
1161,fassen::V,схьалаца,ګیرول
1162,hüten::V,лардан,پوول
1163,treiben::V,лахка,بیول
1164,anbinden::V,дӏадехка,تړل
1165,füttern::V,хӏума яла,خوراک ورکول
1166,melken::V,оза,لوشل
1167,gießen::V,хи тоха,اوبه کول
1168,reifen::V,хьекъа,رسېدل
1169,zubereiten::V,кечъян,تیارول
1170,zubereiten::V,кхача бан,تیارول
1171,kochen::V,кхача бан,پخول
1172,backen::V,датта,پخول
1173,braten::V,кхарза,وريتول
1174,umrühren::V,кего,لړل
1175,nähen::V,тега,ګنډل
1176,färben::V,басардан,رنګول
1177,reinigen::V,цӏандан,صافول
1178,waschen::V,йила,مینځل
1179,waschen::V,йитта,مینځل
1180,waschen::V,дӏадайа,مینځل
1181,abwischen::V,дӏадайа,وچول
1182,spülen::V,хи кхарза,کنګالول
1183,fegen::V,нуй хьакха,جارو کول
1184,kehren::V,нуй хьакха,جارو کول
1185,baden::V,лийча,لمبېدل
1186,sich waschen::V,юьхь йила,ځان مينځل
1187,ausziehen::V,духар дӏадаккха,کښل
1188,ausziehen::V,духар дӏадаккха,ایستل
1189,sich anziehen::V,духа,کالی اغوستل
1190,kämmen::V,ехк хьакха,ګمنځول
1191,schmücken::V,хаздан,ښکلی کول
1192,sagen::V,ала,وېل
1193,sprechen::V,баха,وېل
1194,sprechen::V,баха,غږېدل
1195,sprechen::V,мотт бийца,وېل
1196,sprechen::V,мотт бийца,غږېدل
1197,reden::V,къамел дан,ګړېدل
1198,reden::V,къамел дан,خبرې کول
1199,sich unterhalten::V,къамел дан,خبری کول
1200,fragen::V,хатта,پوښتنه کول
1201,bitten::V,деха,غوښتل
1202,erzählen::V,дийца,کيسه کول
1203,erzählen::V,дийца,حکايت کول
1204,mitteilen::V,хаам бан,خبرول
1205,mitteilen::V,хаам бан,خبر ورکول
1206,nennen::V,цӏе яккха,نوم ايښودل
1207,rufen::V,кхайкха,بلل
1208,prahlen::V,куралла ян,لاپې وهل
1209,prahlen::V,дозалла дан,لاپې وهل
1210,übersetzen::V,гоч дан,ژباړل
1211,übersetzen::V,гоч дан,ترجمه کول
1212,denken::V,ойла ян,فکر کول
1213,glauben::V,теша,باور کول
1214,bemerken::V,ган,لیدل
1215,erkennen::V,довза,پېژندل
1216,begreifen::V,кхета,رسېدل
1217,begreifen::V,кхета,پوهېدل
1218,verstehen::V,кхета,پوهېدل
1219,lernen::V,деша,زده کول
1220,lernen::V,деша,درس لوستل
1221,wissen::V,хаа,پوهېدل
1222,sich erinnern an::V,дагадан,یادول
1223,sich erinnern an::V,дагадан,په یاد راوړل
1224,vergessen::V,дицдала,هېرول
1225,messen::V,дуста,اندازه کول
1226,zählen::V,дагардан,شمارل
1227,rechnen::V,лара,حسابول
1228,lesen::V,еша,لوستل
1229,malen::V,сурт дилла,رسمول
1230,zeichnen::V,сурт дилла,رسمول
1231,schreiben::V,яздан,لیکل
1232,besitzen::V,доладан,لرل
1233,kaufen::V,эца,رانیول
1234,verkaufen::V,дохка,خرڅول
1235,bezahlen::V,мах бала,تأدیه کول
1236,zahlen::V,мах бала,کسات اخيستل
1237,beherrschen::V,собаре хила,تسلط لرل
1238,ertragen::V,лан,زغمل
1239,ertragen::V,сатоха,زغمل
1240,ertragen::V,садетта,زغمل
1241,Schwarm::N,,سېل
1242,Schlinge::N,,کړۍ
1243,Art::N,,ډول
1244,Entfernung::N,,واټن
1245,Griff::N,,لاستی
1246,Figur::N,,قدوقامت
1247,Bogen[Waffe]::N,,لیندۍ
1248,so::ADV,,داسې
1249,so::ADV,,دومره
1250,abnehmen::V,,کمېدل
1251,sausen::V,,ځغستل
1252,wenden::V,,اړول
1253,hacken::V,,پی کول
1254,stricken::V,,اوبدل
1255,anziehen::V,,اغوستل
