,Concept_ID,is,sah
89,Regen::N,regn,самыыр
90,Schnee::N,snjór,хаар
91,Eis::N,ís,муус
92,Frost::N,frost,тымныы
93,Kälte::N,kuldi,тымныы
94,Hitze::N,hiti,куйаас
95,Raureif::N,hrím,кырыа
96,Regenbogen::N,regnbogi,кустук
97,Donner::N,þruma,этиҥ
98,Strömung::N,straumur,сүүрүк
99,Tropfen::N,dropi,таммах
100,Tropfen::N,dropi,хааппыла
101,Schaum::N,froða,күүгэн
102,Schmutz::N,óhreinindi,кир
103,See::N,stöðuvatn,күөл
104,Sumpf::N,fen,бадараан
105,Moor::N,mýri,дьэбэрэ
106,Wiese::N,engi,ходуһа
107,Wald::N,skógur,ойуур
108,Hügel::N,hæð,булгунньах
109,Hügel::N,hóll,булгунньах
110,Anhöhe::N,hæð,үрдэл
111,Anhöhe::N,hóll,үрдэл
112,Berg::N,fell,хайа
113,Berg::N,fjall,хайа
114,Gipfel::N,tindur,чыпчаал
115,Höhle::N,hellir,хайа_хаспаҕа
116,Höhle::N,hellir,көҥүс
117,Abhang::N,hlíð,эниэ
118,Abhang::N,brekka,эниэ
119,Quelle::N,lind,дьүүктэ
120,Quelle::N,uppspretta,дьүүктэ
121,Bach::N,lækur,үрүйэ
122,Fluss::N,á,өрүс
123,Fluss::N,fljót,өрүс
124,Ufer::N,árbakki,биэрэк
125,Ufer::N,sjávarbakki,биэрэк
126,Küste::N,strönd,кытыл
127,Festland::N,meginland,кураанах сир
128,Meer::N,haf,муора
129,Meer::N,sjór,муора
130,Bucht::N,vík,хомо
131,Bucht::N,vík,бухта
132,Insel::N,eyja,арыы
133,Blume::N,blóm,сибэкки
134,Gras::N,gras,от
135,Wurzel::N,rót,силис
136,Baum::N,tré,мас
137,Stamm::N,stofn,умнас
138,Rinde::N,börkur,хатырык
139,Ast::N,grein,мутук
140,Zweig::N,angi,лабаа
141,Zweig::N,kvistur,лабаа
142,Blatt::N,blað,сэбирдэх
143,Birke::N,birki,хатыҥ
144,Kiefer[Baum]::N,fura,бэс
145,Weide[Baum]::N,víðir,үөт
146,Weide[Baum]::N,víðir,талах
147,Tanne::N,greni,харыйа
148,Horn::N,horn,муос
149,Feder::N,fjöður,куорсун
150,Fell::N,skinn,тирии
151,Flügel::N,vængur,кынат
152,Klaue::N,kló,тыҥырах
153,Kralle::N,kló,баппаҕай
154,Schwanz::N,rófa,кутурук
155,Schwanz::N,skott,кутурук
156,Ei::N,egg,сымыыт
157,Nest::N,hreiður,уйа
158,Bau::N,greni,хороон
159,Bau::N,bæli,хороон
160,Tier::N,dýr,кыыл
161,Tier::N,dýr,харамай
162,Herde::N,hjörð,үөр
163,Kuh::N,kýr,ынах
164,Bulle::N,boli,оҕус
165,Pferd::N,hestur,сылгы
166,Schaf::N,kind,овца
167,Schwein::N,svín,сибиинньэ
168,Hund::N,hundur,ыт
169,Katze::N,köttur,куоска
170,Bär::N,björn,эһэ
171,Eichhörnchen::N,íkorni,тииҥ
172,Elch::N,elgur,тайах
173,Fuchs::N,refur,саһыл
174,Hase::N,héri,куобах
175,Maus::N,mús,кутуйах
176,Wolf::N,úlfur,бөрө
177,Vogel::N,fugl,көтөр
178,Schwarm::N,sægur,бөлөх
179,Huhn::N,hæna,куурусса
180,Hahn::N,hani,бөтүүк
181,Gans::N,gæs,хаас
182,Adler::N,örn,хотой
183,Ente::N,önd,кус
184,Eule::N,uggla,мэкчиргэ
185,Kranich::N,trana,туруйа
186,Krähe::N,kráka,тураах
187,Kuckuck::N,gaukur,кэҕэ
188,Schwan::N,svanur,куба
189,Fisch::N,fiskur,балык
190,Barsch::N,aborri,алыһар
191,Hecht::N,gedda,сордон
192,Schlange[Tier]::N,naðra,моҕой
193,Schlange[Tier]::N,naðra,эриэн үөн
194,Wurm::N,ormur,үөн
195,Spinne::N,kónguló,ооҕуй
196,Ameise::N,maur,кымырдаҕас
197,Laus::N,lús,быт
198,Mücke::N,mý,кумаар
199,Mücke::N,mýfluga,кумаар
200,Fliege::N,fluga,сахсырҕа
201,Schmetterling::N,fiðrildi,лыах
202,Schmetterling::N,fiðrildi,үрүмэччи
203,Beere::N,ber,отон
204,Apfel::N,epli,яблоко
205,Pilz::N,sveppur,тэллэй
206,Zwiebel::N,laukur,луук
207,Saat::N,fræ,сиэмэ
208,Saat::N,útsæði,сиэмэ
209,Korn::N,korn,сиэмэ
210,Heu::N,hey,от
211,Schale::N,hýði,хах
212,Grube::N,gryfja,дьаама
213,Falle::N,gildra,сохсо
214,Schlinge::N,snara,уктаа
215,Spur::N,spor,суол
216,Asche::N,aska,күл
217,Dreck::N,óþverri,бадараан
218,Eisen::N,járn,тимир
219,Gold::N,gull,көмүс
220,Gold::N,gull,кыһыл көмүс
221,Silber::N,silfur,көмүс
222,Silber::N,silfur,үрүҥ көмүс
223,Kohle::N,kol,чох
224,Glas::N,gler,өстүөкүлэ
225,Lehm::N,leir,туой
226,Sand::N,sandur,кумах
227,Mensch::N,maður,киһи
228,Mensch::N,manneskja,киһи
229,Mann::N,maður,эр
230,Mann::N,karlmaður,эр
231,Frau::N,kona,дьахтар
232,Kind::N,barn,оҕо
233,Kind::N,krakki,оҕо
234,Junge::N,drengur,уол
235,Mädchen::N,stelpa,кыыс оҕо
236,Familie::N,fjölskylda,кэргэн
237,Großvater::N,afi,эһэ
238,Großmutter::N,amma,эбэ
239,Eltern::N,foreldrar,аҕа-ийэ
240,Vater::N,faðir,аҕа
241,Mutter::N,móðir,ийэ
242,Sohn::N,sonur,уол
243,Tochter::N,dóttir,кыыс
244,Bruder::N,bróðir,убай
245,Bruder::N,bróðir,быраат
246,Schwester::N,systir,аҕас
247,Schwester::N,systir,балыс
248,Onkel::N,föðurbróðir,таай
249,Onkel::N,föðurbróðir,абаҕа
250,Tante::N,frænka,эдьиий
251,Tante::N,móðursystir,эдьиий
252,Ehemann::N,eiginmaður,эр
253,Ehefrau::N,eiginkona,ойох
254,Freude::N,gleði,үөрүү
255,Gelächter::N,hlátur,күлүү
256,Glück::N,gæfa,дьол
257,Glück::N,gæfa,соргу
258,Kummer::N,sorg,кутурҕан
259,Wunsch::N,ósk,баҕарыы
260,Lust::N,fýsn,баҕа
261,Lust::N,löngun,баҕа
262,Geist::N,andi,тыын
263,Gedanke::N,hugsun,санаа
264,Gedächtnis::N,minni,өй
265,Verstand::N,vit,өй
266,Sinn::N,merking,суолта
267,Grund::N,ástæða,төрүөт
268,Wahrheit::N,sannleikur,кырдьык
269,Gespräch::N,samtal,бэсиэдэ
270,Gespräch::N,samtal,кэпсэтии
271,Märchen::N,ævintýri,остуоруйа
272,Erzählung::N,saga,кэпсээн
273,Nachricht::N,frétt,биллэриллии
274,Neuigkeit::N,frétt,сонун
275,Name::N,nafn,аат
276,Rätsel::N,gáta,таабырын
277,Rede::N,ræða,этии
278,Sprache::N,mál,тыл
279,Sprache::N,tungumál,тыл
280,Stimme::N,rödd,куолас
281,Wort::N,orð,тыл
282,Zeichen::N,tákn,бэлиэ
283,Zeichen::N,merki,бэлиэ
284,Ruf::N,kall,ыҥырыы
285,Lärm::N,hávaði,айдаан
286,Laut::N,hljóð,тыас
287,Ton::N,tónn,дорҕоон
288,Lied::N,ljóð,ырыа
289,Lied::N,söngur,ырыа
290,Ruhe::N,ró,уу чуумпу
291,Ruhe::N,kyrrð,уу чуумпу
292,Leute::N,fólk,дьон
293,Volk::N,þjóð,дьон
294,Volk::N,þjóð,норуот
295,Arbeit::N,vinna,үлэ
296,Gast::N,gestur,ыалдьыт
297,Geschenk::N,gjöf,бэлэх
298,Spiel::N,leikur,оонньуу
299,Gesellschaft::N,selskapur,общество
300,Hilfe::N,hjálp,көмө
301,Freund::N,vinur,доҕор
302,Kamerad::N,félagi,атас
303,Angelegenheit::N,mál,дьыала
304,Angelegenheit::N,málefni,дьыала
305,Anzahl::N,tala,ахсаан
306,Anzahl::N,fjöldi,ахсаан
307,Art::N,tegund,биис
308,Stück::N,biti,кырбас
309,Stück::N,stykki,кырбас
310,Teil::N,hluti,ирээт
311,Teil::N,partur,ирээт
312,Hälfte::N,helmingur,аҥар
313,Kreis::N,hringur,төгүрүк
314,Kreis::N,hringur,төгүрүмтэ
315,Kreuz::N,kross,кириэс
316,Kreuz::N,krossmark,кириэс
317,Linie::N,lína,сурааһын
318,Strich::N,strik,сурааһын
319,Abstand::N,millibil,арыт
320,Entfernung::N,fjarlægð,ыраах
321,Gegend::N,hérað,сир
322,Platz::N,pláss,арыт
323,Ort::N,staður,сир
324,Seite::N,hlið,өрүт
325,Seite::N,hlið,сирэй
326,Mitte::N,miðja,орто
327,Gegenstand::N,hlutur,предмет
328,Sache::N,mál,мал
329,Rand::N,brún,кытыы
330,Rand::N,brún,ойоҕос
331,Kante::N,rönd,кырыы
332,Ecke::N,horn,муннук
333,Spitze::N,oddur,чыпчаал
334,Ende::N,endi,төбө
335,Loch::N,gat,тэһэҕэс
336,Loch::N,gat,дьөлөҕөс
337,Loch::N,hola,тэһэҕэс
338,Loch::N,hola,дьөлөҕөс
339,Winkel::N,skot,муннук
340,Winkel::N,krókur,муннук
341,Muster::N,munstur,оһуор
342,Größe::N,stærð,кээмэй
343,Länge::N,lengd,уста
344,Höhe::N,hæð,үрдүк
345,Gewicht::N,vigt,ыйааһын
346,Gewicht::N,þyngd,ыйааһын
347,Menge::N,magn,ахсаан
348,Haufen::N,hrúga,чөмчөх
349,Haufen::N,haugur,чөмчөх
350,Reihe::N,röð,кэккэ
351,Boot::N,bátur,оҥочо
352,Ruder::N,ár,эрдии
353,Schlitten::N,sleði,сыарҕа
354,Ski::N,skíði,хайыһар
355,Lagerfeuer::N,varðeldur,кутаа
356,Last::N,byrði,ыарахан
357,Last::N,farmur,ыарахан
358,Gang::N,ganga,хаамыы
359,Schritt::N,skref,хардыы
360,Norden::N,norður,хоту
361,Süden::N,suður,соҕуруу
362,Westen::N,vestur,арҕаа
363,Osten::N,austur,илин
364,Holz::N,viður,мас
365,Brett::N,fjöl,дуоска
366,Brett::N,fjöl,хаптаһын
367,Platte::N,flötur,билиитэ
368,Stütze::N,stoð,тулааһын
369,Stange::N,stöng,ураҕас
370,Stock::N,prik,мас
371,Stock::N,prik,баалкы
372,Stock::N,stafur,мас
373,Stock::N,stafur,баалкы
374,Stab::N,prik,ураҕас
375,Stab::N,stafur,ураҕас
376,Rohr::N,rör,турба
377,Rohr::N,pípa,турба
378,Haus::N,hús,дьиэ
379,Heim::N,heimili,дьиэ
380,Ofen::N,ofn,оһох
381,Fußboden::N,gólf,муоста
382,Tisch::N,borð,остуол
383,Stuhl::N,stóll,устуул
384,Wiege::N,vagga,биһик
385,Bett::N,rúm,кырабаат
386,Bett::N,hvíla,кырабаат
387,Regal::N,hilla,долбуур
388,Kiste::N,kassi,дьааһык
389,Fenster::N,gluggi,түннүк
390,Tür::N,dyr,аан
391,Tür::N,hurð,аан
392,Tor::N,hlið,аан
393,Zaun::N,girðing,соппулуот
394,Zaun::N,limgarður,соппулуот
395,Dach::N,þak,кырыыса
396,Leiter::N,stigi,кирилиэс
397,Besen::N,sópur,миинньик
398,Spaten::N,spaði,күрдьэх
399,Schaufel::N,skófla,күрдьэх
400,Gabel::N,gaffall,биилкэ
401,Löffel::N,skeið,луоска
402,Messer::N,hnífur,быһах
403,Nagel::N,nögl,тоһоҕо
404,Netz::N,net,илим
405,Haken::N,krókur,көхө
406,Griff::N,tak,ук
407,Griff::N,tak,тутаах
408,Schloss::N,lás,күлүүс
409,Bild::N,mynd,хартыына
410,Figur::N,stytta,фигура
411,Puppe::N,brúða,куукула
412,Beutel::N,poki,мөһөөччук
413,Beutel::N,baggi,мөһөөччук
414,Bündel::N,böggull,баайыы
415,Tasche::N,veski,суумка
416,Eimer::N,fata,биэдэрэ
417,Deckel::N,lok,хаппах
418,Geschirr::N,leirtau,иһит
419,Sack::N,sekkur,куул
420,Tasse::N,bolli,сэлиэнэй
421,Topf::N,pottur,көстүрүүҥкэ
422,Kessel::N,ketill,хочуол
423,Essen::N,matur,аһылык
424,Nahrung::N,fæða,ас
425,Speise::N,réttur,аһылык
426,Speise::N,matarréttur,аһылык
427,Fleisch::N,kjöt,эт
428,Getreide::N,korn,злактар
429,Brei::N,grautur,хааһы
430,Brot::N,brauð,килиэп
431,Scheibe::N,sneið,куһуок
432,Fett::N,fita,сыа
433,Butter::N,smjör,арыы
434,Öl::N,olía,арыы
435,Salz::N,salt,туус
436,Suppe::N,súpa,мин
437,Honig::N,hunang,мүөт
438,Milch::N,mjólk,үүт
439,Tee::N,te,чэй
440,Leder::N,skinn,тирии
441,Wolle::N,ull,түү
442,Stoff::N,dúkur,таҥас
443,Nadel::N,nál,иннэ
444,Faden::N,þráður,сап
445,Knopf::N,tala,тимэх
446,Knopf::N,hnappur,тимэх
447,Knoten::N,hnútur,түмүк
448,Farbe::N,málning,кырааска
449,Kleidung::N,búningur,таҥас
450,Kleidung::N,klæðnaður,таҥас
451,Hemd::N,skyrta,ырбаахы
452,Kragen::N,kragi,саҕа
453,Kragen::N,flibbi,саҕа
454,Ärmel::N,ermi,сиэх
455,Hose::N,buxur,ыстаан
456,Hose::N,buxur,бүрүүкэ
457,Gürtel::N,belti,кур
458,Mütze::N,húfa,бэргэһэ
459,Schuh::N,skór,бачыыҥка
460,Stiefel::N,stígvél,саппыкы
461,Ring::N,hringur,биһилэх
462,Band::N,band,лиэнтэ
463,Kamm::N,greiða,тараах
464,Spiegel::N,spegill,сиэркилэ
465,Riemen::N,ól,кур
466,Riemen::N,reim,кур
467,Schnur::N,snúra,быа
468,Leine::N,band,тэһиин
469,Decke::N,teppi,суорҕан
470,Kissen::N,koddi,сыттык
471,Tuch::N,klútur,былаат
472,Handtuch::N,þurrka,соттор
473,Handtuch::N,handklæði,соттор
474,Kraft::N,afl,сыра
475,Kraft::N,kraftur,сыра
476,Stärke::N,styrkur,күүс
477,Gesundheit::N,heilsa,доруобуйа
478,Gesundheit::N,heilbrigði,доруобуйа
479,Krankheit::N,sjúkdómur,ыарыы
480,Schmerz::N,sársauki,ыарыы
481,Wunde::N,sár,баас
482,Fieber::N,hitasótt,түрүлгэн
483,Fieber::N,hitasótt,лихорадка
484,Fieber::N,hitasótt,температура
485,Arznei::N,lyf,эмп
486,Brücke::N,brú,күргэ
487,Brunnen::N,brunnur,холуодьас
488,Weide::N,hagi,мэччирэҥ
489,Pfad::N,stígur,ыллык
490,Weg::N,vegur,суол
491,Straße::N,gata,суол
492,Straße::N,stræti,суол
493,Dorf::N,þorp,дэриэбинэ
494,Stadt::N,borg,куорат
495,Brief::N,bréf,сурук
496,Buch::N,bók,кинигэ
497,Buchstabe::N,bókstafur,буква
498,Zeitung::N,dagblað,хаһыат
499,Leben::N,líf,тыын
500,Tod::N,dauði,өлүү
501,Grab::N,gröf,иин
502,Kirche::N,kirkja,таҥара дьиэтэ
503,Sünde::N,synd,айыы
504,Gott::N,guð,тангара
505,Arbeiter::N,verkamaður,үлэһит
506,Chef::N,yfirmaður,баһылык
507,Chef::N,yfirmaður,начальник
508,Meister::N,meistari,уус
509,Meister::N,meistari,маастар
510,Arzt::N,læknir,врач
511,Lehrer::N,kennari,учуутал
512,Geld::N,peningar,харчы
513,Geschäft::N,viðskipti,идэ
514,Laden::N,búð,маҕаһыын
515,Laden::N,verslun,маҕаһыын
516,Preis::N,verð,сыана
517,Ware::N,vara,табаар
518,Nutzen::N,gagn,туһа
519,Reichtum::N,auður,баай
520,Welt::N,veröld,аан дойду
521,Land::N,land,дойду
522,Staat::N,ríki,государство
523,König::N,konungur,король
524,Macht::N,vald,былаас
525,Grenze::N,landamæri,кыраныысса
526,Krieg::N,stríð,сэрии
527,Feind::N,fjandmaður,өстөөх
528,Gewalt::N,ofbeldi,күүһүлээһин
529,Kampf::N,bardagi,охсуһуу
530,Bogen[Waffe]::N,bogi,ох
531,Pfeil::N,ör,ох
532,Gewehr::N,byssa,саа
533,Fehler::N,villa,сыыһа
534,Lüge::N,lygi,сымыйа
535,Schaden::N,skemmd,хоромньу
536,Unglück::N,óhamingja,алдьархай
537,Schuld::N,sök,буруй
538,Alter::N,aldur,саас
539,Schluss::N,lok,тиһэх
540,Schluss::N,endir,тиһэх
541,Zeit::N,tími,бириэмэ
542,Tag::N,dagur,күн
543,Morgen::N,morgunn,сарсыарда
544,Mittag::N,hádegi,күн ортото
545,Abend::N,kvöld,киэһэ
546,Nacht::N,nótt,түүн
547,Woche::N,vika,нэдиэлэ
548,Monat::N,mánuður,ый
549,Jahr::N,ár,сыл
550,Jahr::N,ár,дьыл
551,Frühling::N,vor,саас
552,Sommer::N,sumar,сайын
553,Herbst::N,haust,күһүн
554,Winter::N,vetur,кыһын
555,Januar::N,janúar,тохсунньу
556,Februar::N,február,олунньу
557,März::N,mars,кулун тутар
558,April::N,apríl,муус устар ый
559,Mai::N,maí,ыам ыйа
560,Juni::N,júní,бэс ыйа
561,Juli::N,júlí,от ыйа
562,August::N,ágúst,атырдьах ыйа
563,September::N,september,балаҕан ыйа
564,Oktober::N,október,алтынньы
565,November::N,nóvember,сэтинньи
566,Dezember::N,desember,ахсынньы
567,Montag::N,mánudagur,бэнидиэнньик
568,Dienstag::N,þriðjudagur,оптуорунньук
569,Mittwoch::N,miðvikudagur,сэрэдэ
570,Donnerstag::N,fimmtudagur,чэппиэр
571,Freitag::N,föstudagur,бээтинсэ
572,Samstag::N,laugardagur,субуота
573,Sonntag::N,sunnudagur,баскыһыанньа
574,groß::A,stór,бөдөҥ
575,groß::A,stór,улахан
576,klein::A,lítill,кыр
577,lang::A,langur,уһун
578,kurz::A,stuttur,кылгас
579,breit::A,breiður,кэтит
580,schmal::A,mjór,кыараҕас
581,dicht::A,þéttur,хойуу
582,dick[Gegenstand]::A,þykkur,суон
583,dick[Gegenstand]::A,þykkur,хойуу
584,dünn::A,þunnur,чараас
585,fein::A,fíngerður,бытархай
586,fein::A,fíngerður,синньигес
587,fest::A,fastur,бөҕө
588,fest::A,fastur,кытаанах
589,flach::A,flatur,хаптаҕай
590,glatt::A,háll,кылааккай
591,glatt::A,sléttur,кылааккай
592,hart::A,harður,хатан
593,hart::A,harður,кытаанах
594,weich::A,mjúkur,сымнаҕас
595,rund::A,kringlóttur,төгүрүк
596,spitz::A,oddhvass,сытыы
597,spitz::A,oddhvass,уһуктаах
598,scharf::A,beittur,сытыы
599,stumpf::A,bitlaus,сыппах
600,schwer::A,þungur,ыарахан
601,schön::A,fagur,кыраһыабай
602,schön::A,fallegur,кыраһыабай
603,heiß::A,heitur,итии
604,warm::A,hlýr,ичигэс
605,warm::A,heitur,ичигэс
606,kalt::A,kaldur,тымныы
607,kühl::A,svalur,сөрүүн
608,frisch::A,frískur,ыраас
609,frisch::A,frískur,сөрүүн
610,frisch::A,frískur,тымныы
611,feucht::A,rakur,сииктээх
612,feucht::A,þvalur,сииктээх
613,nass::A,votur,инчэҕэй
614,nass::A,blautur,инчэҕэй
615,trocken::A,þurr,кураан
616,voll::A,fullur,толору
617,leer::A,tómur,иччитэх
618,offen::A,opinn,аһаҕас
619,geschlossen::A,lokaður,бүтэй
620,sauber::A,þrifinn,сэбэр
621,schmutzig::A,óhreinn,кирдээх
622,schmutzig::A,sóðalegur,кирдээх
623,roh::A,hrár,сиикэй
624,reif::A,þroskaður,буспут
625,reif::A,þroskaður,сиппит-хоппут
626,lecker::A,ljúffengur,минньигэс
627,süß::A,sætur,минньигэс
628,bitter::A,beiskur,аһыы
629,sauer::A,súr,аһыы
630,hell::A,bjartur,сырдык
631,dunkel::A,dimmur,хараҥа
632,schwarz::A,svartur,хара
633,weiß::A,hvítur,үрүҥ
634,weiß::A,hvítur,маҥан
635,rot::A,rauður,кыһыл
636,gelb::A,gulur,саһархай
637,blau::A,blár,күөх
638,grün::A,grænn,күөх
639,grün::A,grænn,от күөҕэ
640,grau::A,grár,сиэрэй
641,bunt::A,marglitur,эриэн
642,billig::A,ódýr,чэпчэки
643,teuer::A,dýr,сыаналаах
644,wertvoll::A,verðmætur,сыаналаах
645,blind::A,blindur,хараҕа суох
646,taub::A,heyrnarlaus,дьүлэй
647,kräftig::A,öflugur,модун
648,stark::A,sterkur,күүстээх
649,schwach::A,veill,мөлтөх
650,fett::A,feitur,эмис
651,schlank::A,grannur,дьылҕан
652,schlank::A,grannur,дьыпсаҕай
653,schlank::A,spengilegur,дьылҕан
654,schlank::A,spengilegur,дьыпсаҕай
655,hübsch::A,snotur,олус кэрэ
656,hübsch::A,snotur,көрүөхтэн үчүгэй
657,hübsch::A,laglegur,олус кэрэ
658,hübsch::A,laglegur,көрүөхтэн үчүгэй
659,böse::A,illur,өһүөннээх
660,böse::A,vondur,өһүөннээх
661,dumm::A,heimskur,акаары
662,faul::A,latur,нэс
663,fleißig::A,iðinn,кыһамньылаах
664,geizig::A,nískur,иҥсэлээх
665,klug::A,hygginn,өйдөөх
666,geschickt::A,fimur,наһаа дьоҕурдаах
667,geschickt::A,laginn,наһаа дьоҕурдаах
668,lieb::A,kær,тапталлаах
669,lieb::A,ljúfur,тапталлаах
670,lustig::A,kátur,көрдөөх
671,sanft::A,blíður,намчы
672,sanft::A,blíður,сымнаҕас
673,hungrig::A,soltinn,аччык
674,hungrig::A,hungraður,аччык
675,krank::A,sjúkur,ыалдьар
676,nackt::A,nakinn,сыгынньах
677,traurig::A,dapur,санаарҕабыллаах
678,traurig::A,hryggur,санаарҕабыллаах
679,lebendig::A,lifandi,тыыннаах
680,gut::A,góður,үтүө
681,gut::A,góður,үчүгэй
682,schlecht::A,slæmur,куһаҕан
683,schlecht::A,lélegur,куһаҕан
684,richtig::A,réttur,сөп
685,schlimm::A,slæmur,сидьиҥ
686,schlimm::A,slæmur,быдьар
687,wahr::A,sannur,кырдьык
688,alt::A,gamall,былыргы
689,neu::A,nýr,саҥа
690,ehemalig::A,fyrrverandi,урукку
691,alt[Lebewesen]::A,gamall,кырдьаҕас
692,jung::A,ungur,эдэр
693,arm::A,vesall,дьадаҥы
694,arm::A,fátækur,дьадаҥы
695,reich::A,ríkur,баай
696,reich::A,auðugur,баай
697,bekannt::A,kunnugur,билэр
698,berühmt::A,frægur,аатырбыт
699,fremd::A,framandi,атын
700,fremd::A,ókunnugur,атын
701,verschieden::A,ýmis,араас
702,nah::A,nálægur,чугас
703,fern::A,fjarri,ыраах
704,fern::A,fjarlægur,ыраах
705,linker::A,vinstri,хаҥас
706,rechter::A,hægri,уҥа
707,anderer::A,annar,атын
708,erster::A,fyrsti,маҥнайгы
709,zweiter::A,annar,иккис
710,dritter::A,þriðji,үһүс
711,letzter::A,síðasti,тиһэх
712,allein::ADV,einn,соҕотох
713,allein::ADV,aleinn,соҕотох
714,auf einmal::ADV,allt í einu,биирдэ
715,zusammen::ADV,saman,холбуу
716,lange::ADV,lengi,уһуннук
717,plötzlich::ADV,skyndilega,эмискэ
718,sofort::ADV,strax,тута
719,sofort::ADV,þegar í stað,тута
720,später::ADV,seinna,хойут
721,jetzt::ADV,nú,билигин
722,jetzt::ADV,núna,билигин
723,heute::ADV,í dag,бүгүн
724,morgen::ADV,á morgun,сарсын
725,bald::ADV,brátt,өтөр
726,bald::ADV,bráðum,өтөр
727,dann::ADV,svo,кэнна
728,dann::ADV,síðan,кэнна
729,gestern::ADV,í gær,бэҕэһээ
730,einst::ADV,forðum,биир төгүл
731,einst::ADV,forðum,арай биирдэ
732,damals::ADV,þá,оччоҕо
733,damals::ADV,á þeim tímum,оччоҕо
734,danach::ADV,á eftir því,аары
735,danach::ADV,á eftir því,ол кэнниттэн
736,vorher::ADV,áður,урут
737,zuerst::ADV,fyrst,маҥнай
738,einmal::ADV,einu sinni,биирдэ
739,manchmal::ADV,stundum,арыт
740,oft::ADV,oft,чаастатык
741,immer::ADV,alltaf,мэлдьи
742,immer::ADV,sífellt,мэлдьи
743,niemals::ADV,aldrei,хаһан да
744,hier::ADV,hér,маныаха
745,hierhin::ADV,hingað,бэттэх
746,von hier::ADV,héðan,мантан
747,dort::ADV,þar,онно
748,dort::ADV,þarna,онно
749,dorthin::ADV,þangað,онно
750,geradeaus::ADV,beint áfram,быһа
751,geradeaus::ADV,beint áfram,быһаччы
752,vorwärts::ADV,áfram,инники
753,rückwärts::ADV,aftur á bak,төттөру
754,zurück::ADV,aftur,төттөрү
755,zurück::ADV,til baka,төттөрү
756,unten::ADV,niðri,аллара
757,unten::ADV,fyrir neðan,аллара
758,hinab::ADV,niður,аллара
759,hinab::ADV,niður eftir,аллара
760,oben::ADV,uppi,үөһэ
761,hinauf::ADV,upp,өрө
762,hinauf::ADV,upp,үөһэ
763,hinauf::ADV,upp eftir,өрө
